"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU29391",14,18.66,14,22.525,"NS"
"OTU175",59,65.734,60,71,"Specialists"
"OTU52935",39,41.056,35,47,"NS"
"OTU3649",15,21.088,17,26,"Specialists"
"OTU23999",1,2.774,2,3,"Specialists"
"OTU61396",3,2.754,2,3,"NS"
"OTU15314",35,33.182,28,38,"NS"
"OTU92513",9,7.91,6,10,"NS"
"OTU3716",11,11.164,8,14,"NS"
"OTU6406",19,20.07,16,25,"NS"
"OTU3432",10,15.032,11,19,"Specialists"
"OTU9786",3,4.286,3,5,"NS"
"OTU1010",8,6.886,5,9,"NS"
"OTU746",34,36.48,31,42,"NS"
"OTU85",63,58.934,53,65,"NS"
"OTU3227",19,12.152,9,16,"Generalists"
"OTU694",38,30.186,25,36,"Generalists"
"OTU4927",4,5.544,4,7,"NS"
"OTU8052",4,3.576,2,4,"NS"
"OTU68725",5,6.814,5,9,"NS"
"OTU1540",28,30.294,25,35,"NS"
"OTU3476",16,11.444,9,14,"Generalists"
"OTU2854",4,4.304,3,5,"NS"
"OTU12221",8,6.84,5,9,"NS"
"OTU516",29,19.426,15,23,"Generalists"
"OTU10629",28,21.572,17,26,"Generalists"
"OTU214",55,34.078,28.475,40,"Generalists"
"OTU29360",2,1.924,1,2,"NS"
"OTU55212",26,33.87,28,39,"Specialists"
"OTU3485",5,4.948,3,6,"NS"
"OTU3756",8,8.448,6,11,"NS"
"OTU8588",10,11.286,9,14,"NS"
"OTU84488",8,7.484,5,10,"NS"
"OTU3670",17,14.064,11,18,"NS"
"OTU43705",4,3.55,2,4,"NS"
"OTU4104",12,11.22,8,14.525,"NS"
"OTU83918",2,1.934,1,2,"NS"
"OTU2715",22,18.828,15,23,"NS"
"OTU3193",25,18.338,14,22.525,"Generalists"
"OTU4639",22,47.258,41.475,53,"Specialists"
"OTU667",11,22.206,18,27,"Specialists"
"OTU12390",2,1.928,1,2,"NS"
"OTU1730",24,23.194,19,28,"NS"
"OTU1313",42,32.518,27,38,"Generalists"
"OTU2042",41,29.012,24,35,"Generalists"
"OTU2807",5,21.456,17,26,"Specialists"
"OTU5859",19,25.084,20,30,"Specialists"
"OTU2630",22,21.6,17,26.525,"NS"
"OTU44734",2,1.902,1,2,"NS"
"OTU1332",23,17.308,13,21,"Generalists"
"OTU15080",15,24.47,19,30,"Specialists"
"OTU8185",4,4.294,3,5,"NS"
"OTU4124",13,16.204,12,20,"NS"
"OTU1105",62,39.206,33,45,"Generalists"
"OTU44877",32,26.818,22,32,"NS"
"OTU15672",1,1.934,1,2,"NS"
"OTU3958",4,3.578,2,4,"NS"
"OTU998",9,23.686,19,29,"Specialists"
"OTU5102",15,13.662,11,17,"NS"
"OTU85816",2,1.918,1,2,"NS"
"OTU494",52,55.766,50,61.525,"NS"
"OTU16818",8,8.646,6,11,"NS"
"OTU1493",2,1.904,1,2,"NS"
"OTU1611",3,7.926,6,10,"Specialists"
"OTU54625",34,53.506,48,60,"Specialists"
"OTU14150",5,4.342,3,5,"NS"
"OTU1683",9,8.494,6,11,"NS"
"OTU3630",8,7.966,6,10,"NS"
"OTU4246",24,19.058,15,23,"Generalists"
"OTU6877",2,1.938,1,2,"NS"
"OTU593",28,32.77,27,39,"NS"
"OTU10569",5,4.338,3,5,"NS"
"OTU58098",19,14.832,11,19,"NS"
"OTU8979",3,2.736,2,3,"NS"
"OTU10826",2,1.91,1,2,"NS"
"OTU2840",19,16.826,13,21,"NS"
"OTU157",15,16.352,13,20,"NS"
"OTU2206",4,5.008,3,6,"NS"
"OTU64244",18,17.606,14,22,"NS"
"OTU2094",9,8.992,6.475,11.525,"NS"
"OTU1898",17,18.578,14.475,23,"NS"
"OTU1165",2,2.786,2,3,"NS"
"OTU9006",1,1.912,1,2,"NS"
"OTU86381",3,3.552,2,4,"NS"
"OTU7652",7,5.632,4,7,"NS"
"OTU2953",32,23.598,19,29,"Generalists"
"OTU2076",23,18.276,14,23,"NS"
"OTU76647",7,5.632,4,7,"NS"
"OTU14587",3,3.566,2,4,"NS"
"OTU7341",2,1.922,1,2,"NS"
"OTU4771",4,4.278,3,5,"NS"
"OTU1999",34,23.904,19.475,29,"Generalists"
"OTU2142",10,9.358,7,12,"NS"
"OTU640",57,59.018,53,65,"NS"
"OTU66998",18,17.226,14,21,"NS"
"OTU2175",25,21.604,17,26,"NS"
"OTU1504",35,29.728,25,35,"NS"
"OTU6292",14,13.38,10,17,"NS"
"OTU11997",3,2.784,2,3,"NS"
"OTU6372",4,3.572,2,4,"NS"
"OTU188",11,30.246,25,36,"Specialists"
"OTU2433",57,63.328,58,69,"Specialists"
"OTU3991",9,7.882,6,10,"NS"
"OTU20662",2,3.586,2,4,"NS"
"OTU4108",9,7.98,6,10,"NS"
"OTU1330",30,19.856,15,24,"Generalists"
"OTU12881",2,1.914,1,2,"NS"
"OTU2694",1,1.9,1,2,"NS"
"OTU2570",7,14.716,11,18,"Specialists"
"OTU1361",46,29.836,25,35,"Generalists"
"OTU100513",2,1.928,1,2,"NS"
"OTU16196",7,8.92,6,12,"NS"
"OTU8246",9,8.022,6,10,"NS"
"OTU41762",73,44.91,39,51,"Generalists"
"OTU71768",35,32.336,27,38,"NS"
"OTU22933",5,5.72,4,7,"NS"
"OTU1213",21,27.452,23,33,"Specialists"
"OTU1161",22,27.112,22,33,"NS"
"OTU37085",10,16.558,12.475,20,"Specialists"
"OTU17054",3,2.766,2,3,"NS"
"OTU59732",2,1.924,1,2,"NS"
"OTU23769",1,3.542,2,4,"Specialists"
"OTU3493",9,12.66,9,16,"NS"
"OTU6104",2,1.918,1,2,"NS"
"OTU51994",7,8.596,6,11,"NS"
"OTU22",17,27.71,22,33,"Specialists"
"OTU605",31,33.82,28,40,"NS"
"OTU20741",10,10.334,7,13,"NS"
"OTU7000",4,4.974,3,6,"NS"
"OTU90699",3,2.796,2,3,"NS"
"OTU9674",7,10.23,8,13,"Specialists"
"OTU3054",33,28.122,23,33,"NS"
"OTU9581",9,7.992,6,10,"NS"
"OTU2795",16,12.58,10,15,"Generalists"
"OTU26853",5,6.222,4,8,"NS"
"OTU838",2,4.996,3,6,"Specialists"
"OTU599",35,31.412,26,36,"NS"
"OTU5838",5,5.036,4,6,"NS"
"OTU2224",6,6.254,4,8,"NS"
"OTU1974",9,6.816,5,9,"NS"
"OTU1031",47,34.146,28,40,"Generalists"
"OTU12419",5,7.456,5,9,"NS"
"OTU1317",18,17.946,14,22,"NS"
"OTU3059",19,17.192,13,21,"NS"
"OTU4847",6,5.008,3.475,6,"NS"
"OTU4627",9,9.414,7,12,"NS"
"OTU3551",8,8.5,6,11,"NS"
"OTU1851",12,15.904,12,20,"NS"
"OTU6018",18,12.648,10,16,"Generalists"
"OTU3882",9,18.736,14,23,"Specialists"
"OTU2239",20,20.88,16,25,"NS"
"OTU55740",33,19.064,15,24,"Generalists"
"OTU10709",2,1.912,1,2,"NS"
"OTU16762",13,12.314,9,16,"NS"
"OTU76117",11,17.844,14,22,"Specialists"
"OTU21695",3,2.758,2,3,"NS"
"OTU373",34,39.844,34,45,"NS"
"OTU1235",15,15.832,12,20,"NS"
"OTU1327",39,32.75,28,38,"Generalists"
"OTU5836",17,11.1,8,14,"Generalists"
"OTU10981",8,7.994,6,10,"NS"
"OTU38",29,50.626,45,56,"Specialists"
"OTU8958",17,13.792,10,17,"NS"
"OTU5122",5,5,3,6,"NS"
"OTU18084",15,13.024,10,16,"NS"
"OTU4004",8,7.432,5,10,"NS"
"OTU58415",3,2.766,2,3,"NS"
"OTU788",30,21.382,17,26,"Generalists"
"OTU572",46,29.978,25,36,"Generalists"
"OTU14625",10,11.204,8,14,"NS"
"OTU18601",2,4.374,3,5,"Specialists"
"OTU1598",25,25.172,21,30,"NS"
"OTU5365",22,35.702,30,41,"Specialists"
"OTU15485",18,15.416,12,19,"NS"
"OTU4828",15,14.328,11,18,"NS"
"OTU7857",4,3.572,2,4,"NS"
"OTU7425",4,7.402,5,10,"Specialists"
"OTU556",29,27.912,23,33,"NS"
"OTU3293",16,14.266,11,18,"NS"
"OTU51586",3,2.796,2,3,"NS"
"OTU569",36,30.07,24.475,36,"NS"
"OTU56786",9,9.864,7,12.525,"NS"
"OTU18455",3,12.24,9,15,"Specialists"
"OTU139",54,65.972,60,71.525,"Specialists"
"OTU146",66,68.572,63,74,"NS"
"OTU802",34,27.438,22,32,"Generalists"
"OTU14586",8,6.826,5,9,"NS"
"OTU80319",3,2.772,2,3,"NS"
"OTU1639",30,19.352,15,23,"Generalists"
"OTU533",18,50.102,44.475,56,"Specialists"
"OTU2653",21,14.27,11,18,"Generalists"
"OTU869",45,35.882,30,41,"Generalists"
"OTU3817",12,16.794,13,20.525,"Specialists"
"OTU44375",4,5.006,3,6,"NS"
"OTU27759",5,16.174,12,20,"Specialists"
"OTU4736",13,16.716,13,21,"NS"
"OTU3385",10,8.914,7,12,"NS"
"OTU327",39,49.392,43,55,"Specialists"
"OTU1886",29,18.296,14,23,"Generalists"
"OTU28125",2,1.92,1,2,"NS"
"OTU6663",12,18.874,14,24,"Specialists"
"OTU4726",37,40.2,34,47,"NS"
"OTU6907",5,4.3,3,5,"NS"
"OTU6768",4,3.598,2,4,"NS"
"OTU58952",14,14.358,11,18,"NS"
"OTU14529",4,4.284,3,5,"NS"
"OTU3547",7,9.806,7,12,"NS"
"OTU1256",56,40.364,35,46,"Generalists"
"OTU5007",7,7.92,6,10,"NS"
"OTU2210",10,7.396,5,9,"Generalists"
"OTU7444",6,5.558,4,7,"NS"
"OTU2393",10,12.374,9,16,"NS"
"OTU97294",8,14.728,11,18,"Specialists"
"OTU340",15,31.082,26,37,"Specialists"
"OTU817",66,69.228,64,74,"NS"
"OTU2263",10,10.766,8,14,"NS"
"OTU4933",7,5.634,4,7,"NS"
"OTU11130",2,1.92,1,2,"NS"
"OTU792",7,7.938,6,10,"NS"
"OTU10291",52,41.402,35,47,"Generalists"
"OTU19328",34,27.918,23,33,"Generalists"
"OTU5208",34,32.406,27,38,"NS"
"OTU325",51,37.072,31,43,"Generalists"
"OTU49258",12,10.314,8,13,"NS"
"OTU3717",4,4.274,3,5,"NS"
"OTU96576",1,1.914,1,2,"NS"
"OTU1873",9,11.896,9,15,"NS"
"OTU33",46,57.948,52,63,"Specialists"
"OTU274",60,51.288,45,57,"Generalists"
"OTU8186",8,7.52,5,10,"NS"
"OTU10104",3,4.998,3,6,"NS"
"OTU4904",3,4.3,3,5,"NS"
"OTU8946",4,4.3,3,5,"NS"
"OTU98547",42,27.736,23,34,"Generalists"
"OTU12301",1,1.924,1,2,"NS"
"OTU8790",5,6.296,4,8,"NS"
"OTU11364",10,14.788,11,18.525,"Specialists"
"OTU3422",11,8.45,6,11,"NS"
"OTU8011",4,4.962,3,6,"NS"
"OTU3632",27,54.23,48,60,"Specialists"
"OTU13656",3,2.78,2,3,"NS"
"OTU2078",25,20.286,16,25,"NS"
"OTU43981",6,6.254,4,8,"NS"
"OTU7540",13,12.008,9,15,"NS"
"OTU7538",6,6.9,5,9,"NS"
"OTU10848",2,1.928,1,2,"NS"
"OTU1757",24,21.546,17,26,"NS"
"OTU1275",6,13.286,10,17,"Specialists"
"OTU9507",5,5.608,4,7,"NS"
"OTU8141",4,3.53,2,4,"NS"
"OTU4252",2,1.91,1,2,"NS"
"OTU8695",4,3.59,2,4,"NS"
"OTU34006",3,2.78,2,3,"NS"
"OTU3857",2,1.936,1,2,"NS"
"OTU666",39,25.636,20,31,"Generalists"
"OTU3322",12,8.958,6,11,"Generalists"
"OTU1562",2,2.784,2,3,"NS"
"OTU13577",3,2.736,2,3,"NS"
"OTU2422",23,17.974,14,22.525,"Generalists"
"OTU719",23,32.408,27,38,"Specialists"
"OTU30028",49,52.98,47,59,"NS"
"OTU6495",19,15.292,12,19,"NS"
"OTU69344",3,2.79,2,3,"NS"
"OTU2900",12,11.2,8,14,"NS"
"OTU52882",3,7.896,5,10,"Specialists"
"OTU907",8,19.34,16,23.525,"Specialists"
"OTU30481",3,2.782,2,3,"NS"
"OTU6940",5,5.692,4,7,"NS"
"OTU4831",8,6.92,5,9,"NS"
"OTU12487",9,10.378,7,13,"NS"
"OTU12596",12,14.512,11,18,"NS"
"OTU5602",10,9.82,7,13,"NS"
"OTU5796",7,9.034,6,11,"NS"
"OTU38392",3,2.742,2,3,"NS"
"OTU10493",12,9.984,7,13,"NS"
"OTU15704",2,1.906,1,2,"NS"
"OTU5776",5,4.358,3,5,"NS"
"OTU49144",4,3.568,2,4,"NS"
"OTU3823",25,16.458,12,20,"Generalists"
"OTU4914",1,1.942,1,2,"NS"
"OTU213",2,3.564,2,4,"NS"
"OTU2398",18,14.74,11,18,"NS"
"OTU3898",3,2.78,2,3,"NS"
"OTU11026",9,8.396,6,11,"NS"
"OTU3169",11,12.502,9,15,"NS"
"OTU12828",9,7.4,5,9,"NS"
"OTU7119",4,5.668,4,7,"NS"
"OTU459",32,50.58,44,56.525,"Specialists"
"OTU23178",2,1.894,1,2,"NS"
"OTU5366",6,7.928,6,10,"NS"
"OTU6569",13,11.938,9,15,"NS"
"OTU2233",11,13.298,10,17,"NS"
"OTU982",64,65.444,59.475,72,"NS"
"OTU4854",13,11.94,9,15,"NS"
"OTU13348",4,3.566,2,4,"NS"
"OTU2106",5,4.346,3,5,"NS"
"OTU1899",4,9.976,7,12.525,"Specialists"
"OTU8992",2,1.918,1,2,"NS"
"OTU72354",17,16.354,13,20,"NS"
"OTU17937",2,5.604,4,7,"Specialists"
"OTU3839",14,11.178,8,14,"NS"
"OTU6036",15,17.712,14,22,"NS"
"OTU588",46,36.172,31,42,"Generalists"
"OTU79882",6,5.65,4,7,"NS"
"OTU4345",18,12.37,9,16,"Generalists"
"OTU14149",3,4.374,3,5,"NS"
"OTU4362",18,13.906,11,18,"NS"
"OTU4975",6,5.01,3,6,"NS"
"OTU3634",14,14.668,11,18,"NS"
"OTU30368",2,2.768,2,3,"NS"
"OTU1592",3,2.736,2,3,"NS"
"OTU2688",28,20.85,16,26,"Generalists"
"OTU4717",4,4.334,3,5,"NS"
"OTU294",77,69.008,63,74,"Generalists"
"OTU7520",14,13.02,10,17,"NS"
"OTU861",17,19.12,15,23,"NS"
"OTU21804",2,1.934,1,2,"NS"
"OTU6224",19,11.776,9,15,"Generalists"
"OTU10389",5,4.988,3,6,"NS"
"OTU6453",4,4.29,3,5,"NS"
"OTU10191",23,46.9,41,53,"Specialists"
"OTU1553",19,19.292,15,24,"NS"
"OTU1939",11,22.896,19,27,"Specialists"
"OTU2561",5,8.442,6,11,"Specialists"
"OTU17485",10,16.82,13,21,"Specialists"
"OTU8155",9,7.456,5,9,"NS"
"OTU4495",46,36.068,30,42,"Generalists"
"OTU2636",13,10.318,7,13,"NS"
"OTU69132",5,7.486,5,10,"NS"
"OTU5411",10,12.686,10,16,"NS"
"OTU2065",7,6.852,5,9,"NS"
"OTU5233",17,12.962,10,16,"Generalists"
"OTU9590",2,1.916,1,2,"NS"
"OTU73892",6,6.266,4,8,"NS"
"OTU3113",20,13.442,10,17,"Generalists"
"OTU9177",4,20.266,16,25,"Specialists"
"OTU728",32,23.328,18,28,"Generalists"
"OTU9625",17,11.926,9,15,"Generalists"
"OTU38883",2,1.934,1,2,"NS"
"OTU9413",3,3.534,2,4,"NS"
"OTU18295",6,8.966,6,12,"NS"
"OTU36280",13,28.598,23,34,"Specialists"
"OTU1896",5,7.474,5,9,"NS"
"OTU2309",11,11.59,8,15,"NS"
"OTU5063",2,1.932,1,2,"NS"
"OTU7036",5,4.32,3,5,"NS"
"OTU5709",3,3.576,2,4,"NS"
"OTU5753",3,2.774,2,3,"NS"
"OTU10994",4,4.988,3,6,"NS"
"OTU310",39,34.376,29,41,"NS"
"OTU17145",11,9.496,7,12,"NS"
"OTU2442",21,19.914,16,24,"NS"
"OTU21823",11,10.39,7,13,"NS"
"OTU33060",39,45.32,39.475,51,"Specialists"
"OTU2980",48,27.672,23,33,"Generalists"
"OTU92210",2,2.744,2,3,"NS"
"OTU787",52,41.536,36,47.525,"Generalists"
"OTU1142",34,28.958,24,35,"NS"
"OTU14794",13,11.128,8,14,"NS"
"OTU114",49,53.738,48,60,"NS"
"OTU6948",13,13.904,11,17,"NS"
"OTU19036",12,8.906,6,11,"Generalists"
"OTU4600",14,10.33,7,13.525,"Generalists"
"OTU7491",7,6.22,4,8,"NS"
"OTU4393",4,3.56,2,4,"NS"
"OTU96596",41,29.29,25,34,"Generalists"
"OTU1136",21,16.44,13,20,"Generalists"
"OTU10270",9,6.806,5,9,"NS"
"OTU21919",2,1.932,1,2,"NS"
"OTU11695",9,7.47,5,10,"NS"
"OTU4965",6,6.886,5,9,"NS"
"OTU2810",35,22.446,18,28,"Generalists"
"OTU3094",5,6.86,4,9,"NS"
"OTU297",67,64.618,59,70,"NS"
"OTU24246",1,1.902,1,2,"NS"
"OTU1981",20,19.548,15,24,"NS"
"OTU3252",7,5.678,4,7,"NS"
"OTU4343",20,15.726,12,20,"NS"
"OTU12788",2,1.944,1,2,"NS"
"OTU4359",2,5.04,3,6,"Specialists"
"OTU9052",3,3.51,2,4,"NS"
"OTU2999",6,6.302,4,8,"NS"
"OTU4375",21,18.486,14,23,"NS"
"OTU5133",7,8.882,7,12,"NS"
"OTU136",55,36.748,31,42.525,"Generalists"
"OTU2559",8,7.41,5,9.52499999999998,"NS"
"OTU11412",4,4.31,3,5,"NS"
"OTU3707",29,21.264,17,26,"Generalists"
"OTU1972",21,16.41,13,21,"NS"
"OTU2642",30,21.702,17,26,"Generalists"
"OTU2768",14,13.414,10,17,"NS"
"OTU12595",4,4.276,3,5,"NS"
"OTU3960",61,61.128,55,67,"NS"
"OTU1305",20,19.89,15.475,24,"NS"
"OTU5156",6,6.382,4,8,"NS"
"OTU2329",16,12.418,9,15.525,"Generalists"
"OTU4046",8,7.368,5,9,"NS"
"OTU5571",14,14.658,11,18,"NS"
"OTU463",28,34.294,28,40,"NS"
"OTU2469",40,30.616,25.475,36,"Generalists"
"OTU45481",2,1.926,1,2,"NS"
"OTU97858",14,12.682,9.475,16,"NS"
"OTU3037",22,20.958,17,26,"NS"
"OTU19220",3,3.52,2,4,"NS"
"OTU4591",6,4.984,3,6,"NS"
"OTU7059",3,3.598,2,4,"NS"
"OTU4609",13,11.644,9,15,"NS"
"OTU3675",1,1.882,1,2,"NS"
"OTU3251",11,10.288,8,13,"NS"
"OTU6480",8,8.474,6,11,"NS"
"OTU1739",21,14.994,11,19,"Generalists"
"OTU66735",8,8.006,6,10,"NS"
"OTU1283",40,47.484,42,53,"Specialists"
"OTU6965",5,5.036,3,6,"NS"
"OTU1579",4,3.554,2,4,"NS"
"OTU28955",5,8.95,6,11,"Specialists"
"OTU4779",5,4.304,3,5,"NS"
"OTU98609",15,24.024,19.475,29,"Specialists"
"OTU18255",10,8.432,6,11,"NS"
"OTU877",23,18.902,15,23,"NS"
"OTU4455",6,6.222,4,8,"NS"
"OTU2717",4,5.04,3,6,"NS"
"OTU26829",37,31.118,25,36,"Generalists"
"OTU5580",11,9.66,7,12,"NS"
"OTU1190",24,16.912,13,21,"Generalists"
"OTU1410",26,37.866,32,44,"Specialists"
"OTU9192",9,7.924,5,10,"NS"
"OTU1614",27,21.546,17,26,"Generalists"
"OTU7222",15,10.714,8,14,"Generalists"
"OTU11393",5,6.82,5,9,"NS"
"OTU94085",2,1.934,1,2,"NS"
"OTU35387",2,2.774,2,3,"NS"
"OTU6319",33,38.986,33,45,"NS"
"OTU6471",4,3.534,2,4,"NS"
"OTU1976",12,10.664,8,13.525,"NS"
"OTU827",39,34.504,28.475,41,"NS"
"OTU1106",30,21.634,17,26,"Generalists"
"OTU8062",9,7.932,6,10,"NS"
"OTU446",20,29.996,25,35.525,"Specialists"
"OTU9470",9,6.794,5,9,"NS"
"OTU5477",6,7.448,5,9,"NS"
"OTU6854",2,3.552,2,4,"NS"
"OTU64",8,13.392,10,17,"Specialists"
"OTU1956",19,18.686,14,23,"NS"
"OTU98101",34,34.25,29,40.525,"NS"
"OTU15297",3,2.752,2,3,"NS"
"OTU2624",5,4.966,3,6,"NS"
"OTU3216",22,18.128,14,22,"NS"
"OTU11889",7,10.274,7,13,"NS"
"OTU45621",4,4.93,3,6,"NS"
"OTU72101",5,5.59,4,7,"NS"
"OTU10175",8,7.476,5,10,"NS"
"OTU467",45,45.888,40,52,"NS"
"OTU243",15,22.528,18,27,"Specialists"
"OTU380",11,13.388,10,17,"NS"
"OTU4938",7,7.378,5,10,"NS"
"OTU5068",6,4.968,3,6,"NS"
"OTU100",16,18.782,15,23,"NS"
"OTU2126",14,12.288,9,15,"NS"
"OTU18113",8,6.926,5,9,"NS"
"OTU394",13,21.206,17,26,"Specialists"
"OTU14682",19,21.05,17,26,"NS"
"OTU3725",40,31.946,27,37,"Generalists"
"OTU1115",28,16.65,13,21,"Generalists"
"OTU97794",4,3.596,2,4,"NS"
"OTU2739",17,13.078,10,17,"NS"
"OTU721",22,20.082,15,24,"NS"
"OTU1491",13,14.12,11,18,"NS"
"OTU11036",2,1.93,1,2,"NS"
"OTU730",39,43.704,38,51,"NS"
"OTU9708",9,7.366,5,9,"NS"
"OTU12162",3,2.804,2,3,"NS"
"OTU25704",6,10.634,8,13,"Specialists"
"OTU4626",8,9.866,7,13,"NS"
"OTU10120",5,4.29,3,5,"NS"
"OTU5906",9,10.272,8,13,"NS"
"OTU24606",2,1.898,1,2,"NS"
"OTU11316",19,15.984,13,20,"NS"
"OTU4416",26,20.164,16,25,"Generalists"
"OTU32647",2,2.784,2,3,"NS"
"OTU3611",14,10.764,8,14,"NS"
"OTU2093",66,38.48,32,44,"Generalists"
"OTU32314",7,5.624,4,7,"NS"
"OTU1472",12,15.354,12,19,"NS"
"OTU1043",15,20.986,17,26,"Specialists"
"OTU3214",27,19.968,16,25,"Generalists"
"OTU1561",33,31.398,26,37,"NS"
"OTU234",31,32.904,28,38.525,"NS"
"OTU6223",13,17.19,13,21.525,"NS"
"OTU8953",2,2.79,2,3,"NS"
"OTU6970",6,4.964,3,6,"NS"
"OTU3936",9,7.002,5,9,"NS"
"OTU4036",11,14.438,11,18,"NS"
"OTU5735",9,7.314,5,9,"NS"
"OTU2623",11,10.758,8,14,"NS"
"OTU24946",6,6.272,4,8,"NS"
"OTU57867",13,13.68,10.475,17,"NS"
"OTU7392",5,4.97,3,6,"NS"
"OTU11016",2,1.912,1,2,"NS"
"OTU13060",16,10.738,8,14,"Generalists"
"OTU5298",10,9.46,7,12,"NS"
"OTU620",22,18.918,15,23,"NS"
"OTU3924",54,39.032,33,45,"Generalists"
"OTU4103",3,4.986,3,6,"NS"
"OTU4443",13,13.412,10,17,"NS"
"OTU6053",5,4.286,3,5,"NS"
"OTU41681",8,12.676,9,16,"Specialists"
"OTU14930",4,6.328,4,8,"NS"
"OTU4621",20,13.28,10,17,"Generalists"
"OTU6350",5,4.316,3,5,"NS"
"OTU2054",11,13.446,10,17,"NS"
"OTU44873",10,8.526,6,11,"NS"
"OTU1459",25,19.782,16,24,"Generalists"
"OTU13421",8,9.412,7,12,"NS"
"OTU42412",13,10.272,7,13,"NS"
"OTU2682",8,10.246,7.475,13,"NS"
"OTU47",76,69.296,63.475,74,"Generalists"
"OTU5790",2,2.786,2,3,"NS"
"OTU10092",4,3.526,2,4,"NS"
"OTU10413",4,3.56,2,4,"NS"
"OTU1655",16,11.844,9,15,"Generalists"
"OTU46875",9,10.312,8,13,"NS"
"OTU10513",2,1.922,1,2,"NS"
"OTU72469",2,1.926,1,2,"NS"
"OTU4512",6,4.964,3,6,"NS"
"OTU6408",30,22.932,18,27.525,"Generalists"
"OTU13468",46,37.286,32,43,"Generalists"
"OTU279",39,47.072,41,53,"Specialists"
"OTU68504",20,15.966,12,20,"NS"
"OTU2659",19,13.588,10,17,"Generalists"
"OTU20951",6,9.912,7,13,"Specialists"
"OTU10861",13,19.582,16,24,"Specialists"
"OTU2908",20,13.594,10,17,"Generalists"
"OTU9246",10,9.93,7,13,"NS"
"OTU1555",16,20.49,16,25,"NS"
"OTU57119",9,9.88,7,13,"NS"
"OTU4963",19,14.938,11,19,"NS"
"OTU2575",17,12.23,9,15,"Generalists"
"OTU4462",7,7.404,5,10,"NS"
"OTU789",33,36.822,31,43,"NS"
"OTU7833",4,3.546,2,4,"NS"
"OTU87607",13,14.1,10,17.525,"NS"
"OTU5969",43,31.078,26,37,"Generalists"
"OTU8727",2,1.922,1,2,"NS"
"OTU1846",16,17.136,13.475,21,"NS"
"OTU736",28,33.422,28,39,"NS"
"OTU10374",4,4.29,3,5,"NS"
"OTU6272",3,2.75,2,3,"NS"
"OTU8101",3,3.538,2,4,"NS"
"OTU28101",3,3.546,2,4,"NS"
"OTU9088",8,7.458,5,10,"NS"
"OTU11148",5,4.266,3,5,"NS"
"OTU9435",24,22.1,18,27,"NS"
"OTU6817",9,6.878,5,9,"NS"
"OTU6423",2,1.926,1,2,"NS"
"OTU34265",4,3.532,2,4,"NS"
"OTU4156",12,11.628,9,14,"NS"
"OTU13440",7,8.446,6,11,"NS"
"OTU2590",13,9.018,6,11,"Generalists"
"OTU1309",20,16.84,13,21,"NS"
"OTU1839",14,14.922,11,19,"NS"
"OTU14451",3,3.598,2,4,"NS"
"OTU65923",3,4.296,3,5,"NS"
"OTU2118",18,14.726,11,18,"NS"
"OTU9220",3,4.968,4,6,"Specialists"
"OTU30844",25,17.39,13.475,21,"Generalists"
"OTU988",21,23.904,19,29,"NS"
"OTU13979",8,6.288,4,8,"NS"
"OTU11263",6,5.622,4,7,"NS"
"OTU11389",4,3.538,2,4,"NS"
"OTU88651",4,3.584,2,4,"NS"
"OTU22021",4,8.138,6,10,"Specialists"
"OTU9449",5,5.014,3,6,"NS"
"OTU23367",7,6.272,4,8,"NS"
"OTU4537",5,5.036,4,6,"NS"
"OTU12234",14,12.64,9,16,"NS"
"OTU1545",28,27.838,23,33.525,"NS"
"OTU8080",15,15.882,12,20,"NS"
"OTU8154",26,16.2,13,20,"Generalists"
"OTU8351",11,10.39,7,13,"NS"
"OTU11390",28,20.742,16,25,"Generalists"
"OTU17290",1,1.948,1,2,"NS"
"OTU3901",13,10.264,8,13,"NS"
"OTU7698",11,10.774,8,14,"NS"
"OTU141",60,66.772,61,73,"Specialists"
"OTU30077",4,15.848,12,19,"Specialists"
"OTU6621",4,10.356,8,13,"Specialists"
"OTU1163",16,36.082,30,42,"Specialists"
"OTU77554",4,3.512,2,4,"NS"
"OTU96770",3,8.396,6,11,"Specialists"
"OTU1756",4,7.416,5,10,"Specialists"
"OTU1250",40,29.136,24,35,"Generalists"
"OTU3041",23,31.554,26,37,"Specialists"
"OTU1760",35,23.206,18,28,"Generalists"
"OTU100459",32,25.49,21,30,"Generalists"
"OTU60927",2,1.92,1,2,"NS"
"OTU2317",32,50.974,44.475,57,"Specialists"
"OTU54811",2,1.922,1,2,"NS"
"OTU2582",26,21.75,17,27,"NS"
"OTU5272",7,5.696,4,7,"NS"
"OTU7945",10,7.876,5.475,10,"NS"
"OTU45759",8,6.22,4,8,"NS"
"OTU15585",1,1.932,1,2,"NS"
"OTU26743",3,3.548,2,4,"NS"
"OTU13391",3,6.772,5,9,"Specialists"
"OTU3286",15,15.542,12,19,"NS"
"OTU3977",15,13.844,10,17,"NS"
"OTU491",31,41.364,35,47,"Specialists"
"OTU72561",11,14.322,11,18,"NS"
"OTU10916",2,1.922,1,2,"NS"
"OTU3436",4,5.618,4,7,"NS"
"OTU9897",4,3.546,2,4,"NS"
"OTU11355",6,5.694,4,7,"NS"
"OTU1864",16,14.764,11,19,"NS"
"OTU6161",4,4.3,3,5,"NS"
"OTU14342",2,1.914,1,2,"NS"
"OTU1156",18,13.354,10,17,"Generalists"
