"","X1351_1949","X1351_1950","X1351_1951","X1351_1940","X1351_1941","X1351_1942","X1351_1943","X1351_1944","X1351_1945","X1351_1946","X1351_1947","X1351_1948","X1351_673","X1351_677","X1351_678","X1351_1375","X1351_680","X1351_681","X1351_682","X1351_683","X1351_684","X1351_700","X1351_701","X1351_702","X1351_703","X1351_1335","X1351_621","X1351_622","X1351_623","X1351_625","X1351_615","X1351_616","X1351_617","X1351_619","X1351_1339","X1351_627","X1351_628","X1351_630","X1351_695","X1351_1751","X1351_1752","X1351_1753","X1351_1754","X1351_1755","X1351_1756","X1351_632","X1351_633","X1351_634","X1351_635","X1351_636","X1351_637","X1351_691","X1351_692","X1351_693","X1351_694","X1351_1348","X1351_1350","X1351_639","X1351_640","X1351_641","X1351_642","X1351_643","X1351_645","X1351_646","X1351_647","X1351_648","X1351_649","X1351_652","X1351_705","X1351_706","X1351_707","X1351_708","X1351_709","X1351_1432","X1351_667"
"OTU633",0.000110803324099723,0,0,0,0,0,0.000110852455381887,0.000333407423871972,0,0.000221361372440509,0.000554078014184397,0.000886819643055094,0,0,0,0,0,0.00011119759813188,0,0,0.000333148250971682,0,0.000331895121141719,0.000442624764855594,0,0.000110889332446219,0,0,0.000887902330743618,0.000554508151269824,0,0,0,0,0.00111037086386853,0.00122195067762719,0.000332520505431168,0.000443311537182755,0.000110803324099723,0,0.000110877037365562,0.000445583156956667,0.000111148160497944,0,0,0,0,0,0,0,0,0,0.000444691495275153,0,0,0,0,0,0,0,0,0,0.00011153245594468,0.000111769308147983,0,0.000110864745011086,0.000110950848773993,0,0.000221336874723329,0.000110741971207087,0,0.000553771181747702,0,0.000221483942414175,0.000110692937790569
"OTU268",0.000332409972299169,0.000887311446317658,0,0.000110803324099723,0.000110840168477056,0.00055420084238528,0.000221704910763773,0.000333407423871972,0,0,0,0.00033255736614566,0.000664893617021277,0.00089086859688196,0.000444148345547413,0.00033255736614566,0.000997561516293505,0.000555987990659402,0.000557475749804884,0.000665631240292878,0.000666296501943365,0.000221336874723329,0.00011063170704724,0.000110656191213898,0.000221263414094479,0.000887114659569749,0.000443066016836509,0.000443951165371809,0.000887902330743618,0.000221803260507929,0,0,0,0.000110705192073508,0.00033311125916056,0,0.000221680336954112,0,0.000997229916897507,0.00099767209843698,0.000554385186827808,0.0003341873677175,0.00133377792597533,0.00177246039658801,0.00166204986149584,0.000110619469026549,0.000444247001332741,0.000332852546321979,0.000443409821527547,0.000332483652887066,0.000222098833981122,0.000553771181747702,0.000667037242912729,0.000665705092643959,0.000221754074731123,0.000111160515784793,0.000333889816360601,0,0.000223438721930511,0,0.000222345747637576,0.000222890894906943,0.00033459736783404,0.000670615848887895,0.00011075423634954,0.000221729490022173,0.000221901697547986,0.000110680686220255,0.000442673749446658,0.00044296788482835,0.000665041010862337,0.000221508472699081,0,0.000221483942414175,0.000110692937790569
"OTU225",0.00354570637119114,0.00133096716947649,0.00110791048083315,0.000110803324099723,0.000221680336954112,0.00110840168477056,0.00177363928611019,0.000666814847743943,0.000222321031569586,0.00110680686220255,0.000443262411347518,0.00188449174149207,0.00642730496453901,0.00122494432071269,0.000111037086386853,0.00066511473229132,0.00155176235867879,0.00189035916824197,0.00156093209945367,0.00177501664078101,0.00222098833981122,0.000885347498893316,0.000663790242283438,0.00110656191213898,0.00143821219161412,0.00243956531381681,0.000886132033673017,0.00188679245283019,0.00410654827968923,0.00243983586558722,0.00188784008883953,0.00188407403302671,0.00243713304530852,0.00221410384147017,0.00210970464135021,0.00255498778049322,0.00121924185324762,0.00132993461154827,0.00121883656509695,0.00232790156301962,0.00277192593413904,0.00378745683413167,0.00522396354340336,0.00387725711753628,0.00631578947368421,0.00165929203539823,0.00211017325633052,0.00221901697547986,0.00177363928611019,0.00121910672725258,0.0025541365907829,0.00210433049064127,0.00100055586436909,0.000776655941417952,0.000332631112096685,0.00111160515784793,0.000667779632721202,0.00155590131140253,0.000670316165791532,0.000559033989266547,0.00155642023346304,0.00144879081689513,0.00100379210350212,0.00178830893036772,0.000221508472699081,0.000554323725055432,0.000776655941417952,0.00110680686220255,0.000553342186808322,0.00044296788482835,0.000997561516293505,0.00143980507254402,0.000888198068169202,0.00044296788482835,0.00210316581802081
"OTU211",0.00221606648199446,0.00122005323868678,0.000664746288499889,0.00155124653739612,0.00110840168477056,0.00144092219020173,0.00310386875069283,0.00155590131140253,0.0016674077367719,0.00298837852794687,0.000110815602836879,0.0016627868307283,0.0069813829787234,0.000556792873051225,0.00210970464135021,0.00243875401840151,0.00399024606517402,0.00322473034582453,0.00457130114840004,0.0025515864211227,0.0025541365907829,0.00365205843293493,0.00243389755503927,0.00199181144185017,0.00508905852417303,0.00765136393878909,0.00321222862206469,0.00388457269700333,0.0074361820199778,0.00332704890761894,0.00210993892282066,0.00221655768591378,0.00243713304530852,0.00298904018598472,0.000999333777481679,0.000666518551433015,0.000775881179339393,0.000221655768591378,0.00520775623268698,0.0033255736614566,0.0052112207561814,0.00401024841261,0.00311214849394243,0.00254791182009527,0.00398891966759003,0.000553097345132743,0.00155486450466459,0.00199711527793188,0.00243875401840151,0.0019949019173224,0.00355358134369795,0.00254734743603943,0.0037798777098388,0.00188616442915788,0.0014414014857523,0.00200088928412628,0.00144685587089594,0.00288953100689042,0.00189922913640934,0.00525491949910555,0.00244580322401334,0.00245179984397637,0.00256524648672764,0.00234715547110763,0.000443016945398161,0.000997782705099778,0.000776655941417952,0.000553403431101273,0.000885347498893316,0.00110741971207087,0.00110840168477056,0.000996788127145863,0.000555123792605751,0.00121816168327796,0.00509187513836617
"OTU3021",0.000886426592797784,0.000443655723158829,0.000553955240416574,0.000110803324099723,0,0,0.000554262276909434,0.000222271615914648,0.000111160515784793,0.00166021029330382,0.000110815602836879,0,0.000110815602836879,0.00044543429844098,0,0,0.000110840168477056,0,0.000222990299921953,0,0,0.000553342186808322,0.000221263414094479,0,0,0,0,0,0.000332963374028857,0,0,0,0,0,0,0.000222172850477672,0.000110840168477056,0,0,0,0.000110877037365562,0.000111395789239167,0,0.000110778774786751,0.000332409972299169,0.000110619469026549,0.000111061750333185,0,0,0,0,0,0.000111172873818788,0.000110950848773993,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0.000221483942414175,0,0.000221508472699081,0,0.000110741971207087,0.000110692937790569
"OTU2025",0.000332409972299169,0.000332741792369122,0.000997119432749834,0,0.000110840168477056,0.000110840168477056,0.000443409821527547,0,0.00033348154735438,0.000664084117321527,0.000221631205673759,0.000443409821527547,0.000110815602836879,0,0,0,0,0,0,0,0,0.000332005312084993,0.000221263414094479,0,0.000442526828188959,0.000110889332446219,0,0,0.000665926748057714,0.000110901630253965,0.000111049416990561,0.000221655768591378,0,0,0,0,0,0.000110827884295689,0,0,0,0,0,0,0,0.000110619469026549,0,0,0.00033255736614566,0.000332483652887066,0,0.000443016945398161,0.00144524735964425,0.000443803395095972,0.00066526222419337,0,0.000222593210907067,0,0,0,0.000222345747637576,0,0.00022306491188936,0.000111769308147983,0,0,0,0.000110680686220255,0.00287737937140328,0.000664451827242525,0.000443360673908224,0.00188282201794219,0.000555123792605751,0.00110741971207087,0.000442771751162276
"OTU26733",0.000221606648199446,0.000110913930789707,0,0,0,0,0,0.000333407423871972,0,0.000221361372440509,0,0.000221704910763773,0,0,0.000111037086386853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111049416990561,0,0,0.000110950848773993,0.000110877037365562,0.00033348154735438,0.000222593210907067,0,0.000111719360965255,0.000111806797853309,0.000111172873818788,0,0.00011153245594468,0.000111769308147983,0,0,0,0,0.000110668437361664,0,0,0.000443016945398161,0.000333074275563451,0,0
"OTU696",0.00177285318559557,0.000665483584738243,0,0.000110803324099723,0.000775881179339393,0,0.0033255736614566,0,0,0.000774764803541782,0.000886524822695035,0.000110852455381887,0.000332446808510638,0.000111358574610245,0.00122140795025539,0.00121937700920075,0.000443360673908224,0.000222395196263761,0.000780466049726837,0.000221877080097626,0.000444197667962243,0.000553342186808322,0.00011063170704724,0.000885249529711187,0,0.000665335994677312,0,0,0,0,0,0.000110827884295689,0,0,0,0.000333259275716507,0.000665041010862337,0.000332483652887066,0.000221606648199446,0.000443409821527547,0.000887016298924493,0.000891166313913334,0,0.000221557549573502,0,0.000331858407079646,0,0.000554754243869966,0.00121937700920075,0.000775795190069822,0.000111049416990561,0.0011075423634954,0.000111172873818788,0,0.000554385186827808,0,0,0,0,0,0.000111172873818788,0,0,0,0,0,0.000110950848773993,0.000553403431101273,0.00143868968570164,0,0.000110840168477056,0.00221508472699081,0.00122127234373265,0.000775193798449612,0
"OTU925",0.000110803324099723,0.0015527950310559,0.000332373144249945,0.000664819944598338,0.000332520505431168,0.000221680336954112,0.000775967187673207,0.00133362969548789,0.000111160515784793,0.000442722744881018,0.000221631205673759,0,0.000443262411347518,0.000779510022271715,0.000111037086386853,0.00110852455381887,0.000886721347816449,0.00222395196263761,0.000557475749804884,0.00110938540048813,0.00111049416990561,0.000553342186808322,0.00132758048456688,0.000110656191213898,0.000995685363425158,0.00155245065424706,0.000443066016836509,0.000665926748057714,0.00110987791342952,0.000443606521015859,0.000444197667962243,0.000664967305774133,0.000332336324360253,0.000110705192073508,0.000444148345547413,0,0.000110840168477056,0,0.00110803324099723,0.000110852455381887,0.00133052444838674,0.00133674947087,0.000222296320995888,0.000221557549573502,0.000554016620498615,0.000442477876106195,0.000333185250999556,0.000110950848773993,0.00033255736614566,0.000332483652887066,0.000222098833981122,0.000553771181747702,0.00155642023346304,0.000998557638965938,0.000221754074731123,0,0.000445186421814135,0,0.000111719360965255,0.000335420393559928,0.000222345747637576,0,0,0,0.000221508472699081,0.000110864745011086,0,0,0.000110668437361664,0.000221483942414175,0.000110840168477056,0,0.000888198068169202,0.000110741971207087,0
"OTU542",0.000886426592797784,0.000332741792369122,0.00022158209616663,0,0.000997561516293505,0.000443360673908224,0.00110852455381887,0.000222271615914648,0.000555802578923966,0.00154952960708356,0.000221631205673759,0.00066511473229132,0.00288120567375887,0.000334075723830735,0.000777259604707972,0.00099767209843698,0.00166260252715584,0.00177916157011009,0.00156093209945367,0.000998446860439317,0.00199888950583009,0.000442673749446658,0.000553158535236199,0.000221312382427797,0.000553158535236199,0.00499001996007984,0.000553832521045636,0.00199778024417314,0.00221975582685905,0.00155262282355551,0.00122154358689617,0.000443311537182755,0.000886230198294007,0.000996346728661574,0.000111037086386853,0.000222172850477672,0.000110840168477056,0.000110827884295689,0.00110803324099723,0.000554262276909434,0.000554385186827808,0.000891166313913334,0.000555740802489719,0.000886230198294007,0.00110803324099723,0.000110619469026549,0.000666370501999112,0.000332852546321979,0.000443409821527547,0.000554139421478444,0.00177679067184897,0.000775279654446783,0.000333518621456365,0,0.00066526222419337,0.000111160515784793,0.000111296605453534,0.000444543231829295,0.000223438721930511,0.000111806797853309,0,0.000557227237267358,0.00022306491188936,0.000670615848887895,0,0.000221729490022173,0.000221901697547986,0,0,0,0,0.000221508472699081,0,0,0.0017710870046491
"OTU332",0.00299168975069252,0.000887311446317658,0.000332373144249945,0.000554016620498615,0.00055420084238528,0.000665041010862337,0.00110852455381887,0.000889086463658591,0.000555802578923966,0.000553403431101273,0.000443262411347518,0.000221704910763773,0.000221631205673759,0.00200445434298441,0.00155451920941594,0.000886819643055094,0.000775881179339393,0.000667185588791282,0.000445980599843907,0.000443754160195252,0.000333148250971682,0.000442673749446658,0,0.000331968573641695,0,0.00155245065424706,0.000664599025254763,0.000887902330743618,0.00110987791342952,0.000665409781523788,0.00122154358689617,0.000332483652887066,0.000221557549573502,0.000332115576220525,0.00033311125916056,0.000222172850477672,0.000332520505431168,0.00088662307436551,0.000221606648199446,0.00033255736614566,0.000887016298924493,0.000222791578478334,0.00155607424697121,0.000332336324360253,0.000110803324099723,0.000553097345132743,0.000888494002665482,0.00144236103406191,0.00110852455381887,0.000554139421478444,0.00122154358689617,0.00155055930889357,0.000667037242912729,0.000110950848773993,0.00066526222419337,0,0.00255982192543127,0.000333407423871972,0.000558596804826276,0.00100626118067979,0.00111172873818788,0.000780118132174301,0.00189605175105956,0.00122946238962781,0.000886033890796323,0.0024390243902439,0.00122045933651392,0.000553403431101273,0.00110668437361664,0.000221483942414175,0.000665041010862337,0.00011075423634954,0.000777173309648051,0.00044296788482835,0
"OTU410",0.000221606648199446,0.000221827861579414,0.00132949257699978,0.000110803324099723,0.00199512303258701,0.00055420084238528,0.000443409821527547,0.000889086463658591,0,0.000553403431101273,0.000110815602836879,0.00066511473229132,0.000221631205673759,0.000111358574610245,0.000777259604707972,0.00121937700920075,0.00676125027710042,0.00133437117758256,0.0018954175493366,0.00421566452185489,0.000666296501943365,0.000664010624169987,0.0016594756057086,0.00188115525063627,0.000331895121141719,0.00133067198935462,0.00254762959680992,0.00155382907880133,0.00122086570477247,0.000776311411777753,0.000222098833981122,0.000110827884295689,0.000443115099147003,0.000110705192073508,0.000888296691094826,0.00188846922906021,0.00055420084238528,0.000332483652887066,0.000886426592797784,0.00221704910763773,0.000554385186827808,0.0010025621031525,0.00133377792597533,0.00210479672094827,0.000664819944598338,0.00110619469026549,0.000888494002665482,0.000665705092643959,0.00099767209843698,0.000664967305774133,0.000222098833981122,0.00254734743603943,0.00200111172873819,0.000665705092643959,0.000332631112096685,0.000111160515784793,0.0010016694490818,0.000222271615914648,0.00145235169254832,0.000111806797853309,0.000333518621456365,0.00133734536944166,0.000669194735668079,0.00156477031407176,0.00343338132683575,0.000554323725055432,0.000776655941417952,0.000221361372440509,0.0034307215582116,0.000221483942414175,0.000775881179339393,0.00121829659984494,0.000333074275563451,0.00121816168327796,0.000553464688952845
"OTU3500",0.000221606648199446,0.000110913930789707,0.000110791048083315,0,0,0.000221680336954112,0.000443409821527547,0.000555679039786619,0,0,0.000110815602836879,0.000110852455381887,0.000110815602836879,0.00044543429844098,0,0.000110852455381887,0,0.00011119759813188,0.000222990299921953,0.000110938540048813,0.000222098833981122,0,0,0,0,0,0.000110766504209127,0,0.000110987791342952,0,0.000111049416990561,0.000110827884295689,0.000221557549573502,0.000221410384147017,0.000222074172773706,0,0.000443360673908224,0.000554139421478444,0,0,0,0,0,0.000221557549573502,0.000110803324099723,0,0.000111061750333185,0,0,0.000221655768591378,0.000111049416990561,0.000332262709048621,0.000111172873818788,0.000221901697547986,0.000221754074731123,0,0.000556483027267668,0.000111135807957324,0,0.000111806797853309,0.000111172873818788,0,0,0.000111769308147983,0,0,0.000110950848773993,0,0,0.000110741971207087,0.000110840168477056,0.00011075423634954,0.00011102475852115,0,0
"OTU422",0.000775623268698061,0.000110913930789707,0.00022158209616663,0,0.000110840168477056,0,0.000221704910763773,0,0,0.000221361372440509,0,0,0.000664893617021277,0.000334075723830735,0.000444148345547413,0.000443409821527547,0.000443360673908224,0.000667185588791282,0.000891961199687814,0.000110938540048813,0.000333148250971682,0.00110668437361664,0.000442526828188959,0.00132787429456678,0.000774421949330678,0.000443557329784875,0.000996898537882144,0.00188679245283019,0.000887902330743618,0.000443606521015859,0,0,0.000332336324360253,0.000332115576220525,0.000555185431934266,0,0.00055420084238528,0.000221655768591378,0.00132963988919668,0.000110852455381887,0.000776139261558931,0.000556978946195834,0.000778037123485606,0.00132934529744101,0.000332409972299169,0.000331858407079646,0,0,0.00033255736614566,0.000664967305774133,0.000111049416990561,0,0,0.000221901697547986,0,0,0.000222593210907067,0,0,0.000335420393559928,0,0.000445781789813886,0.00011153245594468,0,0,0.000110864745011086,0.000332852546321979,0,0,0,0,0.00011075423634954,0,0,0.000110692937790569
"OTU68",0.00310249307479224,0.00232919254658385,0.00254819410591624,0.00199445983379501,0.00055420084238528,0.00166260252715584,0.00277131138454717,0.000555679039786619,0.00033348154735438,0.00376314333148866,0.00177304964539007,0.000443409821527547,0.00199468085106383,0.00122494432071269,0.00266489007328448,0.000775967187673207,0.00243848370649523,0.000778383186923162,0.00066897089976586,0.00110938540048813,0.000666296501943365,0.00785745905267818,0.0064166390087399,0.00442624764855594,0.0080761146144485,0.00188511865158572,0.00177226406734603,0.00155382907880133,0.00321864594894562,0.00343795053787291,0.000999444752915047,0.000775795190069822,0.00254791182009527,0.0026569246097642,0.000444148345547413,0.000666518551433015,0.000221680336954112,0.000554139421478444,0.00210526315789474,0.00343642611683849,0.00343718815833241,0.00256210315250084,0.00111148160497944,0.00210479672094827,0.00199445983379501,0.00210176991150442,0.00111061750333185,0.00343947631199379,0.00243875401840151,0.00321400864457497,0.00111049416990561,0.00155055930889357,0.000889382990550306,0.00244091867302785,0.00188490963521455,0.000555802578923966,0.00111296605453534,0.000111135807957324,0.000446877443861021,0.000559033989266547,0.00111172873818788,0.000445781789813886,0.000892259647557439,0.00145300100592377,0.000553771181747702,0.000332594235033259,0.000998557638965938,0.00254565578306586,0.00210270030987162,0.00221483942414175,0.0027710042119264,0.0011075423634954,0.000777173309648051,0.00210409745293466,0.00343148107150764
"OTU10371",0.000110803324099723,0.000110913930789707,0,0.000110803324099723,0,0.000443360673908224,0.000221704910763773,0.000111135807957324,0,0,0.000110815602836879,0.00033255736614566,0.000110815602836879,0,0,0.000110852455381887,0,0,0,0,0.000111049416990561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111296605453534,0.000111135807957324,0,0,0,0,0,0,0,0.000110864745011086,0,0,0,0,0,0.00011075423634954,0.0002220495170423,0,0
"OTU229",0.000886426592797784,0.00210736468500444,0.000553955240416574,0.000664819944598338,0.000221680336954112,0.000775881179339393,0.00110852455381887,0.00611246943765281,0.000111160515784793,0.0036524626452684,0.000332446808510638,0,0.00398936170212766,0.000111358574610245,0.000444148345547413,0.00376898348298415,0.00376856572821991,0.00166796397197821,0.00713568959750251,0.00177501664078101,0.00222098833981122,0.00486941124391324,0.000995685363425158,0.00785658957618679,0.00840800973559022,0.00931470392548237,0.00299069561364643,0.00344062153163152,0.0100998890122087,0.00166352445380947,0.000222098833981122,0,0.000110778774786751,0,0.000666222518321119,0.000333259275716507,0.000886721347816449,0.000554139421478444,0.0134072022160665,0.00099767209843698,0.0028828029715046,0.00311908209869667,0.00489051906190953,0.00620361138805805,0.00487534626038781,0.00221238938053097,0.000999555752998667,0.000443803395095972,0,0,0.000111049416990561,0.000775279654446783,0,0.000110950848773993,0.00110877037365562,0,0.000333889816360601,0.000222271615914648,0.000446877443861021,0.000223613595706619,0.000222345747637576,0.000222890894906943,0.00133838947133616,0.000782385157035878,0.000332262709048621,0.00199556541019956,0.00343947631199379,0.000885445489762036,0.000110668437361664,0.00044296788482835,0.000110840168477056,0.00011075423634954,0.00011102475852115,0,0.00697365508080584
"OTU1426",0,0.000110913930789707,0,0,0,0.000110840168477056,0.000221704910763773,0,0,0,0,0.000110852455381887,0.000221631205673759,0,0,0,0.000110840168477056,0,0.000222990299921953,0,0.000222098833981122,0,0,0,0,0.000221778664892437,0.000221533008418254,0,0,0,0,0,0.000110778774786751,0.000110705192073508,0,0,0,0,0.000110803324099723,0,0,0,0,0,0.000332409972299169,0,0.000111061750333185,0,0,0,0,0.00011075423634954,0,0.000110950848773993,0,0,0.000111296605453534,0,0,0,0,0,0,0,0,0.000221729490022173,0.000221901697547986,0,0,0,0.000221680336954112,0,0.00011102475852115,0.000110741971207087,0
"OTU445",0.000997229916897507,0.000443655723158829,0,0.000110803324099723,0,0.000775881179339393,0.00066511473229132,0,0.000444642063139173,0.000442722744881018,0.000221631205673759,0,0.00110815602836879,0.000111358574610245,0,0,0.000332520505431168,0.000667185588791282,0.000222990299921953,0.000443754160195252,0,0.000885347498893316,0.000553158535236199,0.000663937147283391,0,0.000110889332446219,0.000332299512627382,0.000110987791342952,0.000110987791342952,0,0.000111049416990561,0.000110827884295689,0.000221557549573502,0,0,0,0,0.000221655768591378,0.000554016620498615,0.000221704910763773,0,0.000556978946195834,0.000555740802489719,0.00177246039658801,0.000221606648199446,0.000221238938053097,0.000111061750333185,0.000443803395095972,0,0.0019949019173224,0,0.00210433049064127,0.000555864369093941,0.000221901697547986,0.000110877037365562,0.00111160515784793,0.000556483027267668,0.00255612358301845,0.000446877443861021,0.00111806797853309,0.000778210116731518,0,0.0016729868391702,0.000782385157035878,0.000886033890796323,0.000221729490022173,0.000332852546321979,0.000996126175982291,0.000221336874723329,0.000110741971207087,0.000110840168477056,0.00011075423634954,0,0,0.000332078813371707
"OTU612",0.000443213296398892,0.000554569653948536,0,0,0.000221680336954112,0,0,0.000111135807957324,0.000889284126278346,0,0,0,0,0.000111358574610245,0.00033311125916056,0.000775967187673207,0.000332520505431168,0,0.000222990299921953,0.000221877080097626,0,0.000332005312084993,0.00011063170704724,0.000221312382427797,0,0.000443557329784875,0,0.000665926748057714,0.000221975582685905,0.000443606521015859,0.000111049416990561,0.000221655768591378,0.000443115099147003,0.000442820768294033,0.000111037086386853,0,0.000221680336954112,0,0.000332409972299169,0.000221704910763773,0.00066526222419337,0.0003341873677175,0.000222296320995888,0.000221557549573502,0,0,0.000111061750333185,0.000110950848773993,0.000221704910763773,0.000443311537182755,0.000111049416990561,0.000553771181747702,0.000778210116731518,0.000443803395095972,0.000443508149462246,0,0.000111296605453534,0.000222271615914648,0.000335158082895766,0.000111806797853309,0.000222345747637576,0.000222890894906943,0,0.000335307924443948,0,0,0.000221901697547986,0.000221361372440509,0,0,0.000221680336954112,0,0.000444099034084601,0,0.000221385875581138
"OTU580",0.00155124653739612,0.000443655723158829,0.00022158209616663,0.000221606648199446,0.000221680336954112,0.000221680336954112,0.00177363928611019,0.000666814847743943,0,0.000664084117321527,0,0.000221704910763773,0.000332446808510638,0.000334075723830735,0.000444148345547413,0,0.000221680336954112,0.000555987990659402,0,0,0.000444197667962243,0.000110668437361664,0,0.000110656191213898,0.000221263414094479,0.00110889332446219,0.000110766504209127,0.000221975582685905,0.000332963374028857,0.000221803260507929,0.000111049416990561,0,0,0,0.000111037086386853,0,0,0,0,0.000221704910763773,0.000110877037365562,0.000111395789239167,0.000222296320995888,0,0.000332409972299169,0.000221238938053097,0.000777432252332297,0,0.000221704910763773,0.000554139421478444,0.000333148250971682,0.000664525418097242,0.000111172873818788,0.000554754243869966,0.000332631112096685,0,0,0,0.000111719360965255,0.000111806797853309,0.000778210116731518,0.000111445447453472,0,0,0,0,0,0,0.000110668437361664,0.000110741971207087,0.000110840168477056,0,0.00011102475852115,0.000110741971207087,0
"OTU4440",0.000110803324099723,0.000554569653948536,0,0.000443213296398892,0.000443360673908224,0.000443360673908224,0.00033255736614566,0.000111135807957324,0.00122276567363273,0.000442722744881018,0,0.00155193437534641,0.000110815602836879,0,0,0,0,0,0,0.000110938540048813,0,0,0,0,0,0,0.000110766504209127,0,0.000221975582685905,0,0.000111049416990561,0.000221655768591378,0.000110778774786751,0,0,0,0,0,0.000110803324099723,0.000110852455381887,0.000332631112096685,0.000111395789239167,0,0,0,0,0,0.000110950848773993,0.000110852455381887,0.000110827884295689,0,0.000332262709048621,0.000222345747637576,0.000110950848773993,0.000221754074731123,0,0.000556483027267668,0,0.000223438721930511,0.000223613595706619,0,0,0.00022306491188936,0.000111769308147983,0,0,0,0.000221361372440509,0.000110668437361664,0.000221483942414175,0.000443360673908224,0.000553771181747702,0.00210947041190185,0,0
"OTU2479",0.000110803324099723,0.000110913930789707,0,0,0,0.000110840168477056,0.000554262276909434,0.000111135807957324,0.000111160515784793,0,0.000775709219858156,0,0,0,0.000111037086386853,0.000110852455381887,0.000332520505431168,0,0.000111495149960977,0,0,0,0.00011063170704724,0,0,0.000332667997338656,0,0,0,0,0,0,0.000110778774786751,0.000110705192073508,0,0,0,0,0,0,0,0.000111395789239167,0,0,0,0,0,0.000110950848773993,0,0,0,0.00011075423634954,0.000111172873818788,0.000221901697547986,0.000221754074731123,0,0,0,0.000111719360965255,0.000111806797853309,0,0.000222890894906943,0,0,0.00011075423634954,0,0.000110950848773993,0,0,0.000110741971207087,0,0,0.0002220495170423,0.000221483942414175,0
"OTU278",0.00498614958448753,0.00110913930789707,0.00022158209616663,0.00277008310249307,0.00133008202172467,0.0055420084238528,0.00288216383992905,0.00200044454323183,0.00578034682080925,0.00221361372440509,0.00188386524822695,0.00321472120607471,0.00199468085106383,0.00200445434298441,0.00177659338218965,0.00033255736614566,0.00110840168477056,0.000333592794395641,0.000111495149960977,0,0.000111049416990561,0.000332005312084993,0.000885053656377918,0.00132787429456678,0,0.00521179862497228,0.000996898537882144,0.000332963374028857,0.000221975582685905,0.000443606521015859,0.00355358134369795,0.00088662307436551,0.00177246039658801,0.00166057788110262,0.000555185431934266,0.000444345700955343,0.000665041010862337,0.000443311537182755,0.000997229916897507,0.000221704910763773,0.00332631112096685,0.000668374735435001,0.000111148160497944,0.000886230198294007,0.000554016620498615,0.000663716814159292,0.00244335850733008,0.00232996782425386,0.00299301629531094,0.000775795190069822,0.000777345918933926,0.000553771181747702,0.000444691495275153,0.000998557638965938,0.000443508149462246,0.000778123610493553,0.00122426265998887,0,0.000446877443861021,0.000223613595706619,0.000778210116731518,0,0.0011153245594468,0.00134123169777579,0.000553771181747702,0.000997782705099778,0.000887606790191945,0.00387382401770891,0.00575475874280655,0.00376522702104097,0.00144092219020173,0.00232583896334035,0.00555123792605751,0.0026578073089701,0.000110692937790569
"OTU1293",0.000997229916897507,0.000332741792369122,0.000110791048083315,0.000110803324099723,0.000221680336954112,0.00110840168477056,0.000110852455381887,0,0.000111160515784793,0.000110680686220255,0.000332446808510638,0.000443409821527547,0,0,0,0,0,0,0,0,0,0.000221336874723329,0.00011063170704724,0.000331968573641695,0,0,0,0,0,0,0,0.000110827884295689,0,0,0.000111037086386853,0,0,0.000443311537182755,0,0,0,0.000111395789239167,0,0,0,0.000110619469026549,0,0,0,0,0,0,0,0.000443803395095972,0.000221754074731123,0.000111160515784793,0,0,0,0,0.000222345747637576,0,0,0,0,0.000110864745011086,0,0,0.00121735281097831,0.00044296788482835,0.000110840168477056,0.0011075423634954,0.0002220495170423,0.00044296788482835,0
"OTU4251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221680336954112,0.000333592794395641,0.00033448544988293,0.000110938540048813,0.000444197667962243,0,0.00011063170704724,0.000110656191213898,0.00011063170704724,0.000221778664892437,0,0.000221975582685905,0.000110987791342952,0.000110901630253965,0,0,0,0,0.000111037086386853,0,0,0,0.000110803324099723,0,0,0.000111395789239167,0.000333444481493831,0.000110778774786751,0.000110803324099723,0,0.00022212350066637,0,0,0,0,0.00011075423634954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
