"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU338",2,1.464,1,2,"NS"
"OTU2673",1,7.722,5,11,"Specialists"
"OTU1459",19,18.35,14,24,"NS"
"OTU11813",1,1.97,1,3,"NS"
"OTU2019",10,5.794,3,9,"Generalists"
"OTU8171",6,3.458,2,6,"NS"
"OTU7946",3,1.998,1,3,"NS"
"OTU954",5,6.59,3,10,"NS"
"OTU12763",1,5.144,3,8,"Specialists"
"OTU1272",1,12.82,9,17.525,"Specialists"
"OTU9038",2,1.962,1,3,"NS"
"OTU892",8,18.696,14,24,"Specialists"
"OTU7786",8,4.388,2,7,"Generalists"
"OTU1931",4,2.834,1,5,"NS"
"OTU3313",3,5.554,3,9,"NS"
"OTU800",10,10.154,6,14,"NS"
"OTU10896",7,24.264,18,30,"Specialists"
"OTU10465",3,2.178,1,4,"NS"
"OTU5106",2,1.776,1,3,"NS"
"OTU1044",7,19.544,14,25,"Specialists"
"OTU1520",12,22.388,17,28,"Specialists"
"OTU2158",17,12.276,8,17,"NS"
"OTU601",20,5.066,3,8,"Generalists"
"OTU693",41,33.834,27,41,"NS"
"OTU4047",12,7.694,5,11,"Generalists"
"OTU3634",9,8.584,5,12,"NS"
"OTU5773",9,3.312,2,5,"Generalists"
"OTU2504",14,7.86,5,11,"Generalists"
"OTU216",9,4.458,2,7,"Generalists"
"OTU2280",5,2.912,1,5,"NS"
"OTU5249",7,9.636,6,14,"NS"
"OTU6649",11,4.02,2,7,"Generalists"
"OTU2440",5,4.99,3,8,"NS"
"OTU9390",2,1.738,1,3,"NS"
"OTU3139",3,7.558,4,11,"Specialists"
"OTU861",4,1.954,1,3.52499999999998,"Generalists"
"OTU651",1,1.968,1,3,"NS"
"OTU716",16,22.946,17,30,"Specialists"
"OTU11985",11,4.692,2,7,"Generalists"
"OTU159",7,3.448,2,6,"Generalists"
"OTU2785",5,8.032,5,12,"NS"
"OTU5313",2,1.46,1,2,"NS"
"OTU4231",4,6.964,4,10,"NS"
"OTU6156",6,2.82,1,5,"Generalists"
"OTU4022",4,5.07,3,8,"NS"
"OTU5989",6,2.63,1,5,"Generalists"
"OTU4836",4,2.018,1,3,"Generalists"
"OTU345",29,27.882,21.475,35,"NS"
"OTU8748",2,2.608,1,4,"NS"
"OTU2004",5,17.696,12,23.525,"Specialists"
"OTU4361",9,4.328,2,7,"Generalists"
"OTU11482",21,27.488,21,34,"NS"
"OTU949",12,10.756,7,15,"NS"
"OTU2541",2,4.784,3,8,"Specialists"
"OTU1414",10,5.19,3,8,"Generalists"
"OTU1717",4,4.238,2,7,"NS"
"OTU1851",5,6.202,3,10,"NS"
"OTU1898",17,13.256,9,18,"NS"
"OTU375",17,18.488,13,25,"NS"
"OTU3293",13,7.072,4,11,"Generalists"
"OTU1997",17,11.532,7,16,"Generalists"
"OTU1263",4,4.052,2,7,"NS"
"OTU3360",9,4.178,2,7,"Generalists"
"OTU1361",2,1.762,1,3,"NS"
"OTU1005",31,20.328,15,27,"Generalists"
"OTU1388",21,15.734,11,21,"NS"
"OTU7066",7,17.7,12.475,24,"Specialists"
"OTU9309",1,2.374,1,4,"NS"
"OTU536",1,1.458,1,2,"NS"
"OTU2989",6,10.164,7,14,"Specialists"
"OTU741",10,32.794,25,40,"Specialists"
"OTU2486",18,7.326,4,11,"Generalists"
"OTU534",9,4.668,2,8,"Generalists"
"OTU5671",1,1.928,1,3,"NS"
"OTU417",2,5.7,3,9,"Specialists"
"OTU500",1,3.556,2,6,"Specialists"
"OTU1308",7,18.12,13,24,"Specialists"
"OTU914",18,22.272,16,28,"NS"
"OTU4116",1,1.756,1,3,"NS"
"OTU2912",12,6.914,4,10,"Generalists"
"OTU961",2,1.418,1,2,"NS"
"OTU5059",3,5.666,3,9,"NS"
"OTU4164",8,4.224,2,7,"Generalists"
"OTU5655",1,1.39,1,2,"NS"
"OTU5627",3,1.976,1,3,"NS"
"OTU7869",4,2.376,1,4,"NS"
"OTU1937",16,16.96,12,22.525,"NS"
"OTU3114",7,2.74,1,5,"Generalists"
"OTU2048",12,11.67,8,17,"NS"
"OTU5416",5,7.392,4,11,"NS"
"OTU533",5,32.962,26,41,"Specialists"
"OTU545",16,17.584,12.475,24,"NS"
"OTU503",7,7.73,5,11,"NS"
"OTU427",18,14.392,10,20,"NS"
"OTU3664",9,5.796,3,9,"NS"
"OTU3227",2,1.944,1,3,"NS"
"OTU1455",2,7.028,4,11,"Specialists"
"OTU2806",3,9.998,6,14,"Specialists"
"OTU3444",17,6.586,4,10,"Generalists"
"OTU6534",1,1.996,1,3,"NS"
"OTU232",2,2.17,1,4,"NS"
"OTU3973",6,5.558,3,8.52499999999998,"NS"
"OTU6541",5,2.62,1,4,"Generalists"
"OTU2359",2,10.268,6,14.525,"Specialists"
"OTU3160",10,6.164,3,9,"Generalists"
"OTU6082",2,2.69,1,4,"NS"
"OTU8222",23,10.108,6,15,"Generalists"
"OTU544",3,2.314,1,4,"NS"
"OTU11742",1,1.434,1,2,"NS"
"OTU7249",3,1.952,1,3,"NS"
"OTU9284",2,1.722,1,3,"NS"
"OTU12146",1,2.18,1,4,"NS"
"OTU7023",2,2.406,1,4,"NS"
"OTU2555",4,11.296,7,16,"Specialists"
"OTU2917",4,2.944,1,5,"NS"
"OTU2128",23,7.704,4,11,"Generalists"
"OTU6266",2,1.432,1,2,"NS"
"OTU599",13,11.286,7,16,"NS"
"OTU2511",14,4.068,2,7,"Generalists"
"OTU4077",10,4.182,2,7,"Generalists"
"OTU1541",10,20.1,15,26,"Specialists"
"OTU1594",7,12.498,8,17,"Specialists"
"OTU3272",9,10.068,6,14.525,"NS"
"OTU2032",8,10.314,6,14,"NS"
"OTU1988",4,10.148,6,14.525,"Specialists"
"OTU6054",5,2.462,1,4,"Generalists"
"OTU3131",4,4.252,2,7,"NS"
"OTU12123",2,1.78,1,3,"NS"
"OTU1986",1,2.458,1,4,"NS"
"OTU371",10,26.086,20,33,"Specialists"
"OTU4023",12,6.178,3,10,"Generalists"
"OTU5320",6,3.102,1,5,"Generalists"
"OTU644",4,16.046,11,21,"Specialists"
"OTU12781",2,1.45,1,2,"NS"
"OTU7673",3,1.958,1,3,"NS"
"OTU3470",3,6.424,3,10,"NS"
"OTU4415",2,4.234,2,7,"NS"
"OTU1899",10,4.772,2,7.52499999999998,"Generalists"
"OTU3738",6,8.66,5,13,"NS"
"OTU2566",2,10.528,6,14,"Specialists"
"OTU8159",6,2.998,1,5,"Generalists"
"OTU5981",1,1.99,1,3,"NS"
"OTU652",2,1.752,1,3,"NS"
"OTU2377",1,1.456,1,2,"NS"
"OTU3304",16,7.448,4,11,"Generalists"
"OTU1543",1,1.42,1,2,"NS"
"OTU3226",10,11.588,8,16,"NS"
"OTU6139",6,4.398,2,7,"NS"
"OTU1199",3,5.56,3,8.52499999999998,"NS"
"OTU1775",6,11.324,7,16,"Specialists"
"OTU10355",4,2.366,1,4,"NS"
"OTU9860",1,1.464,1,2,"NS"
"OTU1806",3,2.366,1,4,"NS"
"OTU2988",12,6.888,4,10,"Generalists"
"OTU1330",18,17.354,12,23,"NS"
"OTU1600",5,18.508,13,24,"Specialists"
"OTU6610",5,2.504,1,4,"Generalists"
"OTU4435",6,5.492,3,8,"NS"
"OTU1326",6,17.998,12,24,"Specialists"
"OTU6150",21,8.504,5,13,"Generalists"
"OTU1535",10,4.578,2,7,"Generalists"
"OTU8197",2,1.482,1,2,"NS"
"OTU1397",2,2.042,1,3,"NS"
"OTU5648",4,5.112,2,8,"NS"
"OTU4342",2,23.658,18,29,"Specialists"
"OTU5379",2,3.914,2,6,"NS"
"OTU306",2,1.944,1,3,"NS"
"OTU224",12,9.904,6,14,"NS"
"OTU7981",3,1.978,1,3,"NS"
"OTU3630",3,6.298,4,9,"Specialists"
"OTU5211",2,1.986,1,3,"NS"
"OTU3517",3,1.76,1,3,"NS"
"OTU3740",4,3.802,2,6,"NS"
"OTU6181",3,2.014,1,3,"NS"
"OTU9015",2,2.216,1,4,"NS"
"OTU951",3,18.318,13,24,"Specialists"
"OTU9242",4,1.964,1,3,"Generalists"
"OTU810",2,19.494,14.475,26,"Specialists"
"OTU1833",6,15.028,11,20.525,"Specialists"
"OTU2719",8,12.014,7,17,"NS"
"OTU501",5,4.624,2,8,"NS"
"OTU6443",1,1.968,1,3,"NS"
"OTU3513",16,7.36,4,11,"Generalists"
"OTU202",4,4.804,3,7.52499999999998,"NS"
"OTU1299",2,1.976,1,3,"NS"
"OTU7644",1,1.776,1,3,"NS"
"OTU1873",18,14.482,10,20,"NS"
"OTU9659",1,1.7,1,3,"NS"
"OTU4721",2,3.69,2,6,"NS"
"OTU814",2,23.53,18,30,"Specialists"
"OTU1310",4,8.412,5,12,"Specialists"
"OTU3820",1,2.146,1,4,"NS"
"OTU4517",1,1.7,1,3,"NS"
"OTU302",3,2.32,1,4,"NS"
"OTU241",10,3.776,2,6,"Generalists"
"OTU5639",5,4.632,2,7,"NS"
"OTU8008",11,4.812,2,7,"Generalists"
"OTU900",2,2.19,1,4,"NS"
"OTU5766",8,3.43,1,6,"Generalists"
"OTU5253",4,5.334,3,8,"NS"
"OTU3857",2,1.396,1,2,"NS"
"OTU7846",1,2.386,1,4,"NS"
"OTU312",8,34.368,27,41,"Specialists"
"OTU7330",2,1.758,1,3,"NS"
"OTU7675",10,5.056,3,8,"Generalists"
"OTU11554",2,1.38,1,2,"NS"
"OTU6424",3,3.112,2,5,"NS"
"OTU822",1,1.44,1,2,"NS"
"OTU5101",4,3.562,2,6,"NS"
"OTU7653",2,2.77,1,5,"NS"
"OTU7641",3,1.744,1,3,"NS"
"OTU515",19,15.886,11,21.525,"NS"
"OTU11067",4,1.992,1,3,"Generalists"
"OTU8106",2,2.284,1,4,"NS"
"OTU2200",17,11.044,7,15,"Generalists"
"OTU12170",1,1.758,1,3,"NS"
"OTU2338",8,18.398,13,25,"Specialists"
"OTU430",36,22.462,17,28,"Generalists"
"OTU3079",3,4.576,2,7,"NS"
"OTU9579",3,1.984,1,3,"NS"
"OTU4918",4,3.508,2,6,"NS"
"OTU9321",2,3.712,2,6,"NS"
"OTU934",7,16.232,11,22,"Specialists"
"OTU1919",3,5.876,3,9,"NS"
"OTU4798",5,4.164,2,7,"NS"
"OTU5864",3,4.398,2,7,"NS"
"OTU5417",5,2.946,1,5,"NS"
"OTU1375",4,8.118,5,12,"Specialists"
"OTU8021",3,1.746,1,3,"NS"
"OTU3480",4,2.778,1,5,"NS"
"OTU2703",1,5.568,3,9,"Specialists"
"OTU6708",3,2.834,1,5,"NS"
"OTU11699",1,8.104,5,12,"Specialists"
"OTU2709",9,2.912,1,5,"Generalists"
"OTU2699",2,1.982,1,3,"NS"
"OTU942",3,4.874,2.475,8,"NS"
"OTU3972",7,5.218,3,8,"NS"
"OTU1507",1,3.142,1,5,"NS"
"OTU2352",5,3.938,2,6.52499999999998,"NS"
"OTU9429",2,5.958,3,9.52499999999998,"Specialists"
"OTU5243",7,4.19,2,7,"NS"
"OTU859",1,2.784,1,5,"NS"
"OTU6555",8,3.526,2,6,"Generalists"
"OTU1996",13,12.574,8,18,"NS"
"OTU110",7,13.018,8,18,"Specialists"
"OTU743",9,2.908,1,5,"Generalists"
"OTU3742",1,1.476,1,2,"NS"
"OTU1548",15,22.544,17,29,"Specialists"
"OTU11381",5,2.354,1,4,"Generalists"
"OTU11723",2,17.11,12,23,"Specialists"
"OTU11570",1,1.492,1,2,"NS"
"OTU5237",11,23.966,18,30,"Specialists"
"OTU7214",29,12.484,8,17.525,"Generalists"
"OTU13083",5,4.756,2,7,"NS"
"OTU9704",1,1.724,1,3,"NS"
"OTU2451",7,9.01,6,13,"NS"
"OTU7634",1,2.924,1,5,"NS"
"OTU1810",2,1.666,1,3,"NS"
"OTU1677",21,11.862,8,16,"Generalists"
"OTU2061",4,17.25,12,23.525,"Specialists"
"OTU1408",9,23.354,18,29,"Specialists"
"OTU6165",4,3.502,2,5,"NS"
"OTU4794",4,3.838,2,6,"NS"
"OTU4977",8,3.214,2,5,"Generalists"
"OTU8935",3,1.714,1,3,"NS"
"OTU829",18,15.922,10,21.525,"NS"
"OTU5496",16,4.146,2,7,"Generalists"
"OTU1814",4,2.15,1,4,"NS"
"OTU2866",8,5.348,3,8,"NS"
"OTU3009",12,6.744,4,10,"Generalists"
"OTU3454",2,7.098,4,10,"Specialists"
"OTU6912",4,2.524,1,4,"NS"
"OTU11325",5,4.096,2,7,"NS"
"OTU6178",2,1.784,1,3,"NS"
"OTU3572",2,2.018,1,3,"NS"
"OTU3253",8,4.052,2,6,"Generalists"
"OTU11584",5,2.788,1,5,"NS"
"OTU2437",8,5.386,3,8,"NS"
"OTU9743",5,4.556,3,7,"NS"
"OTU4308",1,4.532,2,7,"Specialists"
"OTU4512",9,3.012,1,5,"Generalists"
"OTU8858",7,4.208,2,7,"NS"
"OTU11948",2,4.18,2,6.52499999999998,"NS"
"OTU1152",2,1.426,1,2,"NS"
"OTU10987",1,2.188,1,4,"NS"
"OTU5000",7,3.534,2,6,"Generalists"
"OTU2539",1,3.664,2,6,"Specialists"
"OTU1315",1,1.93,1,3,"NS"
"OTU5139",2,1.98,1,3,"NS"
"OTU5127",1,1.708,1,3,"NS"
"OTU3903",12,6.66,4,10,"Generalists"
"OTU950",2,4.696,2,7,"NS"
"OTU8406",2,2.796,1,4.52499999999998,"NS"
"OTU865",2,2.168,1,4,"NS"
"OTU2272",2,2.746,1,4,"NS"
"OTU2277",3,11.666,8,16,"Specialists"
"OTU6670",4,2.946,1,5,"NS"
"OTU4913",2,1.738,1,3,"NS"
"OTU1742",5,5.81,3,9,"NS"
"OTU883",3,6.874,4,10,"Specialists"
"OTU8308",1,1.742,1,3,"NS"
"OTU1570",1,1.752,1,3,"NS"
"OTU6304",4,3.286,1,5,"NS"
"OTU2083",8,14.998,10,20,"Specialists"
"OTU8433",3,1.742,1,3,"NS"
"OTU136",6,3.75,2,6,"NS"
"OTU12378",3,2.836,1,5,"NS"
"OTU5954",1,1.706,1,3,"NS"
"OTU11375",4,6.374,3,10,"NS"
"OTU7260",2,1.998,1,3,"NS"
"OTU4678",4,3.852,2,6,"NS"
"OTU9679",1,1.764,1,3,"NS"
"OTU10882",2,1.424,1,2,"NS"
"OTU9967",11,4.992,3,8,"Generalists"
"OTU11817",2,1.756,1,3,"NS"
"OTU2878",10,7.632,4,11,"NS"
"OTU1092",2,1.97,1,3,"NS"
"OTU1179",1,4.078,2,6,"Specialists"
"OTU12982",5,5.82,3,9,"NS"
"OTU7406",1,11.248,7,16,"Specialists"
"OTU1787",1,1.42,1,2,"NS"
"OTU1875",3,2.502,1,4,"NS"
"OTU5618",1,4.166,2,7,"Specialists"
"OTU3010",7,5.824,3,9,"NS"
"OTU923",2,16.378,12,22,"Specialists"
"OTU1862",1,3.87,2,6,"Specialists"
"OTU857",5,28.97,22,36,"Specialists"
"OTU7147",1,3.296,1,5.52499999999998,"NS"
"OTU10928",1,1.476,1,2,"NS"
"OTU9899",2,5.004,2,8,"NS"
"OTU5044",6,4.548,2,7,"NS"
"OTU4398",1,1.424,1,2,"NS"
"OTU11295",6,2.754,1,5,"Generalists"
"OTU2747",1,2.084,1,4,"NS"
"OTU3082",7,3.944,2,7,"NS"
"OTU7778",2,1.436,1,2,"NS"
"OTU3769",7,3.34,1,5,"Generalists"
"OTU10747",2,1.986,1,3,"NS"
"OTU4567",3,2.652,1,4,"NS"
"OTU7441",1,4.302,2,7,"Specialists"
"OTU1860",7,16.194,11,21,"Specialists"
"OTU1664",7,26.366,20,32,"Specialists"
"OTU2282",2,1.416,1,2,"NS"
"OTU12110",8,5.482,3,8.52499999999998,"NS"
"OTU3037",1,9.488,6,14,"Specialists"
"OTU7526",2,3.022,1,5,"NS"
"OTU1525",10,3.702,2,6,"Generalists"
"OTU6703",2,2.366,1,4,"NS"
"OTU4970",3,1.972,1,3,"NS"
"OTU88",8,3.522,2,6,"Generalists"
"OTU1883",14,11.882,8,16,"NS"
"OTU10373",1,1.452,1,2,"NS"
"OTU12890",1,2.614,1,4,"NS"
"OTU2337",6,5.902,3,9,"NS"
"OTU818",3,17.376,13,23,"Specialists"
"OTU4661",3,3.358,2,5,"NS"
"OTU3412",6,6.724,4,10,"NS"
"OTU5994",3,2.25,1,4,"NS"
"OTU3975",1,2.664,1,4,"NS"
"OTU4707",2,1.484,1,2,"NS"
"OTU2803",3,6.406,3.475,10,"Specialists"
"OTU8160",2,2.768,1,5,"NS"
"OTU11701",1,1.444,1,2,"NS"
"OTU4744",5,3.39,1.475,6,"NS"
"OTU6217",2,4.6,2,7,"NS"
"OTU5829",3,2.48,1,4,"NS"
"OTU6598",3,7.672,5,11,"Specialists"
"OTU12356",2,1.396,1,2,"NS"
"OTU2490",1,6.72,4,10,"Specialists"
"OTU1490",2,7.484,4,11,"Specialists"
"OTU2938",6,3.544,2,6,"NS"
"OTU2376",3,11.23,7,15,"Specialists"
"OTU7559",3,2.372,1,4,"NS"
"OTU4779",2,1.43,1,2,"NS"
"OTU7074",2,1.446,1,2,"NS"
"OTU9317",3,1.978,1,3,"NS"
"OTU5594",4,13.096,9,18,"Specialists"
"OTU6822",2,2.19,1,4,"NS"
"OTU889",2,1.408,1,2,"NS"
"OTU11747",1,2.9,1,5,"NS"
"OTU5307",2,1.426,1,2,"NS"
"OTU10845",5,2.438,1,4,"Generalists"
"OTU7350",19,8.658,5.475,12,"Generalists"
"OTU718",6,2.638,1,4,"Generalists"
"OTU1496",2,18.06,13,24,"Specialists"
"OTU4429",2,1.786,1,3,"NS"
"OTU5744",1,1.724,1,3,"NS"
"OTU5542",4,3.1,1,5,"NS"
"OTU3402",2,7.732,5,11,"Specialists"
"OTU10106",2,1.722,1,3,"NS"
"OTU5381",2,1.418,1,2,"NS"
"OTU5147",3,3.054,1,5,"NS"
"OTU4006",4,3.25,2,5,"NS"
"OTU5789",2,1.466,1,2,"NS"
"OTU1887",5,12.644,8,17.525,"Specialists"
"OTU3542",1,2.206,1,4,"NS"
"OTU6829",3,1.76,1,3,"NS"
"OTU9905",11,21.004,15,27,"Specialists"
"OTU9339",2,2.002,1,3,"NS"
"OTU9065",3,1.986,1,3,"NS"
"OTU7880",6,3.998,2,6,"NS"
"OTU4703",6,4.73,2,7.52499999999998,"NS"
"OTU348",62,30.392,24,37,"Generalists"
"OTU5549",6,3.938,2,6,"NS"
"OTU164",11,23.778,18,31,"Specialists"
"OTU7696",2,2.318,1,4,"NS"
"OTU383",3,2.352,1,4,"NS"
"OTU1498",7,17.562,12,24,"Specialists"
"OTU49",4,3.638,2,6,"NS"
"OTU12791",4,4.27,2,7,"NS"
"OTU6850",3,2.006,1,3,"NS"
"OTU11176",1,1.684,1,3,"NS"
"OTU895",2,10.72,7,15,"Specialists"
"OTU12405",1,1.682,1,3,"NS"
"OTU6087",2,1.998,1,3,"NS"
"OTU1857",2,1.684,1,3,"NS"
"OTU12426",5,7.626,5,11,"NS"
"OTU10852",6,3.914,2,6,"NS"
"OTU8377",2,2.146,1,4,"NS"
"OTU896",2,1.746,1,3,"NS"
"OTU1333",9,4.794,2,8,"Generalists"
"OTU5170",2,4.488,2,7,"NS"
"OTU611",2,34.098,27,42,"Specialists"
"OTU10745",2,1.772,1,3,"NS"
"OTU546",1,1.422,1,2,"NS"
"OTU6281",3,1.748,1,3,"NS"
"OTU4494",1,5.626,3,9,"Specialists"
"OTU2248",9,14.03,10,19,"Specialists"
"OTU6731",2,1.448,1,2,"NS"
"OTU1173",4,19.534,14,26,"Specialists"
"OTU6332",4,2.334,1,4,"NS"
"OTU2269",8,10.498,6,15,"NS"
"OTU5073",2,3.234,1,5,"NS"
"OTU2290",8,6.15,3,9,"NS"
"OTU5266",3,3.634,2,6,"NS"
"OTU1603",1,2.892,1,5,"NS"
"OTU6109",4,3.802,2,6,"NS"
"OTU4167",3,5.24,3,8,"NS"
"OTU5328",2,1.424,1,2,"NS"
"OTU3128",4,10.726,7,15,"Specialists"
"OTU3008",3,4.274,2,7,"NS"
"OTU2493",5,10.14,6.475,14,"Specialists"
"OTU7334",5,2.664,1,4,"Generalists"
"OTU494",4,19.76,14,26,"Specialists"
"OTU3705",4,8.686,5,12.525,"Specialists"
"OTU7568",13,9.822,6,14,"NS"
"OTU7111",3,2.686,1,4,"NS"
"OTU11181",1,3.604,2,6,"Specialists"
"OTU2727",13,5.432,3,8.52499999999998,"Generalists"
"OTU1017",7,2.556,1,4,"Generalists"
"OTU6592",2,1.454,1,2,"NS"
"OTU2185",3,5.114,3,8,"NS"
"OTU5547",3,4.53,2,7,"NS"
"OTU2234",3,13.208,9,18,"Specialists"
"OTU3285",18,5.652,3,9,"Generalists"
"OTU487",2,29.312,22.475,36,"Specialists"
"OTU3167",5,3.26,2,5,"NS"
"OTU1926",7,14.956,10,20,"Specialists"
"OTU7686",5,2.494,1,4,"Generalists"
"OTU3377",1,7.132,4,11,"Specialists"
"OTU9280",3,2.022,1,3,"NS"
"OTU6377",2,3.23,1,5,"NS"
"OTU4540",11,5.498,3,8,"Generalists"
"OTU8444",1,1.428,1,2,"NS"
"OTU5597",3,2.16,1,4,"NS"
"OTU4841",5,3.848,2,7,"NS"
"OTU2406",6,7.338,4,11,"NS"
"OTU8359",2,1.42,1,2,"NS"
"OTU11781",2,1.44,1,2,"NS"
"OTU9472",1,2.002,1,3,"NS"
"OTU334",4,2.782,1,4.52499999999998,"NS"
"OTU12509",3,1.944,1,3,"NS"
"OTU12200",3,2.186,1,4,"NS"
"OTU7279",1,2.852,1,5,"NS"
"OTU5661",4,2.33,1,4,"NS"
"OTU7130",1,2.35,1,4,"NS"
"OTU3970",6,7.184,4,10.525,"NS"
"OTU8957",1,1.438,1,2,"NS"
"OTU9066",1,1.462,1,2,"NS"
"OTU7533",2,2.132,1,4,"NS"
"OTU7175",4,2.332,1,4,"NS"
"OTU8413",2,1.412,1,2,"NS"
"OTU6025",7,3.55,2,6,"Generalists"
"OTU2345",10,6.166,3,10,"NS"
"OTU6789",2,2.924,1,5,"NS"
"OTU4236",4,3.356,2,6,"NS"
"OTU2991",1,6.572,4,10,"Specialists"
"OTU11068",2,1.474,1,2,"NS"
"OTU12648",3,1.724,1,3,"NS"
"OTU839",2,8.928,6,13,"Specialists"
"OTU1511",2,27.466,21,34,"Specialists"
"OTU1661",2,5.494,3,9,"Specialists"
"OTU5018",4,3.212,1.475,5,"NS"
"OTU33",10,5.562,3,8,"Generalists"
"OTU1623",2,5.038,3,8,"Specialists"
"OTU1359",2,2.132,1,4,"NS"
"OTU168",7,4.252,2,7,"NS"
"OTU5713",5,2.126,1,4,"Generalists"
"OTU5480",7,3.676,2,6,"Generalists"
"OTU9998",2,1.452,1,2,"NS"
"OTU3321",2,1.762,1,3,"NS"
"OTU12359",1,1.406,1,2,"NS"
"OTU1473",1,2.324,1,4,"NS"
"OTU1265",18,8.592,5,13,"Generalists"
"OTU7456",3,2.044,1,3,"NS"
"OTU10350",9,6.82,4,10,"NS"
"OTU1552",2,2.146,1,4,"NS"
"OTU2117",1,10.474,6,15,"Specialists"
"OTU3848",5,5.376,3,9,"NS"
"OTU6729",2,1.456,1,2,"NS"
"OTU11572",4,3.784,2,6,"NS"
"OTU10370",1,1.45,1,2,"NS"
"OTU787",4,2.542,1,4,"NS"
"OTU10735",2,1.448,1,2,"NS"
"OTU11139",3,1.742,1,3,"NS"
"OTU9253",2,1.442,1,2,"NS"
"OTU4345",3,3.028,1,5,"NS"
"OTU2754",7,4.51,2,7,"NS"
"OTU1356",1,1.494,1,2,"NS"
"OTU5548",3,2.494,1,4,"NS"
"OTU197",3,6.278,4,9.52499999999998,"Specialists"
"OTU577",4,2.342,1,4,"NS"
"OTU8844",2,1.446,1,2,"NS"
"OTU1063",8,19.656,14,26,"Specialists"
"OTU4619",8,6.214,3,9,"NS"
"OTU1527",3,1.732,1,3,"NS"
"OTU8694",1,1.442,1,2,"NS"
"OTU4317",9,3.704,2,6,"Generalists"
"OTU4400",2,6.344,4,9,"Specialists"
"OTU6803",1,3.74,2,6,"Specialists"
"OTU1972",3,16.614,12,22,"Specialists"
"OTU4897",4,2.17,1,4,"NS"
"OTU4156",23,11.894,8,17,"Generalists"
"OTU1614",3,27.932,21,34,"Specialists"
"OTU7726",1,2.67,1,5,"NS"
"OTU8293",1,1.452,1,2,"NS"
"OTU10389",1,1.744,1,3,"NS"
"OTU6780",7,4.056,2,7,"NS"
"OTU2315",15,10.878,7,15,"NS"
"OTU3578",7,3.802,2,6,"Generalists"
"OTU7983",5,2.516,1,4,"Generalists"
"OTU10493",2,1.724,1,3,"NS"
"OTU11969",7,5.63,3,9,"NS"
"OTU9310",5,2.496,1,4,"Generalists"
"OTU3121",18,7.516,4,11,"Generalists"
"OTU9482",2,2.314,1,4,"NS"
"OTU911",3,3.004,1,5,"NS"
"OTU2870",7,9.466,6,13,"NS"
"OTU2978",19,9.582,6,14,"Generalists"
"OTU5837",3,3.91,2,6,"NS"
"OTU3710",7,3.124,1,5,"Generalists"
"OTU1008",11,22.244,17,29,"Specialists"
"OTU5590",6,2.746,1,5,"Generalists"
"OTU8572",8,4.594,2,8,"NS"
"OTU7844",7,2.776,1,5,"Generalists"
"OTU11060",1,2.202,1,4,"NS"
"OTU320",3,1.74,1,3,"NS"
"OTU12532",13,9.448,6,14,"NS"
"OTU11388",1,1.424,1,2,"NS"
"OTU8450",2,1.444,1,2,"NS"
"OTU539",2,1.434,1,2,"NS"
"OTU5641",2,1.432,1,2,"NS"
"OTU4096",1,6.534,4,10,"Specialists"
"OTU5410",1,5.114,3,8,"Specialists"
"OTU8398",1,2.502,1,4,"NS"
"OTU8253",3,1.764,1,3,"NS"
"OTU976",2,1.964,1,3,"NS"
"OTU1480",2,17.972,13,23,"Specialists"
"OTU3628",5,2.51,1,4,"Generalists"
"OTU5145",1,1.442,1,2,"NS"
"OTU6112",4,2.49,1,4,"NS"
"OTU3702",4,3.534,2,6,"NS"
"OTU10382",1,1.384,1,2,"NS"
"OTU4080",8,4.006,2,7,"Generalists"
"OTU10692",10,7.776,4,11,"NS"
"OTU661",1,1.44,1,2,"NS"
"OTU79",5,30.782,24,38,"Specialists"
"OTU9904",2,2.222,1,4,"NS"
"OTU1442",2,1.788,1,3,"NS"
"OTU3718",2,1.99,1,3,"NS"
"OTU13025",1,1.43,1,2,"NS"
"OTU105",9,5.13,3,8,"Generalists"
"OTU5070",1,4.236,2,7,"Specialists"
"OTU7679",2,2.006,1,4,"NS"
"OTU4441",3,4.838,2,8,"NS"
"OTU7048",3,2.17,1,4,"NS"
"OTU10580",2,1.44,1,2,"NS"
"OTU10466",7,3.85,2,6,"Generalists"
"OTU12154",1,1.42,1,2,"NS"
"OTU7594",4,2.194,1,4,"NS"
"OTU8600",3,1.692,1,3,"NS"
"OTU6785",2,2.916,1,5,"NS"
"OTU8631",1,1.998,1,3,"NS"
"OTU1762",4,15.788,11,21,"Specialists"
"OTU7796",2,2.204,1,4,"NS"
"OTU2357",6,5.912,3,9,"NS"
"OTU8948",3,2.162,1,4,"NS"
"OTU7930",3,2.738,1,5,"NS"
"OTU2396",12,5.812,3,9,"Generalists"
"OTU11541",4,2.194,1,4,"NS"
"OTU7939",2,1.726,1,3,"NS"
"OTU9695",8,3.734,2,6,"Generalists"
"OTU6626",1,2.382,1,4,"NS"
"OTU5251",7,3.09,1,5,"Generalists"
"OTU5395",2,1.458,1,2,"NS"
"OTU8316",4,2.55,1,4,"NS"
"OTU3207",2,8.892,5,13,"Specialists"
"OTU4729",1,4.678,2,7,"Specialists"
"OTU1345",1,6.124,3,9,"Specialists"
"OTU2883",3,9.088,6,13,"Specialists"
"OTU4153",3,14.626,10,19,"Specialists"
"OTU8645",2,1.732,1,3,"NS"
