"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SEV","SFA","UHC"
"1","OTU173","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","uncl_Hypocreaceae","uncl_Hypocreaceae",0.454545454545455,0,0,0.589473684210526,0.294871794871795,0.386666666666667,0.379746835443038,0.522292993630573,1,0,0.0789473684210526,1,0,0.0384615384615385,0,0,1,0,0.0540540540540541,0.733333333333333,0.65625,0.0952380952380952,0.0740740740740741,1,1,1,1,0,0.4,1
"2","OTU443","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","OTU236","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.440082644628099,0,0,0.515789473684211,0.320512820512821,0.426666666666667,0.316455696202532,0.522292993630573,1,0.0666666666666667,0.289473684210526,1,0,0,0,0.0666666666666667,1,0,0,0.733333333333333,0.09375,0.0952380952380952,0,1,1,1,1,0,1,1
"4","OTU1","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.927685950413223,0.888888888888889,1,0.863157894736842,0.987179487179487,0.986666666666667,0.949367088607595,0.898089171974522,1,1,0.894736842105263,1,1,0.923076923076923,0.962962962962963,1,1,1,0.945945945945946,1,0.59375,0.714285714285714,1,1,1,1,1,0.9,1,1
"5","OTU713","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","uncl_Septobasidium",0.0227272727272727,0,0,0,0,0.0933333333333333,0,0.0254777070063694,0.304347826086957,0,0.0526315789473684,0,0,0,0.037037037037037,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0
"6","OTU156","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.0185950413223141,0,0,0.0105263157894737,0,0.0933333333333333,0,0.00636942675159236,0.304347826086957,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0
"7","OTU827","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0433884297520661,0,0,0,0.0641025641025641,0.12,0.0253164556962025,0.0318471337579618,0.391304347826087,0.0666666666666667,0,0.037037037037037,0,0.0384615384615385,0.111111111111111,0.133333333333333,0,0.142857142857143,0.0540540540540541,0,0,0,0,0,0,0,0.166666666666667,0,0,0
"8","OTU107","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.398760330578512,0,0,0.473684210526316,0.294871794871795,0.386666666666667,0.291139240506329,0.464968152866242,1,0,0.105263157894737,1,0,0.0384615384615385,0,0,1,0,0.027027027027027,0.733333333333333,0.0625,0.0238095238095238,0,1,1,1,1,0,0.1,1
"9","OTU561","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","uncl_Diaporthaceae","uncl_Diaporthaceae",0.417355371900826,0,0,0.473684210526316,0.294871794871795,0.426666666666667,0.329113924050633,0.484076433121019,1,0,0,1,0,0.192307692307692,0,0,1,0,0.027027027027027,0.8,0,0.261904761904762,0,1,1,1,1,0,0.1,1
"10","OTU1561","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","uncl_Lindgomycetaceae","uncl_Lindgomycetaceae",0.0268595041322314,0,0,0,0,0.0933333333333333,0,0.0382165605095541,0.391304347826087,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0.5,0,0,0
"11","OTU1273","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0413223140495868,0,0,0,0.0256410256410256,0.106666666666667,0.0253164556962025,0.0509554140127389,0.391304347826087,0,0,0,0.181818181818182,0.0769230769230769,0,0,0,0,0.0810810810810811,0.133333333333333,0,0.0238095238095238,0.037037037037037,0,0,0,0,0,0,0
"12","OTU3638","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.0537190082644628,0,0,0,0.0128205128205128,0.173333333333333,0.0632911392405063,0.0445859872611465,0.608695652173913,0,0,0.037037037037037,0,0,0,0,0.0526315789473684,0.428571428571429,0,0.4,0,0,0,0,0,0.0454545454545455,0,0,0,0
"13","OTU1894","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0185950413223141,0,0,0,0,0.0933333333333333,0,0.0127388535031847,0.304347826086957,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0.166666666666667,0,0,0
"14","OTU67","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.758264462809917,0,0,0.957894736842105,0.384615384615385,0.68,0.822784810126582,0.828025477707006,1,0.4,0.894736842105263,1,0,0.115384615384615,0.740740740740741,0.133333333333333,1,0.142857142857143,0.72972972972973,0.733333333333333,0.9375,0.666666666666667,0.851851851851852,1,1,1,1,0,1,1
"15","OTU6679","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.671487603305785,0.777777777777778,0,0.778947368421053,0.538461538461538,0.68,0.556962025316456,0.726114649681529,1,0.133333333333333,0.763157894736842,1,0.909090909090909,0.0769230769230769,0.148148148148148,0,1,0,0.594594594594595,1,0.125,0.976190476190476,0.259259259259259,1,1,1,1,0.7,1,1
"16","OTU2407","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0413223140495868,0,0,0,0.0384615384615385,0.0933333333333333,0.0886075949367089,0.0191082802547771,0.347826086956522,0,0,0,0.272727272727273,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
"17","OTU102","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.735537190082645,0.111111111111111,0,0.852631578947368,0.448717948717949,0.706666666666667,0.721518987341772,0.828025477707006,1,0.266666666666667,0.210526315789474,1,0.909090909090909,0.307692307692308,0.666666666666667,0.0666666666666667,1,0.428571428571429,0.540540540540541,0.8,0.96875,0.785714285714286,0.925925925925926,1,1,1,1,0.1,1,1
"18","OTU75","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.365702479338843,0.777777777777778,1,0.326315789473684,0.333333333333333,0.426666666666667,0.493670886075949,0.312101910828025,0.434782608695652,0.133333333333333,0.736842105263158,0.259259259259259,0.181818181818182,0.307692307692308,0.777777777777778,0.466666666666667,0.105263157894737,0.142857142857143,0.459459459459459,0.0666666666666667,0.28125,0.214285714285714,0.333333333333333,0.470588235294118,0.05,0,0.5,0.8,0.5,0.523809523809524
"19","OTU5","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia",0.774793388429752,0,0,0.968421052631579,0.371794871794872,0.64,0.772151898734177,0.923566878980892,1,0.266666666666667,0.868421052631579,1,0.272727272727273,0,0.592592592592593,0.0666666666666667,1,1,0.891891891891892,0.8,0.84375,0.880952380952381,0.740740740740741,1,1,1,1,0,1,1
"20","OTU12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.683884297520661,0.333333333333333,0,0.705263157894737,0.628205128205128,0.666666666666667,0.670886075949367,0.713375796178344,1,0.466666666666667,0.684210526315789,1,0.909090909090909,0.461538461538462,0.444444444444444,0.333333333333333,1,0,0.378378378378378,0.866666666666667,0.4375,0.69047619047619,0.148148148148148,1,1,1,1,0.3,1,1
"21","OTU7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.776859504132231,0.222222222222222,0,0.863157894736842,0.5,0.786666666666667,0.683544303797468,0.904458598726115,1,0.266666666666667,0.526315789473684,1,0.363636363636364,0.5,0.740740740740741,0.333333333333333,1,0.428571428571429,0.702702702702703,1,0.96875,0.595238095238095,0.962962962962963,1,1,1,1,0.2,1,1
"22","OTU11151","Fungi","Ascomycota","Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes",0.0206611570247934,0,0,0.0631578947368421,0,0,0,0.0254777070063694,0,0,0,0,0,0.0769230769230769,0,0,0,0,0.027027027027027,0,0.03125,0,0.185185185185185,0,0,0.0454545454545455,0,0,0,0
"23","OTU749","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","uncl_Lophiostoma",0.384297520661157,0,0,0.421052631578947,0.294871794871795,0.413333333333333,0.316455696202532,0.426751592356688,0.956521739130435,0,0.0789473684210526,1,0,0,0.0740740740740741,0,1,0,0,0.733333333333333,0,0,0.037037037037037,1,0.95,1,0.833333333333333,0,0,1
"24","OTU5362","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","uncl_Coprinellus",0.00826446280991736,0,0,0.0105263157894737,0,0.0133333333333333,0,0.0127388535031847,0.0434782608695652,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0476190476190476
"25","OTU2","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.539256198347107,0.666666666666667,1,0.221052631578947,0.769230769230769,0.773333333333333,0.632911392405063,0.45859872611465,0.869565217391304,0.866666666666667,0.5,0.777777777777778,0.636363636363636,0.461538461538462,0.62962962962963,0.866666666666667,1,0.285714285714286,0.378378378378378,0.866666666666667,0.0625,0.333333333333333,0.592592592592593,0.529411764705882,0.2,0.272727272727273,1,0.7,0.6,0.571428571428571
"26","OTU877","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.247933884297521,0.222222222222222,0,0.242105263157895,0.128205128205128,0.226666666666667,0.367088607594937,0.261146496815287,0.217391304347826,0.0666666666666667,0.210526315789474,0.037037037037037,0,0.0769230769230769,0.703703703703704,0.333333333333333,0.157894736842105,0.142857142857143,0.351351351351351,0.133333333333333,0.4375,0.0714285714285714,0.666666666666667,0.352941176470588,0.4,0,0.333333333333333,0.2,0.1,0
"27","OTU12011","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.394628099173554,0.111111111111111,0,0.421052631578947,0.346153846153846,0.52,0.367088607594937,0.356687898089172,0.739130434782609,0.333333333333333,0.289473684210526,0.703703703703704,0,0.346153846153846,0.222222222222222,0.133333333333333,0.947368421052632,0.142857142857143,0.108108108108108,0.533333333333333,0,0,0,0.911764705882353,0.8,0.863636363636364,0.666666666666667,0.1,0.1,0.904761904761905
"28","OTU2034","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","uncl_Lycoperdaceae","uncl_Lycoperdaceae",0.0268595041322314,0,0,0.0315789473684211,0,0.0266666666666667,0.0126582278481013,0.0445859872611465,0.0869565217391304,0.0666666666666667,0,0,0,0,0.185185185185185,0,0,0,0.027027027027027,0,0.03125,0,0,0.0294117647058824,0.1,0,0,0,0,0
"29","OTU24","Fungi","Ascomycota","Sordariomycetes","Xylariales","uncl_Xylariales","uncl_Xylariales","uncl_Xylariales",0.460743801652893,0,0,0.452631578947368,0.461538461538462,0.546666666666667,0.430379746835443,0.439490445859873,1,0.333333333333333,0.210526315789474,1,0,0.307692307692308,0.0740740740740741,0.466666666666667,1,0,0.0810810810810811,0.733333333333333,0.125,0.0714285714285714,0,1,1,1,1,0,0,1
"30","OTU187","Fungi","Ascomycota","Sordariomycetes","Diaporthales","uncl_Diaporthales","uncl_Diaporthales","uncl_Diaporthales",0.471074380165289,0,0,0.473684210526316,0.294871794871795,0.426666666666667,0.40506329113924,0.611464968152866,1,0,0.5,1,0,0,0.333333333333333,0,1,0.571428571428571,0,0.733333333333333,0.0625,0.0238095238095238,0,1,1,1,1,0,1,1
"31","OTU205","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","uncl_Strophariaceae","uncl_Strophariaceae",0.388429752066116,0,0,0.452631578947368,0.294871794871795,0.4,0.30379746835443,0.43312101910828,1,0,0,1,0,0,0.037037037037037,0,1,0,0.0810810810810811,0.8,0,0,0.037037037037037,1,1,0.954545454545455,1,0,0,1
"32","OTU25","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.661157024793388,0,0,0.821052631578947,0.435897435897436,0.64,0.531645569620253,0.751592356687898,1,0.2,0.578947368421053,1,0.909090909090909,0.230769230769231,0.222222222222222,0,1,0,0.72972972972973,0.8,0.28125,0.976190476190476,0.0740740740740741,1,1,1,1,0,1,1
"33","OTU3509","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00619834710743802,0,0,0,0,0.04,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","OTU2160","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","Kockovaella_chinensis",0.0268595041322314,0,0,0.0210526315789474,0,0.0266666666666667,0,0.0573248407643312,0.0869565217391304,0,0,0,0,0.269230769230769,0,0,0,0,0,0,0.03125,0,0.0740740740740741,0,0,0.0454545454545455,0,0,0,0
"35","OTU48","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.526859504132231,0.444444444444444,0,0.463157894736842,0.576923076923077,0.613333333333333,0.455696202531646,0.535031847133758,1,0.466666666666667,0.394736842105263,1,0.181818181818182,0.5,0.407407407407407,0.2,1,0.142857142857143,0.108108108108108,0.733333333333333,0.0625,0,0,1,1,1,1,0.4,1,1
"36","OTU1224","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","OTU1529","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.316115702479339,0.555555555555556,0,0.136842105263158,0.320512820512821,0.506666666666667,0.582278481012658,0.197452229299363,0.434782608695652,0.266666666666667,0.684210526315789,0.296296296296296,0,0.153846153846154,0.851851851851852,0,0.842105263157895,0.285714285714286,0.648648648648649,0.6,0.0625,0.30952380952381,0,0.205882352941176,0,0,0,0.5,0,0
"38","OTU2316","Fungi","Mucoromycota","Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes",0.179752066115702,0,0,0.294736842105263,0,0.12,0.10126582278481,0.267515923566879,0.173913043478261,0,0.368421052631579,0.185185185185185,0,0.269230769230769,0.0740740740740741,0,0,0,0.297297297297297,0.133333333333333,0.15625,0.428571428571429,0.037037037037037,0,0.25,0.227272727272727,0.333333333333333,0,0,0.285714285714286
"39","OTU4094","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0165289256198347,0,0,0,0,0.08,0,0.0127388535031847,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","OTU423","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces",0.378099173553719,0,0,0.431578947368421,0.294871794871795,0.386666666666667,0.291139240506329,0.426751592356688,1,0,0,1,0,0,0,0,1,0,0,0.733333333333333,0,0,0,1,1,1,1,0,0,1
"41","OTU526","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.121900826446281,0,0,0.0842105263157895,0,0.213333333333333,0.0886075949367089,0.178343949044586,0.652173913043478,0.0666666666666667,0.157894736842105,0,0,0.153846153846154,0,0,0,1,0.324324324324324,0.733333333333333,0,0.0476190476190476,0,0,0,0.0454545454545455,0,0,0,0
"42","OTU1509","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia",0.413223140495868,0,0,0.494736842105263,0.294871794871795,0.4,0.30379746835443,0.484076433121019,1,0,0.368421052631579,1,0,0,0,0,1,0,0,0.733333333333333,0,0.0238095238095238,0,1,1,1,1,0,0.2,1
"43","OTU135","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces",0.545454545454545,0.444444444444444,0,0.747368421052632,0.397435897435897,0.44,0.354430379746835,0.643312101910828,1,0.133333333333333,0.131578947368421,1,0.181818181818182,0.0769230769230769,0.222222222222222,0,1,0.142857142857143,0.135135135135135,0.733333333333333,0.5625,0.285714285714286,0.740740740740741,1,1,1,1,0.4,0.4,1
"44","OTU689","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.421487603305785,0.333333333333333,1,0.378947368421053,0.551282051282051,0.533333333333333,0.379746835443038,0.35031847133758,0.695652173913043,0.266666666666667,0.0789473684210526,0.666666666666667,0.363636363636364,0.384615384615385,0.148148148148148,0.4,1,0,0.108108108108108,0.666666666666667,0,0.30952380952381,0,0.882352941176471,0.9,0.727272727272727,0.833333333333333,0.4,0,0.952380952380952
"45","OTU50","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","uncl_Lachnum",0.425619834710744,0.111111111111111,0,0.526315789473684,0.307692307692308,0.44,0.30379746835443,0.477707006369427,1,0,0,1,0,0,0,0,1,0,0,0.733333333333333,0,0.523809523809524,0,1,1,1,1,0.1,0,1
"46","OTU1500","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00619834710743802,0,0,0,0,0.04,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","OTU3018","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","uncl_Hypocreaceae","uncl_Hypocreaceae",0.475206611570248,0,0,0.557894736842105,0.333333333333333,0.453333333333333,0.354430379746835,0.56687898089172,1,0.0666666666666667,0.0789473684210526,1,0,0,0.259259259259259,0.133333333333333,1,0,0.324324324324324,0.733333333333333,0.1875,0.142857142857143,0.333333333333333,1,1,1,1,0,0.1,1
"48","OTU91","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_polyphialidicum",0.514462809917355,0,0,0.547368421052632,0.294871794871795,0.586666666666667,0.658227848101266,0.496815286624204,1,0,0,1,0,0,0.222222222222222,0,1,0,0.594594594594595,0.866666666666667,0.40625,0.5,0.0740740740740741,1,1,1,1,0,0,1
"49","OTU742","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.18801652892562,0.111111111111111,0,0.136842105263158,0.166666666666667,0.293333333333333,0.0886075949367089,0.229299363057325,0.652173913043478,0.133333333333333,0.105263157894737,0.037037037037037,0.0909090909090909,0.346153846153846,0.444444444444444,0.133333333333333,0.157894736842105,0.285714285714286,0.324324324324324,0.2,0.03125,0.142857142857143,0.333333333333333,0.117647058823529,0,0,0.666666666666667,0.1,0,0
"50","OTU367","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","uncl_Pleosporaceae","uncl_Pleosporaceae",0.0867768595041322,0.555555555555556,1,0.0210526315789474,0.141025641025641,0.213333333333333,0.0126582278481013,0.0764331210191083,0.695652173913043,0,0,0.148148148148148,0.0909090909090909,0.115384615384615,0,0,0.210526315789474,0.142857142857143,0,0.0666666666666667,0,0,0,0.0882352941176471,0,0,0.5,0.6,0,0
"51","OTU5051","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00413223140495868,0,0,0,0,0.0266666666666667,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","OTU463","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","OTU100","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","uncl_Marasmiaceae","uncl_Marasmiaceae",0.386363636363636,0.888888888888889,1,0.378947368421053,0.602564102564103,0.373333333333333,0.253164556962025,0.356687898089172,0.521739130434783,0.0666666666666667,0,0.814814814814815,0,0.653846153846154,0,0.533333333333333,0.947368421052632,0,0,0.6,0.03125,0.0238095238095238,0,0.852941176470588,0.75,0.909090909090909,0.666666666666667,0.9,0.1,0.952380952380952
"54","OTU13116","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.409090909090909,0,0,0.536842105263158,0.256410256410256,0.386666666666667,0.30379746835443,0.471337579617834,0.739130434782609,0,0.236842105263158,0.777777777777778,0,0,0.148148148148148,0,1,0.142857142857143,0.27027027027027,0.533333333333333,0.03125,0.0714285714285714,0.333333333333333,0.970588235294118,0.95,0.681818181818182,0.833333333333333,0,0.4,0.952380952380952
"55","OTU177","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.427685950413223,0.111111111111111,1,0.431578947368421,0.358974358974359,0.493333333333333,0.30379746835443,0.490445859872611,1,0.0666666666666667,0.131578947368421,1,0,0.192307692307692,0,0.0666666666666667,1,0,0,0.733333333333333,0,0,0,1,1,1,1,0.2,1,1
"56","OTU403","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0661157024793388,0,0,0.0105263157894737,0,0.0933333333333333,0.0126582278481013,0.146496815286624,0.173913043478261,0,0,0.222222222222222,0,0.0384615384615385,0.111111111111111,0,0,0.571428571428571,0.108108108108108,0.333333333333333,0.0625,0.0238095238095238,0.037037037037037,0,0,0.0454545454545455,0,0,0,0
"57","OTU7288","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.235537190082645,0,0,0.2,0.243589743589744,0.28,0.139240506329114,0.280254777070064,0.565217391304348,0,0,0.777777777777778,0,0.0384615384615385,0.0740740740740741,0,0.789473684210526,0,0.027027027027027,0.266666666666667,0,0.0238095238095238,0.0740740740740741,0.529411764705882,0.35,0.454545454545455,0.833333333333333,0,0,0.666666666666667
"58","OTU225","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum",0.270661157024793,0,0,0.431578947368421,0.0512820512820513,0.226666666666667,0.0886075949367089,0.394904458598726,0.521739130434783,0.0666666666666667,0.157894736842105,0.296296296296296,0.0909090909090909,0,0.185185185185185,0,0.0526315789473684,0.857142857142857,0.513513513513513,0.266666666666667,0.25,0.142857142857143,0.962962962962963,0.441176470588235,0.3,0.272727272727273,0,0,0.1,0
"59","OTU12774","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.0950413223140496,0,0,0.136842105263158,0.115384615384615,0.12,0.0632911392405063,0.0636942675159236,0.0869565217391304,0,0.0526315789473684,0.185185185185185,0,0,0,0,0.631578947368421,0,0,0.133333333333333,0,0,0,0.235294117647059,0.1,0.0909090909090909,0,0,0,0.523809523809524
"60","OTU1854","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0330578512396694,0,0,0,0.0128205128205128,0.186666666666667,0,0.00636942675159236,0.347826086956522,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"61","OTU4008","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0268595041322314,0,0,0,0,0.0533333333333333,0.0632911392405063,0.0254777070063694,0.217391304347826,0,0.0263157894736842,0,0,0,0.111111111111111,0,0,0.142857142857143,0,0,0,0.0238095238095238,0,0.0588235294117647,0,0,0,0,0,0
"62","OTU53","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","uncl_Nectriaceae","uncl_Nectriaceae",0.638429752066116,0.444444444444444,0,0.768421052631579,0.58974358974359,0.64,0.632911392405063,0.585987261146497,1,0.133333333333333,0.157894736842105,1,0.545454545454545,0.346153846153846,0.185185185185185,0.533333333333333,1,0,0.567567567567568,0.733333333333333,0.8125,0.595238095238095,0.518518518518518,1,1,1,1,0.4,0,1
"63","OTU233","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0433884297520661,0,0,0.0421052631578947,0.0128205128205128,0.04,0.0126582278481013,0.0764331210191083,0.0434782608695652,0,0,0.111111111111111,0,0,0,0,0,0.428571428571429,0.216216216216216,0,0,0,0.185185185185185,0,0.05,0,0,0,0,0
"64","OTU146","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.725206611570248,0.777777777777778,1,0.810526315789474,0.833333333333333,0.64,0.40506329113924,0.821656050955414,1,0.6,0.263157894736842,1,0.363636363636364,0.884615384615385,0.296296296296296,0.933333333333333,1,0.714285714285714,0.594594594594595,0.733333333333333,0.46875,0.357142857142857,0.962962962962963,1,1,1,1,0.8,0.9,1
"65","OTU3757","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.369834710743802,0,0,0.452631578947368,0.307692307692308,0.346666666666667,0.30379746835443,0.394904458598726,0.782608695652174,0.0666666666666667,0.157894736842105,0.925925925925926,0,0,0,0,0.947368421052632,0,0,0.666666666666667,0.03125,0,0,1,0.95,0.909090909090909,1,0,0,1
