"","X1351_1662","X1351_1663","X1351_1664","X1351_1653","X1351_1654","X1351_1655","X1351_1656","X1351_1657","X1351_1658","X1351_1659","X1351_1660","X1351_1661","X1351_1911","X1351_1912","X1351_1913","X1351_1902","X1351_1904","X1351_1905","X1351_1906","X1351_1907","X1351_1908","X1351_1909","X1351_1910","X1351_1722","X1351_1723","X1351_1724","X1351_1713","X1351_1714","X1351_1716","X1351_1717","X1351_1718","X1351_1719","X1351_1720","X1351_1721","X1351_1487","X1351_1488","X1351_1489","X1351_1478","X1351_1479","X1351_1480","X1351_1481","X1351_1482","X1351_1483","X1351_1484","X1351_1485","X1351_1486","X1351_1499","X1351_1501","X1351_1490","X1351_1491","X1351_1492","X1351_1493","X1351_1494","X1351_1495","X1351_1496","X1351_1497","X1351_1498","X1351_1748","X1351_1749","X1351_1750","X1351_1739","X1351_1740","X1351_1741","X1351_1742","X1351_1743","X1351_1744","X1351_1745","X1351_1746","X1351_1747","X1351_1609","X1351_1610","X1351_1611","X1351_1600","X1351_1602","X1351_1604","X1351_1605","X1351_1606","X1351_1607"
"OTU200",0,0,0.000110864745011086,0.000110778774786751,0,0,0,0.000111086425238836,0,0,0,0.000111111111111111,0,0.000221361372440509,0,0,0.000332594235033259,0.000110938540048813,0,0.000110827884295689,0,0.000664672648720505,0,0,0.000110950848773993,0.000111408199643494,0.000110680686220255,0.00022212350066637,0.000444691495275153,0,0,0,0.000332815620146439,0.000110901630253965,0.000110852455381887,0,0.000110950848773993,0,0,0,0,0.000110803324099723,0.000221410384147017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111000111000111,0.000110668437361664,0,0.000111074086415639,0,0,0,0,0.000110864745011086,0,0,0.000110901630253965,0,0,0.000110570544007077,0,0,0,0,0,0
"OTU268",0.000777173309648051,0.000221877080097626,0.00121951219512195,0.000221557549573502,0.000776311411777753,0.000221655768591378,0.000332704890761894,0.000333259275716507,0.000443606521015859,0.000332299512627382,0.000221680336954112,0.000444444444444444,0.00155159038013964,0.000332042058660764,0.000443606521015859,0.000221361372440509,0.000332594235033259,0.000665631240292878,0.000221680336954112,0.000664967305774133,0.000333074275563451,0.000553893873933754,0.000443360673908224,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0.000554262276909434,0.000332299512627382,0.000443803395095972,0.000554016620498615,0.000221385875581138,0.000776225327123531,0.000332299512627382,0.000664819944598338,0.00110705192073508,0.000664378252685195,0.000664157626743414,0.00155141843971631,0,0.000221975582685905,0,0.000110901630253965,0.000110717449069973,0.000221729490022173,0.000664893617021277,0,0,0.000110864745011086,0.000443852640923213,0.000222000222000222,0.000221336874723329,0.000110963160230803,0.00111074086415639,0.00244498777506112,0.000777345918933926,0.0017718715393134,0.000332852546321979,0.00177383592017738,0.000777777777777778,0.000776311411777753,0.000554508151269824,0.000553587245349867,0.000221385875581138,0.00033171163202123,0.0006635700066357,0.00099579552998451,0,0.00011075423634954,0.000886132033673017,0.000332078813371707
"OTU225",0.0024425446874653,0.00477035722209896,0.00676274944567627,0.00254791182009527,0.00177442608406344,0.000664967305774133,0.0041033603193967,0.00111086425238836,0.00299434401685705,0.00254762959680992,0.0027710042119264,0.00188888888888889,0.00088662307436551,0.00143884892086331,0.000998114672285683,0.000664084117321527,0.000221729490022173,0.00133126248058576,0.000886721347816449,0.00166241826443533,0.000444099034084601,0.000553893873933754,0.000221680336954112,0,0,0.000111408199643494,0.000110680686220255,0,0.000111172873818788,0,0.000110889332446219,0.000111037086386853,0.000665631240292878,0.000221803260507929,0.00266045892916528,0.00166149756313691,0.00255186952180184,0.00188365650969529,0.000553464688952845,0.00377023730317144,0.00299069561364643,0.00310249307479224,0.00464961806708735,0.00243605359317905,0.00154970112906797,0.00299202127659574,0.00531738118976404,0.00732519422863485,0.00254819410591624,0.00676499944549185,0.0037643932683791,0.00875831485587583,0.00465425531914894,0.000555123792605751,0.00598205383848455,0.0041019955654102,0.00721260541500222,0.00532800532800533,0.00254537405931828,0.00687971593430981,0.00577585249361324,0.00989108690820182,0.00666296501943365,0.00786267995570321,0.00576944413624764,0.00321507760532151,0.00766666666666667,0.0161916380170789,0.00332704890761894,0.00520372010628875,0.00121762231569626,0.00342768686421937,0.00453439504534395,0.00520026554547466,0.000885249529711187,0.00476243216303024,0.00265839610101905,0.00475979632499447
"OTU211",0.00333074275563451,0.00499223430219658,0.00354767184035477,0.00243713304530852,0.00399245868914273,0.00232738557020946,0.00898303205057114,0.00144412352810487,0.00288344238660308,0.00299069561364643,0.00254932387497229,0.00222222222222222,0.00221655768591378,0.00376314333148866,0.00199622934457137,0.00177089097952407,0.00144124168514412,0.00232970934102507,0.00144092219020173,0.00110827884295689,0.000666148551126901,0.00132934529744101,0.00199512303258701,0.00111037086386853,0.000443803395095972,0.000557040998217469,0.000221361372440509,0.000777432252332297,0.000333518621456365,0.000888592691325114,0.00110889332446219,0.00133244503664224,0.000665631240292878,0.000776311411777753,0.00598603259062188,0.00708905626938414,0.00610229668256962,0.00698060941828255,0.00520256807615674,0.0118651585717454,0.00808595480726628,0.0121883656509695,0.0168271891951733,0.0110729708780866,0.00774850564533983,0.0131870567375887,0.0107455411543148,0.00566037735849057,0.00288056725016619,0.00743040922701564,0.00387511071744907,0.00798226164079823,0.00609485815602837,0.000777173309648051,0.00864074443336657,0.00875831485587583,0.00477141588992454,0.00577200577200577,0.00320938468348827,0.00632490013315579,0.00610907475286016,0.00555679039786619,0.00555247084952804,0.0062015503875969,0.00543659158992566,0.00565410199556541,0.00533333333333333,0.00288344238660308,0.00554508151269824,0.00730735163861825,0.00564533982731902,0.00232198142414861,0.00984295509842955,0.00785572029210002,0.00630740289919221,0.00398715250858345,0.00287992910943731,0.00630949745406243
"OTU600",0,0,0.000110864745011086,0,0,0,0,0.000111086425238836,0,0,0,0.000222222222222222,0.000110827884295689,0.000774764803541782,0,0,0.00121951219512195,0.00122032394053694,0.000332520505431168,0.000221655768591378,0.00011102475852115,0.000221557549573502,0.000110840168477056,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0,0,0,0,0.000110692937790569,0.000110889332446219,0,0,0,0.000110729708780866,0.000110692937790569,0,0,0.000110987791342952,0,0,0,0,0,0,0,0.000110864745011086,0,0.000666000666000666,0,0.00033288948069241,0,0.000111135807957324,0.000111049416990561,0,0.00144236103406191,0.00110864745011086,0.000333333333333333,0,0.000110901630253965,0,0,0,0,0,0,0.00011075423634954,0.000221533008418254,0
"OTU737",0,0.000110938540048813,0.000110864745011086,0.000110778774786751,0,0,0,0,0,0,0,0,0.000221655768591378,0.000221361372440509,0,0,0.000332594235033259,0.000221877080097626,0.000110840168477056,0,0,0,0.000110840168477056,0,0,0.000334224598930481,0,0,0,0.000111074086415639,0,0.000111037086386853,0,0.000110901630253965,0,0.000110766504209127,0.000221901697547986,0,0,0,0,0,0.000221410384147017,0,0.000110692937790569,0,0,0.000221975582685905,0,0,0,0.000443458980044346,0,0.0002220495170423,0.000221557549573502,0,0.000221926320461607,0,0,0,0,0,0.000333148250971682,0,0.000110950848773993,0,0.000111111111111111,0,0,0.000553587245349867,0,0,0,0.00033193184332817,0,0.00011075423634954,0,0.000110692937790569
"OTU3021",0,0,0,0.000110778774786751,0.000110901630253965,0,0,0.000111086425238836,0,0,0.000110840168477056,0.000111111111111111,0.000332483652887066,0.000664084117321527,0.000887213042031718,0.000332042058660764,0.000665188470066519,0,0.000221680336954112,0.000110827884295689,0.00011102475852115,0,0.000332520505431168,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0.00033255736614566,0,0.000110950848773993,0,0.000110692937790569,0,0,0,0,0,0,0,0,0,0,0,0.000110717449069973,0,0,0,0,0,0,0.000111000111000111,0,0.000110963160230803,0,0,0.000333148250971682,0,0.000110950848773993,0.000110864745011086,0,0,0.000332704890761894,0.000553587245349867,0.00132831525348683,0,0,0,0,0,0,0.000110692937790569
"OTU3734",0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0.000111074086415639,0.000443557329784875,0.000111037086386853,0.000332815620146439,0.000110901630253965,0.000110852455381887,0,0,0.000110803324099723,0,0,0,0,0,0,0.000110692937790569,0,0.000221557549573502,0,0,0,0,0,0.000110815602836879,0,0,0.000110864745011086,0,0.000111000111000111,0,0,0.000222148172831278,0,0.000222098833981122,0.000110741971207087,0,0,0.000222222222222222,0,0,0,0,0,0,0,0,0,0,0
"OTU2025",0,0,0,0,0.000110901630253965,0,0.000110901630253965,0,0.000110901630253965,0,0,0,0.000110827884295689,0.000553403431101273,0.000332704890761894,0.000110680686220255,0.000110864745011086,0.000110938540048813,0.000332520505431168,0.000110827884295689,0,0.000221557549573502,0.000221680336954112,0,0,0.000111408199643494,0,0,0,0.000111074086415639,0,0.000666222518321119,0.000665631240292878,0,0.000110852455381887,0,0,0.000110803324099723,0,0.000554446662231093,0,0,0.000221410384147017,0.000110729708780866,0.000110692937790569,0,0,0.000221975582685905,0,0,0.000221434898139947,0.000665188470066519,0,0,0,0,0,0,0,0,0.000333222259246918,0,0,0,0,0,0.000111111111111111,0,0.000110901630253965,0.000221434898139947,0.000110692937790569,0,0,0.000442575791104227,0.000110656191213898,0.000221508472699081,0.000553832521045636,0
"OTU925",0.00166537137781725,0.000443754160195252,0.00343680709534368,0.00144012407222776,0.000887213042031718,0.00132993461154827,0.00177442608406344,0.000888691401910687,0.000998114672285683,0.000332299512627382,0.00144092219020173,0.000444444444444444,0.000332483652887066,0.00132816823464305,0.000554508151269824,0.000221361372440509,0.000776053215077605,0.000554692700244065,0.00055420084238528,0.000554139421478444,0.000555123792605751,0.000443115099147003,0.000443360673908224,0.000111037086386853,0,0.000445632798573975,0.000110680686220255,0.00022212350066637,0.000333518621456365,0.000111074086415639,0.000443557329784875,0,0.000110938540048813,0,0.00221704910763773,0.00143996455471865,0.00199711527793188,0.000775623268698061,0.000442771751162276,0.00110889332446219,0.000886132033673017,0.000664819944598338,0.00177128307317613,0.00121802679658952,0.000442771751162276,0.0037677304964539,0.000221557549573502,0.000554938956714761,0,0.000221803260507929,0.000775022143489814,0.00776053215077605,0.000997340425531915,0.00011102475852115,0.000443115099147003,0.000776053215077605,0.000221926320461607,0.001998001998002,0.00099601593625498,0.00521526853084776,0.00188825946906587,0.000777950655701267,0.00333148250971682,0.00232558139534884,0.00232996782425386,0.00177383592017738,0.00188888888888889,0.000776311411777753,0.00133081956304758,0.000221434898139947,0.000332078813371707,0.0033171163202123,0.00121654501216545,0.00033193184332817,0.000553280956069492,0.00166131354524311,0.000443066016836509,0.000110692937790569
"OTU542",0.00210947041190185,0.00310627912136676,0.00388026607538803,0.000775451423507256,0.000887213042031718,0.00232738557020946,0.00543417988244427,0.000444345700955343,0.000998114672285683,0.00132919805050953,0.00155176235867879,0.000666666666666667,0.00088662307436551,0.00531267293857222,0.00110901630253965,0.000996126175982291,0.00110864745011086,0.000998446860439317,0,0.000554139421478444,0.000777173309648051,0.000775451423507256,0.000443360673908224,0,0.000110950848773993,0.000111408199643494,0,0,0.000333518621456365,0.000111074086415639,0.000554446662231093,0.000222074172773706,0.000887508320390504,0,0.00443409821527547,0.00221533008418254,0.00210806612670587,0.00277008310249307,0.00166039406685853,0.00310490130849412,0.00310146211785556,0.00398891966759003,0.0101848776707628,0.00265751301074078,0.0032100951959265,0.00930851063829787,0.00864074443336657,0.00266370699223085,0.000775537336583204,0.00210713097482533,0.00409654561558902,0.00543237250554324,0.00387854609929078,0.000999222826690352,0.00321258446881577,0.00465631929046563,0.00266311584553928,0.00188700188700189,0.00166002656042497,0.000887705281846427,0.00122181495057203,0.00144476550344521,0.000999444752915047,0.00121816168327796,0.000665705092643959,0.000886917960088692,0.00133333333333333,0.000110901630253965,0.00232893423533326,0.00343224092116918,0.00265663050697365,0.000552852720035383,0.00785224507852245,0.00376189422438593,0.00221312382427797,0.00598072876287518,0.00332299512627381,0.00531326101394731
"OTU90705",0.000888198068169202,0.000887508320390504,0.00388026607538803,0.000332336324360253,0.000665409781523788,0.00155159038013964,0.000443606521015859,0.000333259275716507,0.000110901630253965,0.000221533008418254,0.000443360673908224,0,0.000110827884295689,0.00265633646928611,0,0.000332042058660764,0.000221729490022173,0,0,0.000110827884295689,0.000444099034084601,0.000221557549573502,0.000110840168477056,0,0,0.000111408199643494,0,0,0,0,0,0,0,0,0.000443409821527547,0.000443066016836509,0.000554754243869966,0.00121883656509695,0.000442771751162276,0.00288312264360169,0.000110766504209127,0.000664819944598338,0.00343186095427876,0.00232532388439818,0.00221385875581138,0.000775709219858156,0.00144012407222776,0.000221975582685905,0,0.000332704890761894,0,0.000110864745011086,0.00121897163120567,0,0,0.000221729490022173,0.000887705281846427,0.00166500166500167,0.00774679061531651,0.00266311584553928,0.000333222259246918,0.000222271615914648,0.000444197667962243,0.00044296788482835,0.00122045933651392,0.000221729490022173,0.001,0.000554508151269824,0.00177442608406344,0.00132860938883968,0,0.00176912870411322,0.0030966600309666,0.00033193184332817,0.00110656191213898,0.000221508472699081,0,0
"OTU332",0.0002220495170423,0.000110938540048813,0.000332594235033259,0.000443115099147003,0.00310524564711101,0,0.00266163912609515,0.000444345700955343,0.000332704890761894,0.000110766504209127,0.000110840168477056,0.000222222222222222,0.00155159038013964,0.00398450470392916,0.000110901630253965,0.000442722744881018,0.000776053215077605,0.00321721766141558,0.000665041010862337,0.00088662307436551,0.00166537137781725,0.000221557549573502,0.000221680336954112,0.000777259604707972,0,0.000111408199643494,0.000110680686220255,0.00022212350066637,0,0.000111074086415639,0.000110889332446219,0.000777259604707972,0.000443754160195252,0,0.000554262276909434,0.000332299512627382,0.000332852546321979,0.000332409972299169,0.000221385875581138,0.000443557329784875,0.000443066016836509,0.000554016620498615,0.000332115576220525,0.000332189126342598,0.000110692937790569,0.000443262411347518,0.000664672648720505,0.000332963374028857,0.000332373144249945,0.000221803260507929,0,0.000665188470066519,0.000554078014184397,0,0.000443115099147003,0.000443458980044346,0.000443852640923213,0.00210900210900211,0.000442673749446658,0.00133155792276964,0.000888592691325114,0.000889086463658591,0.000444197667962243,0.000332225913621262,0.000332852546321979,0.000332594235033259,0.000444444444444444,0.000554508151269824,0.00221803260507929,0.00033215234720992,0.000664157626743414,0.000884564352056612,0.00121654501216545,0,0.000110656191213898,0.000443016945398161,0.000443066016836509,0.000442771751162276
"OTU410",0.000333074275563451,0,0.00110864745011086,0.000110778774786751,0.000332704890761894,0.00110827884295689,0.000110901630253965,0.000222172850477672,0.00110901630253965,0.000110766504209127,0.000110840168477056,0.001,0.00221655768591378,0.00177089097952407,0.000665409781523788,0.000442722744881018,0.000665188470066519,0.00133126248058576,0.00155176235867879,0,0.002220495170423,0.000332336324360253,0.000886721347816449,0.000111037086386853,0,0,0,0,0,0.000222148172831278,0,0.000111037086386853,0,0,0.0016627868307283,0.00199379707576429,0.00576944413624764,0.000221606648199446,0.000664157626743414,0.000887114659569749,0.00166149756313691,0.00210526315789474,0.000332115576220525,0.000664378252685195,0.000110692937790569,0.00132978723404255,0,0,0,0.000221803260507929,0.000110717449069973,0,0.000221631205673759,0.000555123792605751,0.000110778774786751,0,0.000110963160230803,0.000888000888000888,0.000110668437361664,0.000443852640923213,0.000777518604909475,0.000889086463658591,0.000444197667962243,0.000221483942414175,0.000332852546321979,0,0.000777777777777778,0.000665409781523788,0.00144172119330154,0.000775022143489814,0.00132831525348683,0.000442282176028306,0.0002211900022119,0.00033193184332817,0.000221312382427797,0,0.000553832521045636,0
"OTU3500",0.00011102475852115,0.000110938540048813,0.000443458980044346,0,0,0,0.000221803260507929,0,0,0,0,0,0,0,0.000443606521015859,0.000332042058660764,0.000110864745011086,0.000221877080097626,0,0.000554139421478444,0,0.000221557549573502,0,0,0,0.000111408199643494,0,0,0,0.000222148172831278,0,0.000555185431934266,0.000332815620146439,0.000110901630253965,0,0.000110766504209127,0,0,0.000110692937790569,0,0,0.000221606648199446,0,0,0.000110692937790569,0.000110815602836879,0,0.000776914539400666,0.000443164192333259,0.000110901630253965,0,0,0,0.0002220495170423,0,0.000332594235033259,0.000221926320461607,0.000222000222000222,0,0,0.000333222259246918,0.000111135807957324,0,0,0.000110950848773993,0,0,0,0.000443606521015859,0.000110717449069973,0.000221385875581138,0,0,0.000221287895552113,0,0.00011075423634954,0,0.000664157626743414
"OTU422",0.000999222826690352,0.00332815620146439,0.00121951219512195,0.000664672648720505,0.000554508151269824,0.00110827884295689,0.000998114672285683,0.00111086425238836,0.000665409781523788,0.00476295968099247,0.00166260252715584,0.00211111111111111,0.000332483652887066,0.00132816823464305,0.00177442608406344,0.00177089097952407,0.000997782705099778,0.000998446860439317,0.00332520505431168,0.000664967305774133,0.0002220495170423,0.00110778774786751,0.00144092219020173,0,0,0,0,0.000111061750333185,0,0,0,0,0,0,0.000221704910763773,0.000886132033673017,0.000998557638965938,0.000332409972299169,0.000885543502324552,0.000776225327123531,0.000664599025254763,0.000997229916897507,0.00177128307317613,0.000332189126342598,0.000553464688952845,0.00132978723404255,0.000664672648720505,0.000221975582685905,0.000443164192333259,0.000665409781523788,0.00033215234720992,0.000332594235033259,0.000443262411347518,0.000444099034084601,0.000997008973080758,0.00155210643015521,0.000554815801154017,0.000222000222000222,0.000885347498893316,0.00210830004438526,0.000999666777740753,0.000222271615914648,0.00144364242087729,0.000664451827242525,0.000332852546321979,0.000776053215077605,0.000555555555555556,0,0.000998114672285683,0.00155004428697963,0.000774850564533983,0.000552852720035383,0.0004423800044238,0.000885151582208453,0.000110656191213898,0.00011075423634954,0.000332299512627382,0.000221385875581138
"OTU68",0.0017763961363384,0.000887508320390504,0.0016629711751663,0.00210479672094827,0.00310524564711101,0.00265986922309653,0.00133081956304758,0.00188846922906021,0.000332704890761894,0.00310146211785556,0.000332520505431168,0.00188888888888889,0.00520891056189737,0.00199225235196458,0.00243983586558722,0.00830105146651909,0.00254988913525499,0.00632349678278234,0.00254932387497229,0.00831209132217666,0.00743865882091706,0.00808685055943281,0.00919973398359565,0,0,0,0.000221361372440509,0.000111061750333185,0.000333518621456365,0.000666444518493835,0.000110889332446219,0.000666222518321119,0.000554692700244065,0.000332704890761894,0.00133022946458264,0.00177226406734603,0.000776655941417952,0.00210526315789474,0.000996236440115121,0.000554446662231093,0.00077536552946389,0.00177285318559557,0.00287833499391121,0.00243605359317905,0.000996236440115121,0.00221631205673759,0.000110778774786751,0.000332963374028857,0.00022158209616663,0.00121991793279361,0.000664304694419841,0.000332594235033259,0.000997340425531915,0.00011102475852115,0.000110778774786751,0.00199556541019956,0.000776742121615624,0.00277500277500278,0.00520141655599823,0.00388371060807812,0.000777518604909475,0.00133362969548789,0.00144364242087729,0.00299003322259136,0.00266282037057583,0.0024390243902439,0.001,0.000887213042031718,0.00166352445380947,0.00409654561558902,0.00442771751162276,0.00420168067226891,0.0033178500331785,0.00199159105996902,0.00121721810335288,0.00265810167238897,0.00287992910943731,0.00154970112906797
"OTU229",0.0019984456533807,0.00965165298424673,0.00299334811529934,0.00786529300985931,0.0109792613951425,0.00221655768591378,0.0145281135632694,0.00399911130859809,0.00354885216812687,0.00575985821887461,0.00310352471735757,0.00244444444444444,0.00576304998337582,0.00641947980077476,0.00676499944549185,0.006087437742114,0.00421286031042129,0.00776569780341691,0.00254932387497229,0.0103069932394991,0.00666148551126901,0.00387725711753628,0.00520948791842164,0,0.000110950848773993,0.000557040998217469,0.000110680686220255,0.000111061750333185,0.000111172873818788,0.000111074086415639,0.000443557329784875,0.0018876304685765,0.000332815620146439,0.00121991793279361,0.00365813102760226,0.00852902082410279,0.00133141018528792,0.00398891966759003,0.00210316581802081,0.000554446662231093,0.00398759415152858,0.00443213296398892,0.00763865825307207,0.00786180932344148,0.00365286694708878,0.00598404255319149,0.00121856652265426,0.00277469478357381,0.000110791048083315,0.0133081956304758,0.00453941541186891,0.00188470066518847,0.00742464539007092,0.00011102475852115,0.000553893873933754,0.00698447893569845,0.000554815801154017,0.00643800643800644,0.00442673749446658,0.0108743897026187,0.0101077418638232,0.00288953100689042,0.00210993892282066,0.00753045404208195,0.00432708310218573,0.00254988913525499,0.00355555555555556,0.00532327825219031,0.00465786847066652,0.00841452612931798,0.0149435466017268,0.00807164971251659,0.0145985401459854,0.00298738658995353,0.00619674670797831,0.000664525418097242,0.00431989366415596,0.000332078813371707
"OTU1426",0.00011102475852115,0,0.000110864745011086,0,0.000110901630253965,0.000110827884295689,0.000332704890761894,0,0,0,0,0,0.000110827884295689,0,0.000110901630253965,0.000110680686220255,0.000110864745011086,0.000221877080097626,0.000110840168477056,0,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0,0.000110852455381887,0.000110766504209127,0.000110950848773993,0,0,0,0.000110766504209127,0,0.000442820768294033,0.000221459417561732,0,0.000110815602836879,0,0.000110987791342952,0,0,0,0,0.000221631205673759,0,0,0,0,0.000222000222000222,0,0.000110963160230803,0.000222148172831278,0.000444543231829295,0,0,0.000110950848773993,0,0.000666666666666667,0.000221803260507929,0.000221803260507929,0.000110717449069973,0.000110692937790569,0,0.00033178500331785,0.000442575791104227,0,0.00011075423634954,0,0
"OTU445",0,0,0.000110864745011086,0.000110778774786751,0.000332704890761894,0.000110827884295689,0,0.000222172850477672,0.000221803260507929,0,0.000221680336954112,0,0,0.000332042058660764,0.000110901630253965,0.000442722744881018,0,0.000554692700244065,0.00110840168477056,0.000443311537182755,0.000333074275563451,0.000443115099147003,0.000221680336954112,0,0.000110950848773993,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0,0.000332409972299169,0.000110692937790569,0.000332667997338656,0.000110766504209127,0,0.000221410384147017,0.000110729708780866,0.000332078813371707,0.000332446808510638,0.000110778774786751,0.000110987791342952,0.00022158209616663,0.000221803260507929,0,0.000110864745011086,0,0,0,0.000110864745011086,0.000110963160230803,0,0.000442673749446658,0.00144252108300044,0.000666444518493835,0.000889086463658591,0.000222098833981122,0.00110741971207087,0.000332852546321979,0.000110864745011086,0.000222222222222222,0.000332704890761894,0.000110901630253965,0.000553587245349867,0.00287801638255479,0.000773993808049536,0.0055297500552975,0.00276609869440142,0.00962708863560916,0.00177206778159265,0.00077536552946389,0.0017710870046491
"OTU612",0,0,0.000221729490022173,0.000553893873933754,0.000110901630253965,0,0.000110901630253965,0.000555432126194179,0.000110901630253965,0.000443066016836509,0.000110840168477056,0.000222222222222222,0.000332483652887066,0.000221361372440509,0.000554508151269824,0.000553403431101273,0.000443458980044346,0.000998446860439317,0.000997561516293505,0.000110827884295689,0.000444099034084601,0.000332336324360253,0,0.000666222518321119,0.000221901697547986,0.0017825311942959,0,0.000555308751665926,0.000222345747637576,0.00111074086415639,0.000110889332446219,0.000222074172773706,0,0.00166352445380947,0.000110852455381887,0.000443066016836509,0.000110950848773993,0.000110803324099723,0.000332078813371707,0.000110889332446219,0.000110766504209127,0.000110803324099723,0.000221410384147017,0.000110729708780866,0.000221385875581138,0,0.000332336324360253,0.000110987791342952,0.000332373144249945,0,0.000110717449069973,0.000443458980044346,0.000110815602836879,0.0002220495170423,0.000110778774786751,0.000221729490022173,0.000221926320461607,0,0.000110668437361664,0.000221926320461607,0.000333222259246918,0,0,0,0.000332852546321979,0.000110864745011086,0,0,0.000221803260507929,0,0.000553464688952845,0.000110570544007077,0,0.000221287895552113,0.000110656191213898,0,0.000664599025254763,0
"OTU580",0.0002220495170423,0,0.000554323725055432,0.000553893873933754,0.000221803260507929,0.000332483652887066,0.00144172119330154,0,0.000110901630253965,0,0,0.000222222222222222,0,0.000332042058660764,0.000332704890761894,0.000442722744881018,0.000110864745011086,0.000443754160195252,0,0.000221655768591378,0.00011102475852115,0.000443115099147003,0.000443360673908224,0,0,0,0,0,0,0.000111074086415639,0,0,0,0,0.00033255736614566,0.000110766504209127,0.000110950848773993,0.000443213296398892,0,0,0.000110766504209127,0.000443213296398892,0.000774936344514558,0.000110729708780866,0.000442771751162276,0.000221631205673759,0,0,0,0.000221803260507929,0,0.000221729490022173,0.000554078014184397,0,0,0.000110864745011086,0,0.000333000333000333,0.000110668437361664,0,0.000444296345662557,0.000333407423871972,0.000222098833981122,0.000332225913621262,0.000554754243869966,0.000221729490022173,0.000333333333333333,0.000221803260507929,0.000443606521015859,0.000553587245349867,0.000110692937790569,0.000221141088014153,0.0002211900022119,0.00066386368665634,0.000221312382427797,0,0.000332299512627382,0
"OTU2479",0,0,0,0.000110778774786751,0.000443606521015859,0,0.000221803260507929,0,0.000110901630253965,0.000110766504209127,0.000221680336954112,0,0,0.000110680686220255,0,0.000110680686220255,0,0,0,0.000110827884295689,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0,0,0.000110766504209127,0,0,0.000110692937790569,0.000110889332446219,0,0,0,0,0,0,0.000110778774786751,0.000110987791342952,0,0,0,0,0.000110815602836879,0,0.000110778774786751,0.000110864745011086,0.000110963160230803,0,0,0,0,0,0.000111049416990561,0.000110741971207087,0,0,0,0,0,0,0,0,0,0.000110643947776057,0,0.00011075423634954,0,0
"OTU278",0.00011102475852115,0.000110938540048813,0.000221729490022173,0.000553893873933754,0.000443606521015859,0,0.00432516357990462,0.000333259275716507,0.000443606521015859,0.000443066016836509,0,0.000222222222222222,0.000664967305774133,0.000553403431101273,0.000665409781523788,0.000332042058660764,0.000554323725055432,0.000110938540048813,0.00110840168477056,0.000443311537182755,0.000444099034084601,0.000221557549573502,0.000110840168477056,0.000777259604707972,0.00122045933651392,0.000334224598930481,0.000442722744881018,0.00122167925366504,0.000555864369093941,0.000333222259246918,0,0.00532978014656895,0.00155313956068338,0.000776311411777753,0.000110852455381887,0.000553832521045636,0.000221901697547986,0.00221606648199446,0.000553464688952845,0.000554446662231093,0.000553832521045636,0.000664819944598338,0.000774936344514558,0,0.000553464688952845,0.000664893617021277,0.000443115099147003,0.00366259711431742,0.00376689563483271,0.000998114672285683,0.00143932683790965,0.00133037694013304,0.00132978723404255,0.0013322971022538,0.000110778774786751,0.00266075388026608,0.00144252108300044,0.00333000333000333,0.00287737937140328,0.00199733688415446,0.000555370432078196,0,0.000333148250971682,0,0.00199711527793188,0.000221729490022173,0.000111111111111111,0.000332704890761894,0.00232893423533326,0.00653232949512843,0.00287801638255479,0.000221141088014153,0.0026542800265428,0.000774507634432397,0.000995905720925086,0.00166131354524311,0.00132919805050953,0.000553464688952845
"OTU4251",0.000666148551126901,0.000221877080097626,0.000221729490022173,0,0.000221803260507929,0,0.000554508151269824,0,0.000221803260507929,0,0.000221680336954112,0.000111111111111111,0.000110827884295689,0.000110680686220255,0,0,0.000110864745011086,0,0.000110840168477056,0.000221655768591378,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0,0.000221704910763773,0,0.000332852546321979,0.000886426592797784,0,0,0.000221533008418254,0,0,0,0,0.000554078014184397,0,0,0,0,0,0,0,0,0,0,0,0.000111000111000111,0.000332005312084993,0.00033288948069241,0.000555370432078196,0.000111135807957324,0.000444197667962243,0.000110741971207087,0.000110950848773993,0,0.000333333333333333,0,0.000332704890761894,0,0,0.000110570544007077,0,0.000110643947776057,0.000110656191213898,0.00011075423634954,0,0
