"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA"
"1","OTU173","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","uncl_Hypocreaceae","uncl_Hypocreaceae",0.373088685015291,NA,NA,0.533898305084746,0.08,0.216981132075472,0.269230769230769,0.333333333333333,0.491891891891892,1,0,0.05,1,0,0.0357142857142857,0,0,0.428571428571429,1,0,0.0989010989010989,0.733333333333333,0.6875,0.179775280898876,0.0689655172413793,1,1,1,1,0.2,0,1,0.333333333333333
"2","OTU443","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","OTU236","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.356269113149847,NA,NA,0.440677966101695,0.12,0.226415094339623,0.307692307692308,0.333333333333333,0.454054054054054,1,0.0588235294117647,0.25,1,0,0,0,0,1,1,0,0.153846153846154,0.733333333333333,0.0625,0.101123595505618,0,1,1,1,1,0,0,1,1
"4","OTU1","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.900611620795107,0.972972972972973,1,0.847457627118644,0.84,0.990566037735849,0.992307692307692,0.966666666666667,0.794594594594595,1,1,0.85,1,1,0.892857142857143,0.964285714285714,1,1,1,1,0.967032967032967,1,0.59375,0.595505617977528,1,1,1,1,1,0.6,0.981132075471698,1,1
"5","OTU713","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","uncl_Septobasidium",0.0198776758409786,NA,NA,0,0.12,0,0.0538461538461538,0,0.0162162162162162,0.304347826086957,0,0.05,0,0,0,0,0,0,0,0,0.032967032967033,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0
"6","OTU156","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.0198776758409786,NA,NA,0.00847457627118644,0,0,0.0615384615384615,0.0222222222222222,0.0108108108108108,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0.0659340659340659,0,0,0,0,0,0,0,0,0,0,0,0
"7","OTU827","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0428134556574924,0.108108108108108,0.0625,0,0.08,0.0754716981132075,0.0846153846153846,0.0333333333333333,0.0216216216216216,0.391304347826087,0.0588235294117647,0.025,0.0357142857142857,0,0.0357142857142857,0.107142857142857,0.0588235294117647,0,0,0.125,0.043956043956044,0.0666666666666667,0,0,0,0,0,0,0,0,0.0943396226415094,0,0
"8","OTU107","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.319571865443425,NA,NA,0.440677966101695,0.08,0.216981132075472,0.269230769230769,0.266666666666667,0.394594594594595,1,0,0.1,1,0,0.0357142857142857,0,0,0,1,0,0.0769230769230769,0.733333333333333,0.0625,0.0674157303370786,0,1,1,1,1,0.2,0,1,0.333333333333333
"9","OTU561","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","uncl_Diaporthaceae","uncl_Diaporthaceae",0.337920489296636,NA,NA,0.423728813559322,0.08,0.216981132075472,0.307692307692308,0.277777777777778,0.437837837837838,1,0,0.025,1,0,0.214285714285714,0,0,0.142857142857143,1,0,0.0659340659340659,0.8,0,0.202247191011236,0,1,1,1,1,0.2,0,1,0
"10","OTU1561","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","uncl_Lindgomycetaceae","uncl_Lindgomycetaceae",0.0336391437308868,NA,NA,0,0.12,0.00943396226415094,0.0692307692307692,0.0111111111111111,0.0432432432432432,0.434782608695652,0,0,0.0357142857142857,0.125,0,0,0,0,0,0,0.0549450549450549,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0
"11","OTU1273","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0351681957186544,NA,NA,0,0.08,0.0188679245283019,0.0692307692307692,0.0222222222222222,0.0432432432432432,0.391304347826087,0,0,0,0.125,0.0714285714285714,0,0,0,0,0,0.0659340659340659,0.133333333333333,0,0.0112359550561798,0.0344827586206897,0,0,0,0,0,0,0,0
"12","OTU3638","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.0412844036697248,NA,NA,0,0,0.00943396226415094,0.0923076923076923,0.0444444444444444,0.0540540540540541,0.521739130434783,0,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0.625,0,0.466666666666667,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"13","OTU1894","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0168195718654434,NA,NA,0,0,0,0.0615384615384615,0.0111111111111111,0.0108108108108108,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0
"14","OTU67","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.691131498470948,NA,NA,0.915254237288136,0.68,0.283018867924528,0.646153846153846,0.788888888888889,0.767567567567568,1,0.470588235294118,0.9,1,0,0.142857142857143,0.785714285714286,0.235294117647059,1,1,0.125,0.813186813186813,0.733333333333333,0.90625,0.539325842696629,0.862068965517241,1,1,1,1,0.8,0,1,1
"15","OTU6679","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.663608562691132,0.243243243243243,0.1875,0.830508474576271,0.64,0.415094339622642,0.646153846153846,0.566666666666667,0.762162162162162,1,0.176470588235294,0.725,1,0.9375,0.0714285714285714,0.142857142857143,0,1,1,0.125,0.648351648351648,1,0.15625,0.98876404494382,0.344827586206897,1,1,1,1,1,0.226415094339623,1,1
"16","OTU2407","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0321100917431193,NA,NA,0,0,0.0188679245283019,0.0692307692307692,0.0777777777777778,0.0162162162162162,0.391304347826087,0,0,0,0.1875,0,0,0,0,0,0,0.010989010989011,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0
"17","OTU102","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.640672782874618,0.0540540540540541,0,0.728813559322034,0.68,0.339622641509434,0.646153846153846,0.711111111111111,0.713513513513514,1,0.352941176470588,0.15,1,0.9375,0.285714285714286,0.714285714285714,0.117647058823529,1,1,0.5,0.703296703296703,0.8,0.96875,0.393258426966292,0.862068965517241,1,1,1,1,0.6,0.0377358490566038,1,1
"18","OTU75","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.397553516819572,0.702702702702703,0.6875,0.296610169491525,0.48,0.433962264150943,0.461538461538462,0.6,0.286486486486487,0.478260869565217,0.117647058823529,0.725,0.285714285714286,0.3125,0.321428571428571,0.821428571428571,0.529411764705882,0.714285714285714,0.0909090909090909,0,0.582417582417582,0.2,0.3125,0.202247191011236,0.310344827586207,0.411764705882353,0.1,0,0.333333333333333,0,0.69811320754717,0.380952380952381,0.333333333333333
"19","OTU5","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia",0.758409785932722,0.0540540540540541,0,0.974576271186441,1,0.311320754716981,0.6,0.822222222222222,0.924324324324324,1,0.470588235294118,0.85,1,0.25,0.0357142857142857,0.642857142857143,0.117647058823529,1,1,0.875,0.967032967032967,0.8,0.875,0.943820224719101,0.724137931034483,1,1,1,1,0.2,0.0377358490566038,1,1
"20","OTU12","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.625382262996942,0.486486486486487,0.1875,0.720338983050847,0.32,0.60377358490566,0.6,0.622222222222222,0.637837837837838,1,0.529411764705882,0.525,1,0.9375,0.428571428571429,0.392857142857143,0.235294117647059,1,1,0.125,0.395604395604396,0.933333333333333,0.4375,0.651685393258427,0.172413793103448,1,1,1,1,0.4,0.39622641509434,1,1
"21","OTU7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.752293577981651,0.243243243243243,0.125,0.915254237288136,0.76,0.471698113207547,0.646153846153846,0.744444444444444,0.886486486486487,1,0.470588235294118,0.625,1,0.3125,0.428571428571429,0.821428571428571,0.470588235294118,1,1,0.375,0.747252747252747,1,1,0.707865168539326,0.96551724137931,1,1,1,1,1,0.207547169811321,1,1
"22","OTU11151","Fungi","Ascomycota","Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes",0.0168195718654434,NA,NA,0.0508474576271186,0,0,0,0,0.027027027027027,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0.010989010989011,0,0.03125,0.0112359550561798,0.137931034482759,0,0,0.0454545454545455,0,0,0,0,0
"23","OTU749","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","uncl_Lophiostoma",0.307339449541284,NA,NA,0.355932203389831,0.04,0.216981132075472,0.284615384615385,0.333333333333333,0.367567567567568,0.956521739130435,0,0.075,1,0,0,0.0714285714285714,0,0,1,0,0.0989010989010989,0.733333333333333,0,0.0112359550561798,0.0344827586206897,1,1,1,0.833333333333333,0,0,1,0
"24","OTU5362","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","uncl_Coprinellus",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0,0.0108108108108108,0.0434782608695652,0,0,0,0,0,0.0357142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0
"25","OTU2","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.53822629969419,0.918918918918919,0.875,0.220338983050847,0.52,0.783018867924528,0.761538461538461,0.666666666666667,0.383783783783784,0.956521739130435,0.764705882352941,0.5,0.785714285714286,0.625,0.428571428571429,0.678571428571429,0.882352941176471,0.571428571428571,0.954545454545455,0.375,0.549450549450549,0.933333333333333,0.03125,0.134831460674157,0.551724137931034,0.529411764705882,0.25,0.363636363636364,0.833333333333333,0.2,0.905660377358491,0.571428571428571,0.333333333333333
"26","OTU877","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.237003058103976,0.324324324324324,0,0.220338983050847,0.2,0.19811320754717,0.192307692307692,0.355555555555556,0.248648648648649,0.260869565217391,0.0588235294117647,0.175,0.0357142857142857,0.0625,0.142857142857143,0.785714285714286,0.294117647058824,0,0.136363636363636,0.375,0.274725274725275,0.2,0.40625,0.0898876404494382,0.620689655172414,0.382352941176471,0.4,0,0.333333333333333,0,0.226415094339623,0,0
"27","OTU12011","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.334862385321101,0.378378378378378,0.25,0.338983050847458,0,0.39622641509434,0.384615384615385,0.344444444444444,0.302702702702703,0.608695652173913,0.411764705882353,0.325,0.678571428571429,0,0.357142857142857,0.214285714285714,0.117647058823529,0.285714285714286,1,0.25,0.0879120879120879,0.533333333333333,0,0.0112359550561798,0,0.911764705882353,0.75,0.818181818181818,0.333333333333333,0,0.339622641509434,0.952380952380952,0.333333333333333
"28","OTU2034","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","uncl_Lycoperdaceae","uncl_Lycoperdaceae",0.0198776758409786,NA,NA,0.0254237288135593,0,0,0.0153846153846154,0.0333333333333333,0.027027027027027,0.0869565217391304,0.0588235294117647,0,0,0,0,0.178571428571429,0,0,0,0,0.021978021978022,0,0.03125,0,0,0.0588235294117647,0,0,0,0,0,0,0
"29","OTU24","Fungi","Ascomycota","Sordariomycetes","Xylariales","uncl_Xylariales","uncl_Xylariales","uncl_Xylariales",0.399082568807339,0.216216216216216,0.3125,0.398305084745763,0.04,0.433962264150943,0.430769230769231,0.455555555555556,0.378378378378378,1,0.235294117647059,0.25,1,0,0.357142857142857,0.0714285714285714,0.588235294117647,0,1,0,0.153846153846154,0.733333333333333,0.125,0.0786516853932584,0,1,1,1,1,0,0.245283018867925,1,0
"30","OTU187","Fungi","Ascomycota","Sordariomycetes","Diaporthales","uncl_Diaporthales","uncl_Diaporthales","uncl_Diaporthales",0.368501529051988,NA,NA,0.423728813559322,0.04,0.216981132075472,0.292307692307692,0.322222222222222,0.540540540540541,1,0,0.5,1,0,0,0.321428571428571,0,1,1,0.5,0.021978021978022,0.733333333333333,0.03125,0.0786516853932584,0,1,1,1,1,0.2,0,1,1
"31","OTU205","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","uncl_Strophariaceae","uncl_Strophariaceae",0.299694189602446,NA,NA,0.355932203389831,0.08,0.216981132075472,0.269230769230769,0.288888888888889,0.367567567567568,0.91304347826087,0,0.025,0.964285714285714,0,0,0.0714285714285714,0,0,1,0,0.0879120879120879,0.8,0,0.0112359550561798,0.0344827586206897,1,0.95,1,0.833333333333333,0,0,1,0
"32","OTU25","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.637614678899083,NA,NA,0.796610169491525,0.76,0.320754716981132,0.623076923076923,0.566666666666667,0.745945945945946,1,0.294117647058824,0.525,1,0.875,0.25,0.178571428571429,0,1,1,0.125,0.791208791208791,0.8,0.3125,0.853932584269663,0.103448275862069,1,1,1,1,1,0,1,1
"33","OTU3509","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","OTU2160","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","Kockovaella_chinensis",0.0259938837920489,NA,NA,0.0169491525423729,0.04,0,0.0230769230769231,0.0222222222222222,0.0486486486486487,0.0434782608695652,0,0,0,0,0.25,0,0,0,0,0,0.0659340659340659,0,0,0,0.0689655172413793,0,0,0.0454545454545455,0,0,0,0,0
"35","OTU48","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.492354740061162,0.486486486486487,0.5,0.466101694915254,0.12,0.547169811320755,0.576923076923077,0.511111111111111,0.459459459459459,1,0.529411764705882,0.4,1,0.0625,0.5,0.464285714285714,0.176470588235294,1,1,0.25,0.318681318681319,0.733333333333333,0.0625,0.112359550561798,0,1,1,1,1,0,0.490566037735849,1,1
"36","OTU1224","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0.0222222222222222,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0
"37","OTU1529","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.334862385321101,0.486486486486487,0.625,0.101694915254237,0.4,0.358490566037736,0.515384615384615,0.633333333333333,0.189189189189189,0.391304347826087,0.235294117647059,0.7,0.321428571428571,0.0625,0.142857142857143,0.892857142857143,0,0,0.727272727272727,0.125,0.637362637362637,0.6,0.0625,0.146067415730337,0,0.294117647058824,0,0.0454545454545455,0,0.2,0.528301886792453,0,0
"38","OTU2316","Fungi","Glomeromycota","Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes",0.137614678899083,NA,NA,0.169491525423729,0.2,0,0.1,0.133333333333333,0.216216216216216,0.130434782608696,0,0.3,0.142857142857143,0,0.25,0.0714285714285714,0,0,0,0,0.252747252747253,0.2,0.09375,0.191011235955056,0.0344827586206897,0,0.15,0.136363636363636,0.333333333333333,0.8,0,0.142857142857143,0
"39","OTU4094","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0137614678899083,NA,NA,0,0,0,0.0384615384615385,0,0.0216216216216216,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","OTU423","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces",0.288990825688073,NA,NA,0.347457627118644,0.04,0.216981132075472,0.261538461538462,0.255555555555556,0.362162162162162,1,0,0,1,0,0,0,0,0,1,0,0.021978021978022,0.733333333333333,0,0,0,1,1,1,1,0,0,1,0
"41","OTU526","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.108562691131498,NA,NA,0.0593220338983051,0.2,0,0.153846153846154,0.122222222222222,0.151351351351351,0.608695652173913,0.0588235294117647,0.15,0,0,0.142857142857143,0,0,0,0,0.75,0.285714285714286,0.733333333333333,0.03125,0.0112359550561798,0,0,0,0.0454545454545455,0,0,0,0,0
"42","OTU1509","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia",0.32262996941896,NA,NA,0.398305084745763,0.08,0.216981132075472,0.284615384615385,0.266666666666667,0.421621621621622,1,0,0.3,1,0,0,0,0,0.142857142857143,1,0,0.021978021978022,0.733333333333333,0,0.0786516853932584,0,1,1,1,1,0.4,0,1,0
"43","OTU135","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces",0.483180428134557,0.27027027027027,0.0625,0.720338983050847,0.2,0.349056603773585,0.376923076923077,0.322222222222222,0.6,1,0.176470588235294,0.1,1,0.1875,0.142857142857143,0.214285714285714,0,0.714285714285714,1,0,0.186813186813187,0.733333333333333,0.5625,0.393258426966292,0.724137931034483,1,1,1,1,0.4,0.207547169811321,1,0
"44","OTU689","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.342507645259939,0.189189189189189,0.5625,0.330508474576271,0,0.386792452830189,0.407692307692308,0.355555555555556,0.318918918918919,0.652173913043478,0.235294117647059,0.075,0.714285714285714,0.1875,0.285714285714286,0.178571428571429,0.294117647058824,0,0.909090909090909,0.125,0.0549450549450549,0.666666666666667,0,0.157303370786517,0,1,0.85,0.909090909090909,0.5,0.2,0.30188679245283,0.952380952380952,0
"45","OTU50","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","uncl_Lachnum",0.409785932721713,NA,NA,0.627118644067797,0.2,0.226415094339623,0.307692307692308,0.3,0.52972972972973,1,0.0588235294117647,0.025,1,0,0,0,0,0,1,0,0.0989010989010989,0.733333333333333,0.03125,0.719101123595506,0,1,1,1,1,1,0,1,0
"46","OTU1500","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00458715596330275,NA,NA,0,0,0,0.0230769230769231,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","OTU3018","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","uncl_Hypocreaceae","uncl_Hypocreaceae",0.394495412844037,NA,NA,0.5,0.28,0.245283018867925,0.330769230769231,0.333333333333333,0.502702702702703,1,0.0588235294117647,0.075,1,0,0,0.321428571428571,0.117647058823529,0.428571428571429,1,0.125,0.230769230769231,0.733333333333333,0.1875,0.179775280898876,0.310344827586207,1,1,1,1,0,0,1,0
"48","OTU91","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_polyphialidicum",0.457186544342508,0.027027027027027,0,0.457627118644068,0.64,0.235849056603774,0.492307692307692,0.655555555555556,0.437837837837838,1,0.0588235294117647,0,1,0.1875,0,0.178571428571429,0,0,1,0,0.681318681318681,0.8,0.40625,0.247191011235955,0.0689655172413793,1,1,1,1,0.4,0.0188679245283019,1,0
"49","OTU742","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.168195718654434,0.135135135135135,0.0625,0.144067796610169,0.24,0.132075471698113,0.230769230769231,0.111111111111111,0.178378378378378,0.695652173913043,0,0.1,0.0357142857142857,0.1875,0.25,0.428571428571429,0.117647058823529,0,0.0909090909090909,0.125,0.252747252747253,0.2,0.03125,0.157303370786517,0.275862068965517,0.0588235294117647,0,0,0.666666666666667,0,0.113207547169811,0,0.333333333333333
"50","OTU367","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","uncl_Pleosporaceae","uncl_Pleosporaceae",0.0948012232415902,0.432432432432432,0.5625,0.0169491525423729,0.04,0.207547169811321,0.2,0.0111111111111111,0.0540540540540541,0.565217391304348,0,0,0.178571428571429,0,0.178571428571429,0,0,0,0.272727272727273,0.125,0.021978021978022,0.0666666666666667,0,0,0,0.0588235294117647,0,0,0.333333333333333,0,0.471698113207547,0,0
"51","OTU5051","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","OTU463","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","OTU100","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","uncl_Marasmiaceae","uncl_Marasmiaceae",0.324159021406728,0.432432432432432,0.6875,0.313559322033898,0,0.528301886792453,0.323076923076923,0.222222222222222,0.308108108108108,0.565217391304348,0.0588235294117647,0.05,0.785714285714286,0,0.642857142857143,0,0.411764705882353,0,1,0,0.010989010989011,0.533333333333333,0.03125,0.0112359550561798,0,0.911764705882353,0.7,0.909090909090909,0.5,0,0.509433962264151,1,0
"54","OTU13116","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.359327217125382,NA,NA,0.474576271186441,0.32,0.188679245283019,0.276923076923077,0.333333333333333,0.459459459459459,0.739130434782609,0,0.175,0.714285714285714,0,0,0.107142857142857,0,0.714285714285714,1,0.125,0.362637362637363,0.6,0.09375,0.0898876404494382,0.344827586206897,0.970588235294118,0.95,0.727272727272727,0.833333333333333,0,0,1,1
"55","OTU177","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.339449541284404,0.135135135135135,0.3125,0.364406779661017,0.04,0.30188679245283,0.346153846153846,0.266666666666667,0.416216216216216,1,0.0588235294117647,0.1,1,0,0.178571428571429,0,0.0588235294117647,1,1,0,0.021978021978022,0.733333333333333,0.03125,0.0112359550561798,0,1,1,1,1,0,0.188679245283019,1,1
"56","OTU403","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0535168195718654,0.027027027027027,0,0.00847457627118644,0.08,0.00943396226415094,0.0769230769230769,0.0333333333333333,0.0972972972972973,0.130434782608696,0,0,0.142857142857143,0,0.0714285714285714,0.0714285714285714,0,0,0,0.25,0.142857142857143,0.333333333333333,0.03125,0,0.0344827586206897,0,0,0.0454545454545455,0,0,0.0188679245283019,0,0
"57","OTU7288","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.18348623853211,NA,NA,0.203389830508475,0,0.169811320754717,0.184615384615385,0.1,0.243243243243243,0.478260869565217,0,0,0.857142857142857,0,0.0357142857142857,0.0357142857142857,0,0,0.772727272727273,0,0.021978021978022,0.266666666666667,0.0625,0.0337078651685393,0.103448275862069,0.441176470588235,0.35,0.409090909090909,0.666666666666667,0,0,0.80952380952381,0
"58","OTU225","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum",0.246177370030581,0.0810810810810811,0,0.355932203389831,0.36,0.0660377358490566,0.207692307692308,0.0777777777777778,0.372972972972973,0.478260869565217,0.117647058823529,0.175,0.285714285714286,0.0625,0.0357142857142857,0.214285714285714,0,0,0.0909090909090909,0.75,0.428571428571429,0.2,0.3125,0.0898876404494382,0.931034482758621,0.411764705882353,0.3,0.181818181818182,0,0.2,0.0566037735849057,0.0476190476190476,0.333333333333333
"59","OTU12774","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.0596330275229358,NA,NA,0.076271186440678,0,0.113207547169811,0.0769230769230769,0.0111111111111111,0.0378378378378378,0.0434782608695652,0,0.05,0.142857142857143,0,0,0,0,0,0.727272727272727,0,0,0.0666666666666667,0,0,0,0.117647058823529,0.05,0.0909090909090909,0.166666666666667,0,0,0.333333333333333,0
"60","OTU1854","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0229357798165138,NA,NA,0,0,0.00943396226415094,0.107692307692308,0,0,0.347826086956522,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"61","OTU4008","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0198776758409786,0.027027027027027,0,0,0,0.00943396226415094,0.0538461538461538,0.0333333333333333,0.0108108108108108,0.173913043478261,0,0,0,0.125,0,0.107142857142857,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0,0.0294117647058824,0,0,0,0,0.0188679245283019,0,0
