"","Domain","Sign","Phylum","Class","Order","Family","Genus","X1351_1609","X1351_1610","X1351_1611","X1351_1600","X1351_1602","X1351_1604","X1351_1605","X1351_1606","X1351_1607","X1351_667"
"OTU17","Bacteria","Specialists","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora","0","0.000663129973474801","0.0414456233421751","0.0015473032714412","0","0","0","0","0","0"
"OTU1139","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0","0.0001105216622458","0.0001105216622458","0","0","0","0","0.0002210433244916","0","0"
"OTU539","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","0.0002210433244916","0.0001105216622458","0.000331564986737401","0.000331564986737401","0.000663129973474801","0","0.0001105216622458","0.000442086648983201","0.0002210433244916","0.0001105216622458"
"OTU14859","Bacteria","Specialists","Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","Saccharibacteria_genera_incertae_sedis","0","0.0001105216622458","0","0","0","0","0","0","0","0"
"OTU1133","Bacteria","Generalists","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","0.00331564986737401","0.00320512820512821","0.000663129973474801","0.0017683465959328","0.0002210433244916","0.0002210433244916","0.0013262599469496","0.000552608311229001","0.001105216622458","0.000994694960212202"
"OTU177","Bacteria","Generalists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola","0.0001105216622458","0.000884173297966401","0.0012157382847038","0.000663129973474801","0","0","0","0.000884173297966401","0","0.001105216622458"
"OTU843","Bacteria","Generalists","Actinobacteria","Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","0.0001105216622458","0.0001105216622458","0","0.0001105216622458","0.000331564986737401","0","0","0","0","0"
"OTU71","Bacteria","Generalists","Proteobacteria","Deltaproteobacteria","Myxococcales","uncl_Myxococcales","uncl_Myxococcales","0.0012157382847038","0.0012157382847038","0.00397877984084881","0.000331564986737401","0.00906277630415561","0.0001105216622458","0.000331564986737401","0.000773651635720601","0","0.0018788682581786"
"OTU61","Bacteria","Generalists","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium","0.0103890362511052","0.00475243147656941","0.0026525198938992","0.0142572944297082","0.00453138815207781","0.0014367816091954","0.0015473032714412","0.0014367816091954","0.000331564986737401","0.001105216622458"
"OTU957","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","Gp6","0.000442086648983201","0","0.0002210433244916","0.0002210433244916","0.0002210433244916","0","0","0.0001105216622458","0","0"
"OTU273","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","0","0.0001105216622458","0.000331564986737401","0","0","0","0","0","0","0"
"OTU3","Bacteria","Specialists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","uncl_Pseudonocardiaceae","0.113837312113174","0.0977011494252874","0.151083112290009","0.0562555260831123","0.0998010610079576","0.0383510167992927","0.0874226348364279","0.137488947833775","0.135610079575597","0.169761273209549"
"OTU4781","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","0.0001105216622458","0.0002210433244916","0.0013262599469496","0.0002210433244916","0","0","0","0","0","0.000331564986737401"
"OTU49","Bacteria","Generalists","Actinobacteria","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Mycobacterium","0.0148099027409372","0.0111626878868258","0.0240937223695844","0.0103890362511052","0.0108311229000884","0.00629973474801061","0.0018788682581786","0.00884173297966401","0.00364721485411141","0.00486295313881521"
"OTU5652","Bacteria","Specialists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","uncl_Pseudonocardiaceae","0","0","0","0.0001105216622458","0","0","0","0","0","0"
"OTU774","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Reyranellaceae","Reyranella","0.0002210433244916","0.0001105216622458","0.000442086648983201","0.0001105216622458","0.000994694960212202","0.0001105216622458","0.000331564986737401","0.000773651635720601","0.0001105216622458","0"
"OTU43","Bacteria","Specialists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","0.0131520778072502","0.00839964633068081","0.0390141467727675","0.0704022988505747","0.0123784261715296","0.0117152961980548","0.0235411140583554","0.018236074270557","0.014920424403183","0.0106100795755968"
"OTU224","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","0.000552608311229001","0.000663129973474801","0.0019893899204244","0","0.000994694960212202","0","0","0.000773651635720601","0","0.000442086648983201"
"OTU4878","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp10","uncl_Acidobacteria_Gp10","uncl_Acidobacteria_Gp10","Gp10","0.0001105216622458","0","0.0025419982316534","0","0.000442086648983201","0","0","0","0.0019893899204244","0"
"OTU904","Bacteria","Generalists","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavitalea","0.0001105216622458","0.000552608311229001","0.0015473032714412","0","0.0001105216622458","0","0","0.000331564986737401","0","0.0001105216622458"
"OTU77","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","0.00740495137046861","0.0018788682581786","0.00442086648983201","0.0001105216622458","0.00508399646330681","0.000884173297966401","0.0018788682581786","0.00585764809902741","0.000773651635720601","0.001105216622458"
"OTU29389","Bacteria","Specialists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","uncl_Pseudonocardiaceae","0.0749336870026525","0.0439876215738285","0.018236074270557","0.0376878868258179","0.0024314765694076","0.0013262599469496","0.001105216622458","0.00674182139699381","0.00508399646330681","0.00408930150309461"
"OTU614","Bacteria","Specialists","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","0.000331564986737401","0","0.0002210433244916","0","0.0001105216622458","0","0","0.000552608311229001","0","0.0001105216622458"
"OTU83440","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","0.0017683465959328","0.0017683465959328","0.00364721485411141","0.0015473032714412","0.0023209549071618","0.000552608311229001","0.0019893899204244","0.0028735632183908","0.001657824933687","0.000773651635720601"
"OTU2301","Bacteria","Generalists","Actinobacteria","Thermoleophilia","Solirubrobacterales","uncl_Solirubrobacterales","uncl_Solirubrobacterales","0.000884173297966401","0.0001105216622458","0.0001105216622458","0.0002210433244916","0.000331564986737401","0.0001105216622458","0.0001105216622458","0.000442086648983201","0.000331564986737401","0.0001105216622458"
"OTU8308","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","0","0","0","0","0","0","0","0.0001105216622458","0","0.0001105216622458"
"OTU94","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.00331564986737401","0.0023209549071618","0.00596816976127321","0.00839964633068081","0.00486295313881521","0.0017683465959328","0.0024314765694076","0.00353669319186561","0.0028735632183908","0.00309460654288241"
"OTU13","Bacteria","Specialists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.0001105216622458","0.0002210433244916","0.000552608311229001","0","0.0012157382847038","0.000442086648983201","0.000331564986737401","0.0028735632183908","0.000552608311229001","0.000552608311229001"
"OTU62369","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","0","0","0.000331564986737401","0","0","0","0","0","0","0.0001105216622458"
"OTU846","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp16","uncl_Acidobacteria_Gp16","uncl_Acidobacteria_Gp16","Gp16","0.000552608311229001","0.000442086648983201","0","0.000994694960212202","0.000884173297966401","0.0002210433244916","0.000552608311229001","0.000994694960212202","0","0"
"OTU46","Bacteria","Generalists","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","uncl_Microbacteriaceae","0.002210433244916","0.00331564986737401","0.0015473032714412","0.000994694960212202","0.000331564986737401","0","0.000442086648983201","0.001657824933687","0.0002210433244916","0.0020999115826702"
"OTU53","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncl_Comamonadaceae","0.00475243147656941","0.002763041556145","0.0181255526083112","0.0020999115826702","0.00353669319186561","0.00375773651635721","0.0026525198938992","0.0117152961980548","0.0029840848806366","0.00408930150309461"
"OTU395","Bacteria","Specialists","Proteobacteria","Deltaproteobacteria","Myxococcales","uncl_Myxococcales","uncl_Myxococcales","0","0","0","0","0","0","0","0","0","0.0001105216622458"
"OTU250","Bacteria","Specialists","Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","Saccharibacteria_genera_incertae_sedis","0","0.0013262599469496","0","0","0.0002210433244916","0","0","0","0.000663129973474801","0"
"OTU116","Bacteria","Generalists","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Terrimonas","0.000773651635720601","0.0001105216622458","0.0002210433244916","0","0.0024314765694076","0","0.000442086648983201","0.000773651635720601","0.000663129973474801","0.0001105216622458"
"OTU189","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","0.0020999115826702","0.000442086648983201","0.001105216622458","0.0026525198938992","0.0002210433244916","0.00663129973474801","0.0026525198938992","0.000994694960212202","0.0012157382847038","0.000442086648983201"
"OTU12","Bacteria","Specialists","Proteobacteria","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter","0.00983642793987622","0.00817860300618921","0.0362511052166225","0.00718390804597701","0.0228779840848806","0.0019893899204244","0.0019893899204244","0.0435455349248453","0.00342617152961981","0.0140362511052166"
"OTU321","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.0001105216622458","0.0001105216622458","0.000331564986737401","0.0001105216622458","0.000552608311229001","0.0002210433244916","0.0017683465959328","0.000552608311229001","0.000994694960212202","0.0001105216622458"
"OTU623","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_incertae_sedis","uncl_Gammaproteobacteria_incertae_sedis","Acidibacter","0.00618921308576481","0.0133731211317418","0.0001105216622458","0.0012157382847038","0.00375773651635721","0.0012157382847038","0.00408930150309461","0.00784703801945181","0.0108311229000884","0.000773651635720601"
"OTU451","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","uncl_Burkholderiales","uncl_Burkholderiales","0.000442086648983201","0.000442086648983201","0","0","0.0001105216622458","0","0.0001105216622458","0.0001105216622458","0","0.000331564986737401"
"OTU36547","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","0.0019893899204244","0.0015473032714412","0.0015473032714412","0.0017683465959328","0.00442086648983201","0.00353669319186561","0.0017683465959328","0.001105216622458","0.00353669319186561","0.001105216622458"
"OTU97132","Bacteria","Specialists","Bacteroidetes","Cytophagia","Cytophagales","Fulvivirgaceae","Ohtaekwangia","0.0002210433244916","0.0002210433244916","0.000442086648983201","0","0","0","0","0.0001105216622458","0","0"
"OTU586","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.000994694960212202","0.000442086648983201","0.000331564986737401","0.000663129973474801","0.000884173297966401","0.0002210433244916","0.000331564986737401","0.000884173297966401","0.000331564986737401","0.000773651635720601"
"OTU552","Bacteria","Generalists","Actinobacteria","Actinobacteria","Geodermatophilales","Geodermatophilaceae","Blastococcus","0.0015473032714412","0.000773651635720601","0.000884173297966401","0.000442086648983201","0.000663129973474801","0.0001105216622458","0.0002210433244916","0.000552608311229001","0.0001105216622458","0.0002210433244916"
"OTU3783","Bacteria","Specialists","Armatimonadetes","uncl_Armatimonadetes","uncl_Armatimonadetes","uncl_Armatimonadetes","Armatimonadetes_gp5","0.0001105216622458","0.0002210433244916","0","0","0","0","0","0","0","0"
"OTU28","Bacteria","Generalists","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","uncl_Kineosporiaceae","0.0018788682581786","0.002210433244916","0.000552608311229001","0.000994694960212202","0.00442086648983201","0.001657824933687","0.0020999115826702","0.00386825817860301","0.0023209549071618","0.0019893899204244"
"OTU10038","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","Gp6","0","0","0.0001105216622458","0.0001105216622458","0","0","0","0","0.0001105216622458","0"
"OTU553","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","Gp6","0.000331564986737401","0.000552608311229001","0.000994694960212202","0.0001105216622458","0.000331564986737401","0","0.0002210433244916","0","0.0001105216622458","0.0001105216622458"
"OTU65","Bacteria","Specialists","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","uncl_Xanthomonadaceae","0","0","0","0","0.0001105216622458","0.0001105216622458","0","0.0001105216622458","0","0"
"OTU76","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_incertae_sedis","uncl_Gammaproteobacteria_incertae_sedis","Acidibacter","0.000663129973474801","0.0017683465959328","0.00475243147656941","0.0015473032714412","0.001657824933687","0.00618921308576481","0.00696286472148541","0.0026525198938992","0.00641025641025641","0.001105216622458"
"OTU683","Bacteria","Generalists","Actinobacteria","Thermoleophilia","Solirubrobacterales","uncl_Solirubrobacterales","uncl_Solirubrobacterales","0.000331564986737401","0.000442086648983201","0","0.000884173297966401","0.000773651635720601","0.0002210433244916","0.000331564986737401","0.000552608311229001","0.000331564986737401","0.000552608311229001"
"OTU124","Bacteria","Generalists","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","0.002210433244916","0.000884173297966401","0.0001105216622458","0","0.0001105216622458","0.0001105216622458","0","0.0001105216622458","0","0.000331564986737401"
"OTU252","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","0.00353669319186561","0.0026525198938992","0.0023209549071618","0.00497347480106101","0.00596816976127321","0.00917329796640141","0.00629973474801061","0.0278514588859416","0.00375773651635721","0.0111626878868258"
"OTU285","Bacteria","Specialists","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","uncl_Micromonosporaceae","0","0","0.0001105216622458","0","0","0","0","0.0001105216622458","0","0"
"OTU1691","Bacteria","Generalists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","0","0.0001105216622458","0.000331564986737401","0","0","0","0","0","0.0001105216622458","0.000331564986737401"
"OTU25369","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","0.0109416445623342","0.00629973474801061","0.00652077807250221","0.0192307692307692","0.00419982316534041","0.00784703801945181","0.0109416445623342","0.00331564986737401","0.00519451812555261","0.00320512820512821"
"OTU27622","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_incertae_sedis","uncl_Gammaproteobacteria_incertae_sedis","Acidibacter","0.0002210433244916","0","0.000331564986737401","0","0","0","0.0001105216622458","0","0","0"
"OTU88016","Bacteria","Specialists","Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","uncl_Candidatus_Saccharibacteria","Saccharibacteria_genera_incertae_sedis","0","0.00397877984084881","0","0.0001105216622458","0.000331564986737401","0","0","0","0","0.0002210433244916"
"OTU62","Bacteria","Specialists","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","0","0","0.00497347480106101","0","0","0","0","0.0001105216622458","0","0"
"OTU573","Bacteria","Generalists","Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","0","0.0001105216622458","0.0001105216622458","0.000442086648983201","0.0002210433244916","0","0","0.0001105216622458","0","0.0002210433244916"
"OTU7460","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0","0","0.0001105216622458","0","0","0","0","0","0","0"
"OTU1953","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","0.0002210433244916","0.000442086648983201","0","0","0","0.000331564986737401","0","0","0","0.0001105216622458"
"OTU296","Bacteria","Generalists","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter","0.000994694960212202","0.0001105216622458","0.000994694960212202","0","0.000442086648983201","0.000331564986737401","0.000442086648983201","0.0002210433244916","0.0002210433244916","0.000331564986737401"
"OTU56102","Bacteria","Generalists","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","0.000331564986737401","0.0023209549071618","0.0001105216622458","0","0","0.000331564986737401","0","0","0","0.000331564986737401"
"OTU183","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","uncl_Gammaproteobacteria","0.000773651635720601","0.000552608311229001","0.000884173297966401","0.0014367816091954","0.000773651635720601","0","0","0.000994694960212202","0.0001105216622458","0.000884173297966401"
"OTU180","Bacteria","Generalists","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura","0.0271883289124668","0.00718390804597701","0.0029840848806366","0.0206675508399646","0.000994694960212202","0.0201149425287356","0.0015473032714412","0.000994694960212202","0.000552608311229001","0.0017683465959328"
"OTU107","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus","0","0","0.0001105216622458","0.0001105216622458","0.0002210433244916","0.0001105216622458","0","0","0.0001105216622458","0"
"OTU832","Bacteria","Specialists","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus","0.0001105216622458","0.000442086648983201","0.000663129973474801","0.000442086648983201","0","0.0002210433244916","0","0.0001105216622458","0","0"
"OTU56182","Bacteria","Generalists","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","0","0","0.0001105216622458","0.0001105216622458","0.0002210433244916","0","0","0.0001105216622458","0","0.000331564986737401"
"OTU108","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp16","uncl_Acidobacteria_Gp16","uncl_Acidobacteria_Gp16","Gp16","0.000331564986737401","0","0.000552608311229001","0","0.000773651635720601","0.0001105216622458","0.0001105216622458","0.0002210433244916","0.001105216622458","0.0001105216622458"
"OTU1971","Bacteria","Generalists","Proteobacteria","uncl_Proteobacteria","uncl_Proteobacteria","uncl_Proteobacteria","uncl_Proteobacteria","0.0001105216622458","0","0","0","0","0","0","0","0","0"
"OTU60","Bacteria","Generalists","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","uncl_Micrococcaceae","0.0023209549071618","0.00585764809902741","0.00353669319186561","0","0.000663129973474801","0.000663129973474801","0.000773651635720601","0.000552608311229001","0.0001105216622458","0"
"OTU2223","Bacteria","Generalists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","0","0","0","0","0","0","0.0001105216622458","0","0","0"
"OTU881","Bacteria","Specialists","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_incertae_sedis","uncl_Gammaproteobacteria_incertae_sedis","Acidibacter","0","0","0.0001105216622458","0","0","0","0","0","0","0"
"OTU41","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","0.0025419982316534","0.0026525198938992","0.000773651635720601","0.000663129973474801","0.00364721485411141","0.000331564986737401","0.0018788682581786","0.0028735632183908","0.0028735632183908","0.00541556145004421"
"OTU29992","Bacteria","Specialists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","uncl_Pseudonocardiaceae","0.0014367816091954","0.0015473032714412","0.0024314765694076","0","0","0.0001105216622458","0.0001105216622458","0.000442086648983201","0","0.0015473032714412"
"OTU408","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.0002210433244916","0","0","0","0.0001105216622458","0","0","0","0","0"
"OTU37","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","0.0014367816091954","0.000552608311229001","0.000663129973474801","0.00342617152961981","0.0002210433244916","0.001105216622458","0.000552608311229001","0.0014367816091954","0.000663129973474801","0.0002210433244916"
"OTU4256","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","Gp6","0","0","0","0","0.0001105216622458","0","0","0","0","0"
"OTU450","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncl_Comamonadaceae","0","0","0","0","0","0","0.0001105216622458","0.0001105216622458","0.000552608311229001","0"
"OTU3060","Bacteria","Generalists","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","uncl_Chitinophagaceae","0","0","0.000331564986737401","0","0","0","0","0","0","0"
"OTU137","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncl_Comamonadaceae","0.000442086648983201","0.000331564986737401","0.0017683465959328","0.0001105216622458","0.0002210433244916","0.0001105216622458","0.000663129973474801","0.0012157382847038","0.000331564986737401","0.000331564986737401"
"OTU82","Bacteria","Generalists","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","0.0015473032714412","0.001657824933687","0.000552608311229001","0","0.000442086648983201","0.000442086648983201","0","0","0","0"
"OTU178","Bacteria","Generalists","Proteobacteria","Gammaproteobacteria","Xanthomonadales","uncl_Xanthomonadales","uncl_Xanthomonadales","0.0002210433244916","0","0.0001105216622458","0","0.0001105216622458","0","0","0.0002210433244916","0","0.000552608311229001"
"OTU498","Bacteria","Generalists","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","uncl_Chitinophagaceae","0.000773651635720601","0.000331564986737401","0.0028735632183908","0","0","0.0001105216622458","0","0.0001105216622458","0","0.000552608311229001"
"OTU209","Bacteria","Generalists","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","0.00508399646330681","0.002763041556145","0.000884173297966401","0.00817860300618921","0.0102785145888594","0.000663129973474801","0.00895225464190982","0.00486295313881521","0.00674182139699381","0.002763041556145"
"OTU19494","Bacteria","Specialists","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","0.00375773651635721","0.00442086648983201","0.0102785145888594","0.00707338638373121","0.0195623342175066","0.0212201591511936","0.00641025641025641","0.0111626878868258","0.00453138815207781","0.0188992042440318"
"OTU1057","Bacteria","Generalists","Actinobacteria","Thermoleophilia","uncl_Thermoleophilia","uncl_Thermoleophilia","uncl_Thermoleophilia","0.0001105216622458","0.0001105216622458","0","0.0017683465959328","0.000442086648983201","0","0.000884173297966401","0.0002210433244916","0.0001105216622458","0"
"OTU170","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0","0","0","0","0","0","0","0","0.0002210433244916","0"
"OTU555","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncl_Sphingomonadaceae","0","0.0001105216622458","0","0","0","0","0","0.0002210433244916","0","0"
"OTU2258","Bacteria","Specialists","Verrucomicrobia","Subdivision3","uncl_Subdivision3","uncl_Subdivision3","Subdivision3_genera_incertae_sedis","0","0","0.0002210433244916","0","0","0","0","0","0","0"
"OTU845","Bacteria","Generalists","Proteobacteria","Deltaproteobacteria","Myxococcales","uncl_Myxococcales","uncl_Myxococcales","0","0","0","0","0.000331564986737401","0","0.0001105216622458","0.0001105216622458","0.0001105216622458","0.0002210433244916"
"OTU8318","Bacteria","Specialists","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","uncl_Chitinophagaceae","0","0","0","0","0","0","0","0","0","0.0001105216622458"
"OTU1132","Bacteria","Generalists","Verrucomicrobia","Spartobacteria","uncl_Spartobacteria","uncl_Spartobacteria","Spartobacteria_genera_incertae_sedis","0","0","0","0","0","0.0001105216622458","0","0","0.0002210433244916","0"
"OTU88","Bacteria","Generalists","Acidobacteria","Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","uncl_Acidobacteria_Gp6","Gp6","0.000994694960212202","0.0012157382847038","0.0018788682581786","0.0012157382847038","0.0012157382847038","0.001105216622458","0.0012157382847038","0.000663129973474801","0.0017683465959328","0.000442086648983201"
"OTU712","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","uncl_Nocardioidaceae","0","0.0001105216622458","0","0","0.000773651635720601","0.0001105216622458","0","0.000331564986737401","0","0"
"OTU486","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncl_Sphingomonadaceae","0.000884173297966401","0.000663129973474801","0.000663129973474801","0.002763041556145","0.000773651635720601","0.000442086648983201","0.0017683465959328","0.000442086648983201","0.000663129973474801","0.0002210433244916"
"OTU100090","Bacteria","Generalists","Acidobacteria","Vicinamibacteria","uncl_Vicinamibacteria","uncl_Vicinamibacteria","uncl_Vicinamibacteria","0.00364721485411141","0.0023209549071618","0.00497347480106101","0.0001105216622458","0.0017683465959328","0","0.001105216622458","0.0020999115826702","0.000773651635720601","0.0013262599469496"
"OTU1009","Bacteria","Specialists","Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae","Kofleria","0.0001105216622458","0","0.0001105216622458","0.0001105216622458","0","0","0","0","0","0.0013262599469496"
"OTU724","Bacteria","Generalists","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","uncl_Cystobacteraceae","0.000552608311229001","0.000442086648983201","0.0001105216622458","0.000663129973474801","0.000552608311229001","0.000442086648983201","0.0001105216622458","0.0013262599469496","0.0002210433244916","0.0001105216622458"
"OTU51","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Kribbellaceae","Kribbella","0.00762599469496021","0.0163572060123784","0.00895225464190982","0.0150309460654288","0.0180150309460654","0.0108311229000884","0.0244252873563218","0.0148099027409372","0.0332670203359859","0.00994694960212202"
"OTU6206","Bacteria","Generalists","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncl_Rhizobiales","uncl_Rhizobiales","0.0001105216622458","0","0","0.0001105216622458","0.0002210433244916","0.0001105216622458","0.0015473032714412","0.000773651635720601","0.0014367816091954","0.000331564986737401"
"OTU161","Bacteria","Generalists","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","0.0024314765694076","0.0026525198938992","0.000884173297966401","0.0015473032714412","0.0013262599469496","0.000552608311229001","0.000663129973474801","0.001105216622458","0.000552608311229001","0.000663129973474801"
"OTU52424","Bacteria","Generalists","Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","uncl_Actinobacteria","0","0","0","0","0","0","0.0001105216622458","0.0001105216622458","0","0"
