"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU31249",3,6.194,4,8,"Specialists"
"OTU30513",3,7.732,5,10,"Specialists"
"OTU70010",9,8.382,6,11,"NS"
"OTU1980",19,17.472,14,22,"NS"
"OTU7058",5,4.74,3,6,"NS"
"OTU25455",5,5.264,3,7,"NS"
"OTU5909",6,9.15,6,12,"NS"
"OTU3816",6,4.67,3,6,"NS"
"OTU10663",6,8.464,6,11,"NS"
"OTU32364",16,14.25,10.475,18,"NS"
"OTU46917",10,12.674,9,16,"NS"
"OTU6751",4,3.396,2,4,"NS"
"OTU8424",8,8.292,6,11,"NS"
"OTU8736",4,4.046,3,5,"NS"
"OTU6548",10,7.674,5,10,"NS"
"OTU2774",9,8.346,6,11,"NS"
"OTU79356",23,36.328,30,42,"Specialists"
"OTU5891",5,4.74,3,6,"NS"
"OTU57380",1,1.904,1,2,"NS"
"OTU4050",2,1.894,1,2,"NS"
"OTU11664",8,7.248,5,10,"NS"
"OTU3806",12,9.218,6,12,"NS"
"OTU6361",8,5.756,4,8,"NS"
"OTU8728",5,7.226,5,10,"NS"
"OTU862",49,24.662,20,29,"Generalists"
"OTU5274",3,3.318,2,4,"NS"
"OTU1636",13,12.128,9,15.525,"NS"
"OTU5153",8,7.304,5,10,"NS"
"OTU25532",1,1.878,1,2,"NS"
"OTU10935",22,24.834,19,30,"NS"
"OTU475",5,4.076,3,5,"NS"
"OTU16584",3,2.704,2,3,"NS"
"OTU6620",3,2.682,2,3,"NS"
"OTU41977",4,5.854,4,8,"NS"
"OTU944",35,26.97,22,32,"Generalists"
"OTU2008",11,9.862,7,13,"NS"
"OTU5538",5,4.068,3,5,"NS"
"OTU2929",8,6.83,4,9,"NS"
"OTU15990",4,3.436,2,4,"NS"
"OTU428",39,26.8,22,32,"Generalists"
"OTU33848",3,4.04,2.475,5,"NS"
"OTU2626",10,12.75,10,16,"NS"
"OTU335",61,56.968,51,63,"NS"
"OTU876",17,20.184,16,24,"NS"
"OTU9960",24,41.282,35,48,"Specialists"
"OTU6882",9,16.842,13,21,"Specialists"
"OTU35748",2,1.894,1,2,"NS"
"OTU5075",8,7.226,5,10,"NS"
"OTU18274",3,6.83,5,9,"Specialists"
"OTU5219",13,11.272,8,14.525,"NS"
"OTU16121",2,1.888,1,2,"NS"
"OTU12164",8,12.248,9,16,"Specialists"
"OTU16959",22,19.394,15,24,"NS"
"OTU7210",4,3.348,2,4,"NS"
"OTU3487",3,12.888,10,16,"Specialists"
"OTU4623",2,1.87,1,2,"NS"
"OTU15510",2,3.45,2,4,"NS"
"OTU4308",16,11.188,8,14,"Generalists"
"OTU20036",6,6.768,5,9,"NS"
"OTU5675",15,11.24,8,15,"NS"
"OTU21958",4,4.054,2.475,5,"NS"
"OTU58012",3,3.394,2,4,"NS"
"OTU4989",2,1.908,1,2,"NS"
"OTU48764",16,25.482,21,31,"Specialists"
"OTU10939",6,5.272,3,7,"NS"
"OTU22199",3,2.708,2,3,"NS"
"OTU18099",8,6.276,4,8,"NS"
"OTU794",39,25.554,21,31,"Generalists"
"OTU1451",32,22.416,18,27,"Generalists"
"OTU65982",2,2.692,2,3,"NS"
"OTU14849",2,1.884,1,2,"NS"
"OTU6394",4,3.428,2,4,"NS"
"OTU1938",6,5.292,3.475,7,"NS"
"OTU21293",20,41.514,36,48,"Specialists"
"OTU2497",23,18.266,14,23,"NS"
"OTU15676",2,1.906,1,2,"NS"
"OTU6549",16,10.956,8,14,"Generalists"
"OTU4722",2,2.742,2,3,"NS"
"OTU22752",14,9.612,7,13,"Generalists"
"OTU20775",2,1.88,1,2,"NS"
"OTU34801",3,3.362,2,4,"NS"
"OTU55890",15,29.524,24,35,"Specialists"
"OTU24640",2,1.89,1,2,"NS"
"OTU3643",16,13.028,9.475,16,"NS"
"OTU3164",8,8.854,6,12,"NS"
"OTU4761",17,11.764,8,15,"Generalists"
"OTU12598",9,10.55,7,14,"NS"
"OTU10300",1,4.676,3,6,"Specialists"
"OTU24991",2,1.886,1,2,"NS"
"OTU8729",7,6.396,4,8,"NS"
"OTU5805",6,5.778,4,8,"NS"
"OTU1997",3,5.312,4,7,"Specialists"
"OTU9000",8,5.75,4,8,"NS"
"OTU2254",5,6.336,4,8,"NS"
"OTU37019",22,20.148,16,25,"NS"
"OTU5316",5,5.246,4,7,"NS"
"OTU2512",18,11.464,8,15,"Generalists"
"OTU8463",2,4.002,2,5,"NS"
"OTU1850",12,9.166,6,12,"NS"
"OTU15337",12,9.142,6,12,"NS"
"OTU996",17,23.826,19,29,"Specialists"
"OTU4137",11,10.216,7,13,"NS"
"OTU4312",4,4.124,3,5,"NS"
"OTU5110",16,10.814,8,14,"Generalists"
"OTU95165",8,5.882,4,8,"NS"
"OTU5800",5,4.056,2,5,"NS"
"OTU6448",13,9.166,6,12,"Generalists"
"OTU55800",2,1.882,1,2,"NS"
"OTU147",59,61.586,56,67,"NS"
"OTU1104",11,10.944,8,14,"NS"
"OTU1784",16,11.05,8,14,"Generalists"
"OTU347",26,45.792,40,52,"Specialists"
"OTU3712",10,10.254,8,13,"NS"
"OTU8805",2,1.884,1,2,"NS"
"OTU4887",12,10.192,7,13,"NS"
"OTU2906",5,4.08,3,5,"NS"
"OTU21723",19,12.106,9,15.525,"Generalists"
"OTU8941",3,4.102,3,5,"NS"
"OTU207",45,29.63,24,36,"Generalists"
"OTU1408",9,10.502,7,14,"NS"
"OTU11715",2,3.372,2,4,"NS"
"OTU56171",28,21.526,17,26,"Generalists"
"OTU2594",2,3.416,2,4,"NS"
"OTU2517",13,12.14,9,16,"NS"
"OTU6829",15,11.576,8,15,"NS"
"OTU33660",2,1.888,1,2,"NS"
"OTU14631",22,19.6,16,24,"NS"
"OTU6119",11,7.618,5,10,"Generalists"
"OTU366",39,32.04,27,37.525,"Generalists"
"OTU4824",18,15.906,12,20,"NS"
"OTU1672",20,21.522,17,26,"NS"
"OTU25158",10,16.182,12,21,"Specialists"
"OTU1081",13,8.914,6,12,"Generalists"
"OTU6981",5,4.742,3,6,"NS"
"OTU23877",6,4.7,3,6,"NS"
"OTU2195",13,10.578,7,14,"NS"
"OTU83533",16,11.566,8,15,"Generalists"
"OTU308",33,24.94,20,30,"Generalists"
"OTU54812",6,6.8,5,9,"NS"
"OTU1587",13,11.52,8,15,"NS"
"OTU2272",14,9.2,6,12,"Generalists"
"OTU98161",4,8.522,6,11,"Specialists"
"OTU2994",2,6.282,4,8,"Specialists"
"OTU3592",14,10.294,7,14,"NS"
"OTU20919",2,2.658,2,3,"NS"
"OTU1030",34,23.898,19,29,"Generalists"
"OTU28160",2,1.912,1,2,"NS"
"OTU2599",12,8.502,6,11,"Generalists"
"OTU1160",20,25.646,21,31,"Specialists"
"OTU4481",2,1.896,1,2,"NS"
"OTU3930",14,12.244,9,16,"NS"
"OTU4102",12,10.84,8,14,"NS"
"OTU33256",5,6.278,4,8,"NS"
"OTU3478",4,4.038,3,5,"NS"
"OTU8680",11,12.55,9,16,"NS"
"OTU6099",6,7.222,4,9,"NS"
"OTU2716",3,2.706,2,3,"NS"
"OTU6009",2,1.888,1,2,"NS"
"OTU21375",3,3.456,2,4,"NS"
"OTU19116",16,13.458,10,17,"NS"
"OTU1128",29,24.142,20,29,"NS"
"OTU1420",11,10.334,7,13,"NS"
"OTU30124",2,1.902,1,2,"NS"
"OTU4007",22,15.1,11,19,"Generalists"
"OTU1671",12,19.808,15,25,"Specialists"
"OTU1237",32,24.514,20,29,"Generalists"
"OTU4180",17,10.258,7,13,"Generalists"
"OTU5417",4,4.086,3,5,"NS"
"OTU924",14,12.75,9,16,"NS"
"OTU1264",14,12.678,9,16,"NS"
"OTU3274",13,9.17,6,12,"Generalists"
"OTU3810",15,10.834,8,14,"Generalists"
"OTU1931",3,2.672,2,3,"NS"
"OTU26594",10,8.4,6,11,"NS"
"OTU661",44,40.562,35,47,"NS"
"OTU2737",1,1.866,1,2,"NS"
"OTU2395",18,18.396,14,23,"NS"
"OTU23357",4,4.08,2,5,"NS"
"OTU2505",14,14.502,11,18,"NS"
"OTU11980",10,8.428,6,11,"NS"
"OTU9695",7,6.836,5,9,"NS"
"OTU92406",5,6.8,5,9,"NS"
"OTU654",32,22.338,18,27,"Generalists"
"OTU16554",2,1.868,1,2,"NS"
"OTU15804",3,2.684,2,3,"NS"
"OTU3679",20,17.034,13,22,"NS"
"OTU33406",19,13.018,10,17,"Generalists"
"OTU1054",31,22.046,17,27,"Generalists"
"OTU9159",5,5.378,3,7,"NS"
"OTU1325",18,17.96,14,22,"NS"
"OTU13489",10,10.022,7,13,"NS"
"OTU1375",33,17.304,13,21,"Generalists"
"OTU60144",18,19.178,15,24,"NS"
"OTU18994",3,2.71,2,3,"NS"
"OTU2129",12,8.15,6,11,"Generalists"
"OTU303",47,32.828,27,38,"Generalists"
"OTU39239",39,53.356,47,59,"Specialists"
"OTU5116",4,4.09,3,5,"NS"
"OTU3188",7,6.34,4,8,"NS"
"OTU4703",18,18.562,14,23,"NS"
"OTU3229",5,5.248,3,7,"NS"
"OTU3597",10,9.636,7,13,"NS"
"OTU7721",6,9.906,7,13,"Specialists"
"OTU6213",8,7.7,5,10,"NS"
"OTU36181",15,20.418,16,25,"Specialists"
"OTU6963",11,8.486,6,11,"NS"
"OTU5572",4,5.83,4,8,"NS"
"OTU372",8,7.564,5,10,"NS"
"OTU5843",11,7.602,5,10,"Generalists"
"OTU4999",5,5.314,3,7,"NS"
"OTU1016",6,12.14,9,16,"Specialists"
"OTU84576",35,29.024,24,34,"Generalists"
"OTU8999",3,3.414,2,4,"NS"
"OTU9504",2,1.876,1,2,"NS"
"OTU4096",7,7.224,5,9,"NS"
"OTU43555",20,16.788,13,21,"NS"
"OTU6288",5,4.724,3,6,"NS"
"OTU9350",7,6.346,4,8,"NS"
"OTU1180",16,13.942,10,18,"NS"
"OTU5984",4,6.272,4,8,"NS"
"OTU8099",3,4.718,3,6,"NS"
"OTU26740",7,15.898,12,20,"Specialists"
"OTU1024",23,14.124,11,18,"Generalists"
"OTU11353",4,3.392,2,4,"NS"
"OTU2168",11,8.554,6,11,"NS"
"OTU17743",3,2.684,2,3,"NS"
"OTU159",36,30.716,25,36,"NS"
"OTU48756",14,9.462,7,12,"Generalists"
"OTU9727",7,6.354,4,8,"NS"
"OTU4389",18,12.354,9,16,"Generalists"
"OTU5607",19,13.454,10,17,"Generalists"
"OTU7168",5,5.324,3,7,"NS"
"OTU2805",21,13.474,10,17,"Generalists"
"OTU1531",17,11.75,8,15,"Generalists"
"OTU8077",4,4.06,3,5,"NS"
"OTU1208",8,8.09,6,11,"NS"
"OTU12936",7,5.776,4,8,"NS"
"OTU37090",4,4.054,3,5,"NS"
"OTU6840",9,8.076,6,11,"NS"
"OTU51570",9,7.728,6,10,"NS"
"OTU350",15,19.658,15,25,"NS"
"OTU5840",10,12.532,9,16,"NS"
"OTU5713",6,4.654,3,6,"NS"
"OTU2545",18,12.134,8.475,16,"Generalists"
"OTU5253",36,22.174,18,27,"Generalists"
"OTU3443",11,8.778,6,12,"NS"
"OTU1444",5,7.274,5,9,"NS"
"OTU13581",2,1.886,1,2,"NS"
"OTU23697",25,16.458,12,21,"Generalists"
"OTU21099",2,2.684,2,3,"NS"
"OTU2853",29,19.102,15,24,"Generalists"
"OTU1532",8,7.296,5,10,"NS"
"OTU2354",21,16.182,12,20,"Generalists"
"OTU6969",16,24.534,20,30,"Specialists"
"OTU135",18,23.242,19,28,"Specialists"
"OTU2130",22,16.004,12,20,"Generalists"
"OTU2035",4,3.42,2,4,"NS"
"OTU5867",2,3.398,2,4,"NS"
"OTU32297",24,37.264,31,43,"Specialists"
"OTU57615",7,5.826,4,8,"NS"
"OTU2287",21,16.564,13,20,"Generalists"
"OTU8401",9,6.298,4,8,"Generalists"
"OTU24164",10,9.158,6,12,"NS"
"OTU54177",19,11.864,9,15,"Generalists"
"OTU6538",15,21.056,16.475,26,"Specialists"
"OTU398",21,44.022,38,50,"Specialists"
"OTU3699",21,26.24,21,32,"NS"
"OTU7234",3,4.65,3,6,"NS"
"OTU1307",30,21.082,16,26,"Generalists"
"OTU19403",2,4.072,3,5,"Specialists"
"OTU73874",9,7.622,5,10,"NS"
"OTU626",11,13.336,10,17,"NS"
"OTU7101",6,6.744,4,9,"NS"
"OTU2487",16,13.422,10,17,"NS"
"OTU5673",2,1.87,1,2,"NS"
"OTU14893",3,2.722,2,3,"NS"
"OTU2589",6,13.554,10,17,"Specialists"
"OTU36934",2,1.914,1,2,"NS"
"OTU61857",6,6.36,4,8,"NS"
"OTU2723",19,14.252,11,18,"Generalists"
"OTU4101",6,8.028,5.475,10,"NS"
"OTU31045",4,4.1,3,5,"NS"
"OTU15389",2,1.862,1,2,"NS"
"OTU78971",3,4.116,3,5,"NS"
"OTU1887",53,29.682,23,35,"Generalists"
"OTU4187",6,5.332,4,7,"NS"
"OTU6427",2,1.9,1,2,"NS"
"OTU29884",39,45.474,39,51.525,"NS"
"OTU12296",1,5.336,4,7,"Specialists"
"OTU13871",3,2.686,2,3,"NS"
"OTU3784",10,10.426,7,13,"NS"
"OTU12534",7,11.006,8,14,"Specialists"
"OTU15448",8,6.698,4,9,"NS"
"OTU8843",1,2.72,2,3,"Specialists"
"OTU9469",2,1.908,1,2,"NS"
"OTU4197",11,10.274,7,13,"NS"
"OTU86464",9,9.65,7,12,"NS"
"OTU9116",3,3.428,2,4,"NS"
"OTU84",27,44.974,39,52,"Specialists"
"OTU19763",10,12.832,9,16,"NS"
"OTU11251",2,1.894,1,2,"NS"
"OTU7582",4,6.372,5,8,"Specialists"
"OTU19046",1,1.878,1,2,"NS"
"OTU2420",26,14.33,11,18,"Generalists"
"OTU8302",21,13.348,10,17,"Generalists"
"OTU75614",2,1.87,1,2,"NS"
"OTU1539",18,25.746,21,31,"Specialists"
"OTU2300",18,26.964,22,33,"Specialists"
"OTU1098",10,12.94,10,16,"NS"
"OTU1667",64,43.696,38,50,"Generalists"
"OTU2829",8,7.286,5,10,"NS"
"OTU29391",12,12.796,10,16,"NS"
"OTU175",39,45.68,40,52,"Specialists"
"OTU52935",11,15.09,12,20,"Specialists"
"OTU3649",15,19.054,15,24,"NS"
"OTU23999",2,1.866,1,2,"NS"
"OTU1068",2,8.126,6,11,"Specialists"
"OTU61396",2,3.438,2,4,"NS"
"OTU15314",12,22.554,18,28,"Specialists"
"OTU92513",4,3.45,2,4,"NS"
"OTU3716",10,8.506,6,11,"NS"
"OTU6406",11,12.788,9.475,17,"NS"
"OTU3432",6,10.562,8,14,"Specialists"
"OTU9786",3,2.646,2,3,"NS"
"OTU1010",8,17.594,14,22,"Specialists"
"OTU22653",4,4.07,3,5,"NS"
"OTU2952",1,6.804,4.475,9,"Specialists"
"OTU746",28,23.564,19,29,"NS"
"OTU85",47,41.336,35,48,"NS"
"OTU3227",27,19.966,16,24,"Generalists"
"OTU694",15,13.038,10,17,"NS"
"OTU8052",7,5.268,3,7,"NS"
"OTU68725",4,5.736,4,8,"NS"
"OTU1540",15,14.72,11,18,"NS"
"OTU3476",7,5.188,3,7,"NS"
"OTU2854",16,17.408,13,22,"NS"
"OTU12221",3,2.682,2,3,"NS"
"OTU516",29,21.618,17,26,"Generalists"
"OTU10629",20,18.306,14,23,"NS"
"OTU214",33,23.586,19,29,"Generalists"
"OTU18637",4,5.816,4,8,"NS"
"OTU48451",2,1.878,1,2,"NS"
"OTU29920",8,15.672,12,20,"Specialists"
"OTU29360",3,3.43,2,4,"NS"
"OTU55212",11,14.202,11,18,"NS"
"OTU31615",2,1.888,1,2,"NS"
"OTU3485",4,4.724,3,6,"NS"
"OTU3756",4,4.12,3,5,"NS"
"OTU8588",11,8.838,6,11.525,"NS"
"OTU10963",4,3.464,2,4,"NS"
"OTU84488",4,3.372,2,4,"NS"
"OTU3670",11,8.866,6,12,"NS"
"OTU43705",9,13.656,10,17,"Specialists"
"OTU3690",4,8.442,6,11,"Specialists"
"OTU4104",8,6.338,4,8,"NS"
"OTU83918",1,2.702,2,3,"Specialists"
"OTU14045",3,2.702,2,3,"NS"
"OTU2715",24,14.044,10,18,"Generalists"
"OTU3193",21,16.39,13,20,"Generalists"
"OTU4639",9,26.824,21,32,"Specialists"
"OTU14509",4,3.36,2,4,"NS"
"OTU667",29,29.096,24,35,"NS"
"OTU12390",2,2.668,2,3,"NS"
"OTU1730",11,9.912,7,13,"NS"
"OTU1313",21,18.646,14.475,23,"NS"
"OTU2042",16,16.082,12,20,"NS"
"OTU10562",6,5.248,3,7,"NS"
"OTU2807",4,14.092,10,18,"Specialists"
"OTU5859",27,19.72,15,25,"Generalists"
"OTU2766",6,13.728,10,18,"Specialists"
"OTU2630",17,15.676,12,20,"NS"
"OTU44734",2,3.422,2,4,"NS"
"OTU1332",17,17.202,13,22,"NS"
"OTU15080",8,25.398,21,31,"Specialists"
"OTU8185",1,1.91,1,2,"NS"
"OTU2406",11,12.32,9,16,"NS"
"OTU4124",12,12.788,9.475,16,"NS"
"OTU1105",48,31.716,26,37,"Generalists"
"OTU44877",24,21.028,16,26,"NS"
"OTU3958",5,4.694,3,6,"NS"
"OTU998",26,36.5,31,43,"Specialists"
"OTU5102",14,9.614,6,13,"Generalists"
"OTU85816",4,4.098,2,5,"NS"
"OTU494",31,33.008,28,39,"NS"
"OTU16818",4,5.816,4,8,"NS"
"OTU1493",15,35.25,30,41,"Specialists"
"OTU1611",11,17.256,13,21,"Specialists"
"OTU54625",32,53.124,47,60,"Specialists"
"OTU14150",5,4.732,3,6,"NS"
"OTU1683",12,8.42,6,11,"Generalists"
"OTU3339",9,7.692,5,10,"NS"
"OTU10387",7,11.456,9,15,"Specialists"
"OTU3630",10,9.232,6,12,"NS"
"OTU4246",12,8.106,6,11,"Generalists"
"OTU3780",2,1.876,1,2,"NS"
"OTU593",20,21.254,17,26,"NS"
"OTU10569",8,6.302,4,8,"NS"
"OTU58098",12,8.47,6,11,"Generalists"
"OTU8979",2,1.884,1,2,"NS"
"OTU10826",3,3.428,2,4,"NS"
"OTU2840",6,9.45,7,12,"Specialists"
"OTU157",10,14.942,11,19,"Specialists"
"OTU2206",8,11.422,8,15,"NS"
"OTU64244",4,8.952,6,12,"Specialists"
"OTU2094",9,8.022,6,11,"NS"
"OTU1898",21,21.476,17,26,"NS"
"OTU1165",7,8.522,6,11,"NS"
"OTU86381",6,7.61,5,10,"NS"
"OTU6265",2,1.89,1,2,"NS"
"OTU7652",5,4.11,3,5,"NS"
"OTU2953",20,12.544,9,16,"Generalists"
"OTU2076",18,12.888,9,17,"Generalists"
"OTU76647",3,3.4,2,4,"NS"
"OTU44558",4,3.392,2,4,"NS"
"OTU14587",3,9.232,6,12,"Specialists"
"OTU7341",5,4.08,3,5,"NS"
"OTU4771",3,4.138,3,5,"NS"
"OTU1999",28,26.242,21,32,"NS"
"OTU2142",4,3.412,2,4,"NS"
"OTU640",37,45.076,39,51,"Specialists"
"OTU66998",33,21.424,17,26,"Generalists"
"OTU6613",4,4.084,3,5,"NS"
"OTU2175",25,20.1,16,25,"NS"
"OTU1504",25,20.154,16,25,"NS"
"OTU6292",19,12.942,9.475,16,"Generalists"
"OTU11997",2,1.864,1,2,"NS"
"OTU5022",3,8.476,6,11,"Specialists"
"OTU6372",6,5.786,4,8,"NS"
"OTU188",11,26.474,21,31,"Specialists"
"OTU2433",38,37.368,31.475,43,"NS"
"OTU3991",11,8.434,6,11,"NS"
"OTU4108",9,8.518,6,11,"NS"
"OTU1330",22,21.988,18,27,"NS"
"OTU12881",2,2.68,2,3,"NS"
"OTU2694",3,9.166,6,12,"Specialists"
"OTU2570",10,12.774,9,16.525,"NS"
"OTU1361",26,16.522,12.475,21,"Generalists"
"OTU100513",2,1.876,1,2,"NS"
"OTU16196",16,14.82,11,18,"NS"
"OTU8246",3,2.7,2,3,"NS"
"OTU6200",2,2.658,2,3,"NS"
"OTU41762",57,35.614,29.475,42,"Generalists"
"OTU71768",34,24.706,20,30,"Generalists"
"OTU22933",5,4.056,2,5,"NS"
"OTU1213",14,13.034,10,17,"NS"
"OTU1161",21,37.212,31.475,43.525,"Specialists"
"OTU37085",7,6.286,4,8,"NS"
"OTU23769",4,5.26,3,7,"NS"
"OTU3493",15,14.752,11,19,"NS"
"OTU6104",9,16.332,12.475,20,"Specialists"
"OTU51994",2,2.668,2,3,"NS"
"OTU22",6,4.704,3,6,"NS"
"OTU605",15,17.826,14,22,"NS"
"OTU20741",4,4.646,3,6,"NS"
"OTU7000",4,4.124,2.475,5,"NS"
"OTU25093",1,1.886,1,2,"NS"
"OTU90699",7,12.866,9.475,16,"Specialists"
"OTU9674",2,1.892,1,2,"NS"
"OTU3054",26,18.538,14,23,"Generalists"
"OTU9581",4,3.368,2,4,"NS"
"OTU2795",11,12.922,9,16,"NS"
"OTU26853",2,1.9,1,2,"NS"
"OTU838",9,15.906,12,20,"Specialists"
"OTU599",34,25.492,20,30,"Generalists"
"OTU5838",4,4.028,2,5,"NS"
"OTU2224",4,4.104,3,5,"NS"
"OTU1974",3,2.71,2,3,"NS"
"OTU1031",44,28.294,23,34,"Generalists"
"OTU6476",3,4.678,3,6,"NS"
"OTU12419",7,8.056,6,11,"NS"
"OTU1317",22,20.892,17,25,"NS"
"OTU3059",9,6.762,4.475,9,"NS"
"OTU4847",7,6.29,4,8,"NS"
"OTU4627",4,3.45,2,4,"NS"
"OTU3551",12,15.298,11.475,19,"NS"
"OTU1851",15,14.234,11,18,"NS"
"OTU6018",16,10.87,8,14,"Generalists"
"OTU3882",6,13.058,10,16.525,"Specialists"
"OTU2239",14,15.15,11,19,"NS"
"OTU55740",10,8.444,6,11,"NS"
"OTU10709",4,4.074,3,5,"NS"
"OTU16762",10,7.684,5,10,"NS"
"OTU76117",12,14.434,11,18,"NS"
"OTU21695",3,9.53,6.475,12,"Specialists"
"OTU373",23,23.248,19,28,"NS"
"OTU1235",28,28.67,23,34,"NS"
"OTU1327",11,17.31,13,22,"Specialists"
"OTU35156",3,2.746,2,3,"NS"
"OTU16374",5,4.138,3,5,"NS"
"OTU5836",18,12.774,9,16,"Generalists"
"OTU10981",8,8.072,5.475,11,"NS"
"OTU38",22,26.908,21,32,"NS"
"OTU8958",11,8.968,6,12,"NS"
"OTU5122",3,3.408,2,4,"NS"
"OTU18084",17,10.262,7,13,"Generalists"
"OTU58415",8,11.388,8,14,"NS"
"OTU788",33,17.094,13,21,"Generalists"
"OTU572",30,20.862,16,26,"Generalists"
"OTU14625",11,8.092,6,11,"NS"
"OTU18601",7,6.756,5,9,"NS"
"OTU1598",28,20.762,16,26,"Generalists"
"OTU5365",19,32.202,27,38,"Specialists"
"OTU15485",12,9.928,7,13,"NS"
"OTU4828",14,11.278,8,14.525,"NS"
"OTU7857",6,4.75,3,6,"NS"
"OTU7425",6,9.63,7,13,"Specialists"
"OTU11051",2,3.44,2,4,"NS"
"OTU556",24,26.926,22,32,"NS"
"OTU3293",11,8.532,6,11,"NS"
"OTU51586",9,8.112,5,10.525,"NS"
"OTU569",14,18.284,14,23,"NS"
"OTU56786",14,16.054,12,20,"NS"
"OTU18455",4,5.33,3,7,"NS"
"OTU139",42,54.946,49,61,"Specialists"
"OTU146",64,64.882,60,70,"NS"
"OTU802",23,17.848,14,22.525,"Generalists"
"OTU14586",11,8.154,6,11,"NS"
"OTU80319",8,7.248,5,9.52499999999998,"NS"
"OTU1639",30,22.026,18,27,"Generalists"
"OTU533",30,36.29,30,42,"NS"
"OTU2653",10,7.172,5,10,"NS"
"OTU869",20,20.638,16,25.525,"NS"
"OTU19041",2,1.856,1,2,"NS"
"OTU3817",5,7.814,5,10,"NS"
"OTU5426",7,13.74,10,18,"Specialists"
"OTU44375",4,4.116,3,5,"NS"
"OTU27759",3,4.136,3,5,"NS"
"OTU4736",13,10.2,7,13,"NS"
"OTU3385",9,8.152,6,11,"NS"
"OTU327",35,28.67,23,34,"Generalists"
"OTU1886",21,17.256,13,21,"NS"
"OTU6663",3,3.362,2,4,"NS"
"OTU4726",36,52.336,46,59,"Specialists"
"OTU2932",10,12.278,9,16,"NS"
"OTU6907",12,8.816,6,11,"Generalists"
"OTU6768",3,2.692,2,3,"NS"
"OTU58952",13,15.552,11.475,19,"NS"
"OTU14529",15,11.89,9,15,"NS"
"OTU3547",6,5.802,4,8,"NS"
"OTU8171",7,9.924,7,13,"NS"
"OTU587",15,19.63,15,24,"NS"
"OTU1256",42,29.382,24,35,"Generalists"
"OTU5007",4,3.414,2,4,"NS"
"OTU2210",5,5.242,3,7,"NS"
"OTU7444",3,2.712,2,3,"NS"
"OTU2393",4,5.226,3,7,"NS"
"OTU57393",4,4.134,3,5,"NS"
"OTU8086",3,3.402,2,4,"NS"
"OTU97294",4,6.748,4,9,"NS"
"OTU340",6,20.612,16,25,"Specialists"
"OTU817",40,49.05,44,55,"Specialists"
"OTU2263",21,13.854,10,17,"Generalists"
"OTU4933",3,2.696,2,3,"NS"
"OTU11130",2,4.658,3,6,"Specialists"
"OTU12207",4,4.086,3,5,"NS"
"OTU792",18,18.504,14,23,"NS"
"OTU10291",30,24.976,20,30,"NS"
"OTU19328",20,20.25,15.475,25,"NS"
"OTU5208",28,25.258,20,31,"NS"
"OTU325",27,23.768,19,29,"NS"
"OTU49258",11,9.114,6,12,"NS"
"OTU3717",5,4.056,3,5,"NS"
"OTU96576",7,7.24,5,10,"NS"
"OTU1873",4,4.678,3,6,"NS"
"OTU33",22,14.77,11,19,"Generalists"
"OTU274",44,40.998,35,47,"NS"
"OTU14349",6,7.32,5,10,"NS"
"OTU8186",13,10.314,7,14,"NS"
"OTU98547",24,21.026,17,26,"NS"
"OTU5515",2,2.654,2,3,"NS"
"OTU12301",4,5.258,3,7,"NS"
"OTU8790",4,3.432,2,4,"NS"
"OTU11364",7,5.908,4,8,"NS"
"OTU3422",11,9.186,6,12,"NS"
"OTU8011",4,3.458,2,4,"NS"
"OTU3632",29,41.838,36,48,"Specialists"
"OTU21025",3,3.466,2,4,"NS"
"OTU2078",14,10.272,7,13,"Generalists"
"OTU43981",3,2.688,2,3,"NS"
"OTU7540",16,12.678,9,16.525,"NS"
"OTU7538",2,2.702,2,3,"NS"
"OTU4763",3,11.132,8,14,"Specialists"
"OTU10848",5,4.086,3,5,"NS"
"OTU1757",19,12.092,8,15.525,"Generalists"
"OTU1275",3,3.428,2,4,"NS"
"OTU9507",2,1.864,1,2,"NS"
"OTU8141",4,3.348,2,4,"NS"
"OTU4252",3,4.796,3,6,"NS"
"OTU8695",6,4.56,3,6,"NS"
"OTU34006",8,7.78,5,10,"NS"
"OTU3857",6,11.932,9,15,"Specialists"
"OTU666",11,8.872,6,12,"NS"
"OTU3322",7,7.154,5,9,"NS"
"OTU17490",4,4.102,2.475,5,"NS"
"OTU1562",5,5.774,4,7,"NS"
"OTU13577",2,2.674,2,3,"NS"
"OTU2422",18,12.822,10,16,"Generalists"
"OTU719",13,20.74,16,25,"Specialists"
"OTU30028",30,42.434,35.475,49,"Specialists"
"OTU6495",11,12.964,9,17,"NS"
"OTU69344",3,4.128,3,5,"NS"
"OTU2900",3,7.248,5,10,"Specialists"
"OTU52882",2,1.882,1,2,"NS"
"OTU907",28,41.836,36,48,"Specialists"
"OTU6940",3,2.692,2,3,"NS"
"OTU4831",10,6.802,5,9,"Generalists"
"OTU9783",1,2.7,2,3,"Specialists"
"OTU3819",1,4.152,3,5,"Specialists"
"OTU12487",10,7.234,5,10,"NS"
"OTU12596",6,5.262,4,7,"NS"
"OTU5602",3,2.68,2,3,"NS"
"OTU5796",3,2.662,2,3,"NS"
"OTU38392",2,2.67,2,3,"NS"
"OTU10493",9,8.95,6,12,"NS"
"OTU13956",3,2.692,2,3,"NS"
"OTU15704",1,4.712,3,6,"Specialists"
