"","X1351_1949","X1351_1950","X1351_1951","X1351_1940","X1351_1941","X1351_1942","X1351_1943","X1351_1944","X1351_1945","X1351_1946","X1351_1947","X1351_1948","X1351_673","X1351_677","X1351_678","X1351_1375","X1351_680","X1351_681","X1351_682","X1351_683","X1351_684","X1351_700","X1351_701","X1351_702","X1351_703","X1351_1335","X1351_621","X1351_622","X1351_623","X1351_625","X1351_615","X1351_616","X1351_617","X1351_619","X1351_1339","X1351_627","X1351_628","X1351_630","X1351_695","X1351_1751","X1351_1752","X1351_1753","X1351_1754","X1351_1755","X1351_1756","X1351_632","X1351_633","X1351_634","X1351_635","X1351_636","X1351_637","X1351_691","X1351_692","X1351_693","X1351_694","X1351_1348","X1351_1350","X1351_639","X1351_640","X1351_641","X1351_642","X1351_643","X1351_645","X1351_646","X1351_647","X1351_648","X1351_649","X1351_652","X1351_705","X1351_706","X1351_707","X1351_708","X1351_709","X1351_1432","X1351_667"
"OTU30028",0,0.000110913930789707,0.000443164192333259,0,0.000110840168477056,0.000886721347816449,0.00110852455381887,0.00111135807957324,0,0,0.00265957446808511,0.00033255736614566,0,0,0.000555185431934266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110827884295689,0.000221557549573502,0.00110705192073508,0,0.000111086425238836,0,0.00221655768591378,0,0,0,0,0,0,0,0,0,0,0.000221704910763773,0.000110827884295689,0,0.00188282201794219,0.00500277932184547,0.00732275601908355,0.00598736001774033,0.0033348154735438,0.000111296605453534,0.000889086463658591,0.000670316165791532,0,0,0.000334336342360415,0.000780727191612759,0.00122946238962781,0,0,0,0,0,0.00287929125138427,0,0,0.0015543466192961,0.000664451827242525,0
"OTU6495",0,0,0,0.000332409972299169,0,0,0,0,0,0,0,0,0,0.000111358574610245,0,0.000110852455381887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666296501943365,0.000221655768591378,0.000664672648720505,0.000110705192073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111049416990561,0,0,0,0,0,0,0.000555679039786619,0,0,0,0.000222890894906943,0,0,0,0,0,0,0,0,0,0,0.00011102475852115,0,0
"OTU69344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332631112096685,0,0,0,0,0,0,0,0.00011153245594468,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0
"OTU2900",0,0,0,0,0,0,0.000221704910763773,0,0,0,0,0.000110852455381887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886033890796323,0,0,0
"OTU52882",0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0,0,0,0,0,0
"OTU907",0,0.000221827861579414,0.000443164192333259,0.000332409972299169,0.000332520505431168,0.000443360673908224,0.000110852455381887,0.000333407423871972,0.000778123610493553,0.00110680686220255,0.00110815602836879,0.00410154084912981,0.000443262411347518,0,0,0,0,0,0,0,0,0.00099601593625498,0.000331895121141719,0.000663937147283391,0,0,0,0,0,0,0,0,0,0,0.000555185431934266,0.000111086425238836,0,0,0,0.000221704910763773,0,0,0,0,0,0,0,0,0,0,0.000222098833981122,0.00166131354524311,0.000111172873818788,0.000554754243869966,0,0,0,0,0,0,0,0,0,0,0.000553771181747702,0,0,0,0.00143868968570164,0.00199335548172757,0,0.00232583896334035,0.0013322971022538,0.0192691029900332,0
"OTU6940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110987791342952,0,0,0,0,0,0,0,0,0,0.000110803324099723,0.000110852455381887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011119759813188,0.000111495149960977,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0.000111049416990561,0,0,0.000110705192073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111160515784793,0,0.000111135807957324,0,0,0,0,0.00011153245594468,0.000111769308147983,0,0,0,0.000110680686220255,0,0,0,0,0,0,0
"OTU9783",0,0.000332741792369122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3819",0,0,0,0,0,0,0,0,0,0.000553403431101273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
