"","X1351_1887","X1351_1888","X1351_1889","X1351_1878","X1351_1879","X1351_1880","X1351_1882","X1351_1883","X1351_1884","X1351_1885","X1351_1886","X1351_1538","X1351_1539","X1351_1526","X1351_1527","X1351_1528","X1351_1529","X1351_1531","X1351_1532","X1351_1533","X1351_1534","X1351_1698","X1351_1699","X1351_1700","X1351_1689","X1351_1690","X1351_1691","X1351_1692","X1351_1694","X1351_1695","X1351_1696","X1351_1697","X1351_1549","X1351_1550","X1351_1551","X1351_1540","X1351_1542","X1351_1543","X1351_1544","X1351_1545","X1351_1546","X1351_1547","X1351_1548","X1351_1597","X1351_1598","X1351_1588","X1351_1589","X1351_1590","X1351_1591","X1351_1592","X1351_1593","X1351_1594","X1351_1595","X1351_1596","X1351_1852","X1351_1853","X1351_1854","X1351_1843","X1351_1844","X1351_1845","X1351_1846","X1351_1847","X1351_1848","X1351_1849","X1351_1850","X1351_1790","X1351_1791","X1351_1792","X1351_1781","X1351_1783","X1351_1785","X1351_1786","X1351_1787","X1351_1788","X1351_1789","X1351_1779","X1351_1780","X1351_1769","X1351_1770","X1351_1771","X1351_1772","X1351_1773","X1351_1774","X1351_1775","X1351_1776","X1351_1814","X1351_1816","X1351_1805","X1351_1807","X1351_1808","X1351_1809","X1351_1810","X1351_1811","X1351_1812","X1351_1813"
"OTU1798",0.000222419928825623,0.000333407423871972,0.000111123458162018,0.000334896182183523,0.000334075723830735,0,0.000111135807957324,0,0.000556359185490152,0,0.000110987791342952,0.000332336324360253,0.000221803260507929,0.00310111861778713,0.000111000111000111,0,0.000221877080097626,0.000776914539400666,0.000332852546321979,0,0.000221754074731123,0,0,0,0,0,0,0,0,0,0,0,0.000554508151269824,0.000443360673908224,0.000110926234054354,0.000332852546321979,0.000443803395095972,0.000666444518493835,0,0.0005550621669627,0.000110877037365562,0.000221655768591378,0.000333296300411065,0,0,0,0.000110729708780866,0,0,0,0,0,0,0,0.000333629893238434,0.000221852468108708,0.000110950848773993,0.000222222222222222,0.000110913930789707,0.000222940586333742,0,0,0,0,0,0,0,0,0.000555000555000555,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0.000111148160497944,0,0,0,0,0,0.000224139863274683,0.000111507582515611,0,0.000111507582515611,0.000223289047672212,0.000447577486852411,0.000444691495275153,0.000111470293166871,0.000447978497032142
"OTU1188",0,0,0,0.000223264121455682,0.00022271714922049,0.000110926234054354,0.000333407423871972,0.00077855633411189,0.00011127183709803,0.000444642063139173,0.000332963374028857,0,0.00166352445380947,0,0.000111000111000111,0,0,0.000221975582685905,0.000332852546321979,0.000554508151269824,0,0,0,0,0,0,0,0,0,0,0,0,0.000998114672285683,0.000110840168477056,0,0,0,0,0,0.00033303730017762,0.000110877037365562,0,0.000222197533607377,0,0,0.000110877037365562,0,0,0,0,0,0.00044296788482835,0,0,0.000444839857651246,0,0,0.000111111111111111,0,0.000111470293166871,0.000332631112096685,0.000333555703802535,0.000111234705228031,0,0.000556049822064057,0.000554754243869966,0.00011127183709803,0,0,0,0.000111185234600845,0.000221729490022173,0.00011101243339254,0,0,0.000111370976723466,0,0.000110950848773993,0.000110803324099723,0.00022202486678508,0.000222296320995888,0,0,0,0,0.000893156190688847,0,0.000892060660124889,0.00066949341664807,0.00133809099018733,0.000558222619180529,0.000335683115139308,0.000555864369093941,0.000668821759001226,0.00235188710941875
"OTU83546",0.000333629893238434,0.000111135807957324,0,0.000223264121455682,0,0.000110926234054354,0.000111135807957324,0,0,0,0.000110987791342952,0.000443115099147003,0.000110901630253965,0,0.000222000222000222,0,0.000443754160195252,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0,0,0,0.000110950848773993,0,0,0,0,0.000221754074731123,0,0,0.000110803324099723,0.000110852455381887,0,0,0.000110815602836879,0,0,0,0.000110741971207087,0,0,0,0.000221852468108708,0,0.000111111111111111,0,0.000445881172667484,0.000110877037365562,0.000333555703802535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111507582515611,0,0,0,0,0,0,0
"OTU80511",0.000444839857651246,0,0.000222246916324036,0.000223264121455682,0,0,0.000222271615914648,0.000556111667222778,0.00011127183709803,0.000111160515784793,0.000110987791342952,0,0.000110901630253965,0,0,0,0,0.000221975582685905,0.000110950848773993,0,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0.000221901697547986,0,0,0,0.00011101243339254,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0.000111111111111111,0,0,0,0,0,0.00022202486678508,0,0,0.00011127183709803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1357",0,0,0,0.000111632060727841,0.000111358574610245,0,0,0.000222444666889111,0,0.000222321031569586,0,0.000110778774786751,0,0,0,0,0,0,0.000221901697547986,0.000110901630253965,0.000332631112096685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011101243339254,0,0,0,0,0.000110852455381887,0,0,0.000332446808510638,0.00011063170704724,0,0,0,0,0,0.000111209964412811,0,0,0.000111111111111111,0,0.000111470293166871,0,0,0,0.00011101243339254,0.000222419928825623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU50",0.000556049822064057,0.000555679039786619,0.000666740748972108,0.000781424425094887,0.00167037861915367,0.000332778702163062,0.000555679039786619,0.001001001001001,0.000778902859686213,0.000444642063139173,0.002330743618202,0.000443115099147003,0.00221803260507929,0.000553771181747702,0.000444000444000444,0.000884955752212389,0.000665631240292878,0.000110987791342952,0.000332852546321979,0.000110901630253965,0.000110877037365562,0,0,0,0.000110680686220255,0.000221533008418254,0.000110729708780866,0,0.000221680336954112,0,0.000665041010862337,0,0.00332704890761894,0.000110840168477056,0.000998336106489185,0,0.000332852546321979,0.00122181495057203,0.00376522702104097,0.00521758436944938,0.00133052444838674,0.00110827884295689,0.000444395067214754,0.00132963988919668,0.0126371799135351,0.00421332741989134,0.0055364854390433,0.00687056737588653,0.00177010731275584,0.00088662307436551,0.00376355988487934,0.00310077519379845,0.00708434801859641,0.000553403431101273,0.00611654804270463,0.00122018857459789,0.000221901697547986,0.000777777777777778,0.00110913930789707,0.00144911381116932,0.00188490963521455,0.00100066711140761,0.0014460511679644,0.00233126110124334,0.0010008896797153,0.00122045933651392,0.00011127183709803,0.000665409781523788,0.00144300144300144,0.000776655941417952,0,0.000997782705099778,0.00022202486678508,0.000332778702163062,0.00033288948069241,0,0.000110766504209127,0,0,0,0.00455707458041569,0.0257234726688103,0.00111160515784793,0.00011102475852115,0,0.000781511666852741,0,0.000334522747546833,0.000446328944432046,0.000446030330062444,0,0.000559471858565514,0,0.000557351465834355,0.000447978497032142
"OTU85267",0,0.000111135807957324,0,0,0,0,0,0,0,0,0,0,0.000221803260507929,0,0,0,0,0,0.000110950848773993,0.000332704890761894,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0.000110950848773993,0,0.000111074086415639,0,0.00011101243339254,0,0,0,0.000110803324099723,0.000110852455381887,0,0,0,0,0,0,0,0,0.000110680686220255,0.000111209964412811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112069931637342,0,0,0,0.000111644523836106,0,0,0.000111470293166871,0
"OTU954",0.000444839857651246,0.000555679039786619,0.000222246916324036,0.000111632060727841,0.000334075723830735,0.000221852468108708,0.000666814847743943,0,0.000222543674196061,0.000222321031569586,0.000998890122086571,0.00166168162180126,0.00166352445380947,0.000221508472699081,0.00122100122100122,0.000110619469026549,0.000776569780341691,0.000554938956714761,0.000665705092643959,0.000221803260507929,0.000887016298924493,0.000110791048083315,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0.000886721347816449,0.000110926234054354,0.000665705092643959,0.000332852546321979,0.000666444518493835,0.000553709856035437,0.00099911190053286,0.000110877037365562,0.000221655768591378,0.000222197533607377,0.000221606648199446,0,0.000110877037365562,0,0,0,0,0,0.000110741971207087,0,0,0.000222419928825623,0.000221852468108708,0,0.000222222222222222,0,0.000111470293166871,0,0.00022237046920169,0.000333704115684093,0.00022202486678508,0.000111209964412811,0.000110950848773993,0.000333815511294091,0,0.000222000222000222,0.000665705092643959,0.00022237046920169,0.000332594235033259,0.00066607460035524,0,0.000221926320461607,0.000222741953446932,0,0,0.000221606648199446,0.00022202486678508,0.000666888962987663,0,0.000111160515784793,0.00011102475852115,0,0,0,0.000111507582515611,0,0,0,0,0,0,0.000223989248516071
"OTU1436",0.000111209964412811,0,0,0,0,0.000110926234054354,0.000222271615914648,0.000222444666889111,0.00011127183709803,0,0,0,0,0,0,0,0,0.000221975582685905,0.000110950848773993,0.000221803260507929,0.000221754074731123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0.00011101243339254,0,0,0,0.000110803324099723,0,0,0,0,0,0,0,0,0,0,0.0010008896797153,0.000110926234054354,0.000110950848773993,0,0.000221827861579414,0,0.000443508149462246,0,0.000111234705228031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111507582515611,0,0.000111507582515611,0,0,0,0.000222940586333742,0.000447978497032142
"OTU3711",0,0,0.000111123458162018,0.000334896182183523,0.000111358574610245,0,0,0,0.000222543674196061,0.000222321031569586,0.000776914539400666,0,0.000221803260507929,0,0.00133200133200133,0.000110619469026549,0.000665631240292878,0.000332963374028857,0.000998557638965938,0,0.000332631112096685,0,0,0.000110619469026549,0,0,0,0,0,0.00011059500110595,0,0,0,0.000221680336954112,0,0.000332852546321979,0.000110950848773993,0.000222148172831278,0.000110741971207087,0.00011101243339254,0,0.000221655768591378,0.000111098766803688,0,0,0.000110877037365562,0.000110729708780866,0,0,0.000110827884295689,0,0,0,0,0.000444839857651246,0.000776483638380477,0.000554754243869966,0.000777777777777778,0.000332741792369122,0.000334410879500613,0.000332631112096685,0.000111185234600845,0.000889877641824249,0.00033303730017762,0.000556049822064057,0,0,0.000110901630253965,0,0,0,0.000221729490022173,0,0,0,0.000222741953446932,0,0.000110950848773993,0,0,0.000444592641991775,0,0,0,0,0.000111644523836106,0,0.000111507582515611,0,0,0.000446578095344423,0.000111894371713103,0.000222345747637576,0.000111470293166871,0.000223989248516071
"OTU203",0,0,0,0.000558160303639205,0.000334075723830735,0.000332778702163062,0.000111135807957324,0.000333667000333667,0.000667631022588183,0.00033348154735438,0,0,0.000443606521015859,0,0,0,0,0.000221975582685905,0,0.000332704890761894,0,0.000110791048083315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0.000111074086415639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0.000332078813371707,0.000110680686220255,0.00144572953736655,0.00122018857459789,0,0.000111111111111111,0,0,0.000110877037365562,0.000111185234600845,0.000333704115684093,0.0005550621669627,0.000444839857651246,0,0,0,0,0,0.000111185234600845,0,0,0,0.000110963160230803,0,0,0,0,0,0.000111148160497944,0.000110877037365562,0,0,0,0.000111644523836106,0,0.000111507582515611,0,0.000223015165031222,0.000223289047672212,0,0,0.000111470293166871,0
"OTU519",0.00189056939501779,0.00200044454323183,0.00200022224691632,0.00234427327528466,0.000779510022271715,0.000776483638380477,0.00200044454323183,0.00077855633411189,0.0025592522532547,0.000555802578923966,0.00133185349611543,0.00254791182009527,0.000110901630253965,0.000996788127145863,0.000999000999000999,0.000110619469026549,0.00221877080097626,0.00188679245283019,0.000998557638965938,0.000776311411777753,0.00066526222419337,0.00022158209616663,0,0,0.000221361372440509,0.000110766504209127,0.000664378252685195,0.000110766504209127,0,0.00011059500110595,0.000110840168477056,0,0.000332704890761894,0.00221680336954112,0.0028840820854132,0.000887606790191945,0.00122045933651392,0.00177718538265023,0.0017718715393134,0.00210923623445826,0.00166315556048342,0.00277069710739222,0.00344406177091434,0.000332409972299169,0.000110852455381887,0.000221754074731123,0.000664378252685195,0.00110815602836879,0,0,0,0.000221483942414175,0,0.000221361372440509,0.000222419928825623,0.000776483638380477,0.000776655941417952,0.00266666666666667,0.00221827861579414,0.00111470293166871,0.00066526222419337,0.00177896375361352,0.0017797552836485,0.0011101243339254,0.00200177935943061,0.00244091867302785,0.00267052409035273,0.00232893423533326,0.00288600288600289,0.00144236103406191,0.00266844563042028,0.00110864745011086,0.00066607460035524,0.000332778702163062,0.000776742121615624,0.0052344359060029,0.00110766504209127,0.00299567291689781,0.00110803324099723,0.00155417406749556,0.00311214849394243,0.000997893336290054,0.00355713650511338,0.00166537137781725,0.00467237735009456,0.00435413642960813,0.00381037767566962,0.00412578055307761,0.0058022762776166,0.00323371989295272,0.00413084738193592,0.00469956361195032,0.00589216231239578,0.00300969791550552,0.00123194086683839
"OTU193",0.000444839857651246,0.000444543231829295,0.00055561729081009,0.000111632060727841,0.000111358574610245,0.000110926234054354,0.000444543231829295,0.000556111667222778,0,0.000222321031569586,0.000332963374028857,0.000443115099147003,0.000332704890761894,0.00011075423634954,0.000111000111000111,0.000553097345132743,0.000221877080097626,0,0,0,0.000110877037365562,0.00022158209616663,0,0.000884955752212389,0,0.000443066016836509,0.000110729708780866,0.000110766504209127,0.000221680336954112,0.00011059500110595,0,0,0.000665409781523788,0.000332520505431168,0.000776483638380477,0.00177521358038389,0.000665705092643959,0.00111074086415639,0.000221483942414175,0.00199822380106572,0.00255017185940792,0.000997450958661199,0.00166648150205533,0.00177285318559557,0.000443409821527547,0.000443508149462246,0.00110729708780866,0.00110815602836879,0.000663790242283438,0.000443311537182755,0,0.00143964562569214,0.000332078813371707,0.00110680686220255,0.000556049822064057,0.000221852468108708,0.000110950848773993,0.000444444444444444,0.000221827861579414,0.000668821759001226,0.000110877037365562,0.00044474093840338,0.000778642936596218,0.00011101243339254,0.000556049822064057,0.000887606790191945,0.0014465338822744,0.00177442608406344,0.00133200133200133,0.000665705092643959,0.00100066711140761,0.00454545454545455,0.00011101243339254,0.00122018857459789,0.00033288948069241,0.000556854883617329,0.000443066016836509,0.0016642627316099,0.000110803324099723,0.00177619893428064,0.00400133377792598,0.0014414014857523,0.00122276567363273,0.0013322971022538,0.00255868283457559,0.000223289047672212,0.00212932870110949,0,0.000781075652756081,0.00122658340767172,0.000669867143016635,0.000223788743426206,0.000444691495275153,0.000111470293166871,0.000223989248516071
"OTU1809",0,0.000111135807957324,0,0.000111632060727841,0.000556792873051225,0,0.000111135807957324,0.000556111667222778,0,0,0,0.000110778774786751,0,0,0,0,0,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0.000110729708780866,0,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0.000110877037365562,0.000111185234600845,0,0,0.000222419928825623,0,0,0,0,0,0,0,0.00033303730017762,0,0,0,0,0,0,0,0.000111148160497944,0,0,0,0,0.000111644523836106,0.000112069931637342,0.000111507582515611,0.000111582236108012,0.000334522747546833,0.000223289047672212,0,0.000111172873818788,0.000111470293166871,0.000111994624258036
"OTU23494",0.000111209964412811,0.000111135807957324,0,0.000781424425094887,0.00044543429844098,0,0.000333407423871972,0.000111222333444556,0.00011127183709803,0.000555802578923966,0.000332963374028857,0.000110778774786751,0.000110901630253965,0,0.000444000444000444,0,0,0.000665926748057714,0.000110950848773993,0.000332704890761894,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0.00022202486678508,0,0,0,0.000221606648199446,0,0,0.000110729708780866,0,0,0.000110827884295689,0,0,0,0,0.00244661921708185,0.000221852468108708,0,0,0,0.000445881172667484,0.00133052444838674,0.000111185234600845,0.000222469410456062,0,0.000111209964412811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333444481493831,0,0,0,0,0,0.000112069931637342,0.000111507582515611,0,0,0,0,0,0.000111470293166871,0.000559973121290178
"OTU505",0.000222419928825623,0.000333407423871972,0.000111123458162018,0.00200937709310114,0.000111358574610245,0.000665557404326123,0.000889086463658591,0.00077855633411189,0,0.00033348154735438,0.000887902330743618,0.000886230198294007,0.000332704890761894,0.000775279654446783,0.000111000111000111,0,0.000776569780341691,0.000554938956714761,0.000443803395095972,0.00654319618498392,0.000110877037365562,0.000553955240416574,0,0.000110619469026549,0.000442722744881018,0.000110766504209127,0.000775107961466061,0.000221533008418254,0.00055420084238528,0.00011059500110595,0,0.00011059500110595,0.00321614727736498,0.00199512303258701,0.00377149195784803,0.00499278819482969,0.00144236103406191,0.00133288903698767,0.00188261351052049,0.00088809946714032,0.00155227852311786,0.00132993461154827,0.0038884568381291,0.000221606648199446,0.000554262276909434,0,0.000332189126342598,0,0,0.000110827884295689,0,0,0.000110692937790569,0.000221361372440509,0.000222419928825623,0,0.000110950848773993,0.000222222222222222,0.0015527950310559,0.000222940586333742,0.00155227852311786,0.00066711140760507,0,0,0.000333629893238434,0.000998557638965938,0.000556359185490152,0.00177442608406344,0.000333000333000333,0.000887606790191945,0.00022237046920169,0.00110864745011086,0.00033303730017762,0.000554631170271769,0.000110963160230803,0.00245016148791625,0,0.000443803395095972,0,0.00033303730017762,0.0017783705679671,0.00133052444838674,0.000778123610493553,0.00011102475852115,0.000444988319056625,0.000223289047672212,0,0.000334522747546833,0,0.000223015165031222,0.000893156190688847,0.00100704934541793,0.00100055586436909,0.000445881172667484,0
"OTU1359",0.000222419928825623,0.000111135807957324,0,0.000223264121455682,0,0.000665557404326123,0.000333407423871972,0.000333667000333667,0.00011127183709803,0.000666963094708759,0.000554938956714761,0,0.000443606521015859,0,0.000111000111000111,0,0,0,0,0.000332704890761894,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110926234054354,0,0,0,0,0,0,0.000332483652887066,0,0.000221606648199446,0.000221704910763773,0.000221754074731123,0.000110729708780866,0.000110815602836879,0,0.000332483652887066,0,0.000221483942414175,0,0,0.000333629893238434,0.000110926234054354,0,0.000111111111111111,0.00133096716947649,0,0.000110877037365562,0.000111185234600845,0.000111234705228031,0.00077708703374778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU60267",0.00144572953736655,0.00477883974216493,0.00177797533059229,0.000781424425094887,0.00089086859688196,0.000776483638380477,0.000444543231829295,0.00144589033477922,0.00155780571937243,0.000666963094708759,0.00554938956714761,0.00155090284701451,0.000332704890761894,0.00221508472699081,0.00421800421800422,0.000221238938053097,0.0034390947415132,0.000998890122086571,0.00210806612670587,0.000554508151269824,0.000554385186827808,0.000332373144249945,0,0,0.000221361372440509,0.000110766504209127,0,0,0,0,0,0,0.000110901630253965,0.000221680336954112,0,0.000443803395095972,0.000887606790191945,0.00144396312340331,0.000221483942414175,0.0005550621669627,0.000110877037365562,0.000554139421478444,0.000222197533607377,0.000443213296398892,0.000443409821527547,0.00121964741102118,0.000664378252685195,0.000664893617021277,0.000221263414094479,0.000775795190069822,0.000774850564533983,0.000553709856035437,0.000110692937790569,0.000885445489762036,0.00166814946619217,0.000887409872434831,0.00255186952180184,0.00677777777777778,0.00133096716947649,0.00668821759001226,0.00277192593413904,0.00411385368023127,0.00467185761957731,0.00566163410301954,0.00344750889679715,0.000221901697547986,0.000222543674196061,0.000110901630253965,0.000555000555000555,0.000110950848773993,0.00022237046920169,0.000221729490022173,0.00033303730017762,0.000110926234054354,0.000110963160230803,0.000111370976723466,0,0,0,0,0.000111148160497944,0,0,0,0,0.00111644523836106,0.00201725876947215,0.000780553077609277,0.000223164472216023,0.00144959857270294,0.000669867143016635,0.000671366230278617,0.00144524735964425,0.000445881172667484,0.000447978497032142
"OTU585",0.000667259786476868,0.000222271615914648,0.000111123458162018,0.000558160303639205,0,0,0.000111135807957324,0.000667334000667334,0.000222543674196061,0.000666963094708759,0.000221975582685905,0.000110778774786751,0.000110901630253965,0.00011075423634954,0.000444000444000444,0,0.000332815620146439,0,0.000443803395095972,0.000776311411777753,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555370432078196,0.000110741971207087,0,0,0.000221655768591378,0.000333296300411065,0.000443213296398892,0.00155193437534641,0.000443508149462246,0.000996567379027793,0.000664893617021277,0,0.000221655768591378,0.000110692937790569,0.000110741971207087,0.000110692937790569,0.000221361372440509,0,0.000776483638380477,0,0.000333333333333333,0.000221827861579414,0.000668821759001226,0.000443508149462246,0.00066711140760507,0.000111234705228031,0.00022202486678508,0.000556049822064057,0,0,0.000110901630253965,0,0.000110950848773993,0,0,0,0,0.000110963160230803,0.000111370976723466,0,0,0,0,0.000555740802489719,0,0,0,0,0,0,0.000111507582515611,0.000334746708324035,0.000111507582515611,0.000223289047672212,0.000447577486852411,0.000111172873818788,0.000557351465834355,0.000111994624258036
"OTU1191",0.000111209964412811,0.000111135807957324,0,0,0,0.000110926234054354,0.000111135807957324,0.000667334000667334,0.000222543674196061,0.000222321031569586,0.000332963374028857,0.000443115099147003,0.000443606521015859,0,0.000222000222000222,0.000110619469026549,0.000110938540048813,0.000665926748057714,0,0.000332704890761894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221901697547986,0.000110950848773993,0.000222148172831278,0,0,0,0,0,0.000110803324099723,0,0.000110877037365562,0,0,0.00011063170704724,0,0,0,0.000110692937790569,0,0,0,0,0,0,0,0.000110877037365562,0.000111185234600845,0.000111234705228031,0,0,0,0,0,0.000111000111000111,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111582236108012,0,0,0,0,0,0
"OTU2939",0.000111209964412811,0,0,0,0,0,0,0.000222444666889111,0.00011127183709803,0,0,0,0,0,0.000111000111000111,0,0.000332815620146439,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0,0,0.00011101243339254,0,0,0,0,0,0,0,0,0,0,0,0,0.000110692937790569,0,0,0.000332778702163062,0.000110950848773993,0.000111111111111111,0,0.000111470293166871,0.000110877037365562,0,0.000111234705228031,0,0,0,0.00011127183709803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111507582515611,0,0,0,0,0
"OTU798",0.000111209964412811,0.000111135807957324,0.000222246916324036,0.000669792364367046,0.000111358574610245,0,0,0.000111222333444556,0,0.000222321031569586,0.000443951165371809,0,0.000332704890761894,0.000443016945398161,0,0,0,0.000443951165371809,0,0,0.00188490963521455,0,0,0,0,0,0,0,0,0,0,0,0.000221803260507929,0,0,0.000221901697547986,0.000443803395095972,0.000111074086415639,0.000332225913621262,0.00022202486678508,0.000110877037365562,0.000664967305774133,0.000999888901233196,0,0.00033255736614566,0.000110877037365562,0.000110729708780866,0,0,0,0.000110692937790569,0,0,0.000110680686220255,0,0,0.000110950848773993,0,0,0.000111470293166871,0,0,0.000111234705228031,0,0.000222419928825623,0.000110950848773993,0.000556359185490152,0.000776311411777753,0.000888000888000888,0.000665705092643959,0.00022237046920169,0.000776053215077605,0.00033303730017762,0.000110926234054354,0.00033288948069241,0.000556854883617329,0,0.000221901697547986,0,0,0.00166722240746916,0.000110877037365562,0.000111160515784793,0.0002220495170423,0.000333741239292469,0.000111644523836106,0,0,0.000223164472216023,0,0.000223289047672212,0.000223788743426206,0.000333518621456365,0,0.000223989248516071
"OTU3368",0.000333629893238434,0,0.000111123458162018,0.000111632060727841,0.00022271714922049,0,0,0.000111222333444556,0,0,0,0.000110778774786751,0.000443606521015859,0,0.000333000333000333,0,0,0.000221975582685905,0.000776655941417952,0.000110901630253965,0.000110877037365562,0,0,0,0,0.000221533008418254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664819944598338,0.000221704910763773,0.000221754074731123,0,0.000110815602836879,0.00011063170704724,0,0,0,0.00221385875581138,0,0,0,0,0,0,0.000111470293166871,0,0.000111185234600845,0.000667408231368187,0,0,0.000110950848773993,0.00011127183709803,0.000221803260507929,0,0.000110950848773993,0,0,0.00011101243339254,0.00166389351081531,0,0,0,0.000443803395095972,0,0.00033303730017762,0.000444592641991775,0.000221754074731123,0.000666963094708759,0,0.000333741239292469,0,0,0,0,0.000111507582515611,0.000111644523836106,0,0,0,0.000223989248516071
"OTU703",0.000222419928825623,0.000111135807957324,0.000222246916324036,0.000111632060727841,0,0,0,0,0.00011127183709803,0,0.000221975582685905,0.000443115099147003,0,0.000664525418097242,0.000222000222000222,0,0.000221877080097626,0.00144284128745838,0,0.000221803260507929,0.000110877037365562,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0.000221803260507929,0.000665041010862337,0.000554631170271769,0.000332852546321979,0.000332852546321979,0.000222148172831278,0.000332225913621262,0.00066607460035524,0.000332631112096685,0.000332483652887066,0.000333296300411065,0,0,0,0,0,0,0,0,0,0,0.000110680686220255,0,0,0,0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0.000111000111000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011102475852115,0,0,0.000112069931637342,0,0,0,0,0,0,0,0
"OTU45",0,0.000555679039786619,0.000111123458162018,0.000111632060727841,0,0.000332778702163062,0.000111135807957324,0,0,0.000111160515784793,0.000110987791342952,0.000110778774786751,0.000221803260507929,0.0011075423634954,0,0.000221238938053097,0,0.000110987791342952,0.00122045933651392,0.000443606521015859,0.00188490963521455,0,0,0,0,0,0,0,0,0,0,0,0,0.000221680336954112,0.000221852468108708,0.0015533118828359,0.000554754243869966,0.00122181495057203,0.000110741971207087,0.00099911190053286,0.000110877037365562,0.00310318076027929,0.000222197533607377,0.000221606648199446,0.000110852455381887,0.00155227852311786,0.000885837670246927,0.000332446808510638,0,0,0,0.000221483942414175,0,0.000110680686220255,0.000111209964412811,0.000110926234054354,0,0,0.000110913930789707,0,0.000110877037365562,0,0.000444938820912125,0,0.000111209964412811,0,0.000333815511294091,0,0,0,0,0.000110864745011086,0,0.000554631170271769,0,0,0,0,0.000332409972299169,0,0.00111148160497944,0.000110877037365562,0,0.00011102475852115,0.000111247079764156,0,0,0,0,0,0,0,0,0,0
"OTU360",0.00233540925266904,0.00111135807957324,0.00111123458162018,0.000669792364367046,0.000556792873051225,0.000443704936217415,0.000444543231829295,0.00189077966855745,0.00155780571937243,0.00122276567363273,0.000443951165371809,0.000443115099147003,0.00110901630253965,0,0.00111000111000111,0,0.000221877080097626,0.000221975582685905,0.000221901697547986,0.000887213042031718,0.000443508149462246,0,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0.00055420084238528,0.000332778702163062,0.000665705092643959,0.000221901697547986,0.000444296345662557,0.00110741971207087,0.00099911190053286,0.000110877037365562,0.000443311537182755,0.000222197533607377,0.00177285318559557,0.00121937700920075,0.000554385186827808,0.000221459417561732,0.000221631205673759,0,0.00088662307436551,0.000221385875581138,0.00143964562569214,0.0017710870046491,0.000664084117321527,0.000222419928825623,0.000110926234054354,0.000110950848773993,0,0,0.000891762345334968,0.000554385186827808,0.00133422281521014,0.000778642936596218,0.00188721136767318,0,0.000221901697547986,0.000333815511294091,0.000221803260507929,0.000333000333000333,0.000998557638965938,0.00022237046920169,0.000554323725055432,0,0.000110926234054354,0.00099866844207723,0.000556854883617329,0.000221533008418254,0,0,0,0.00088918528398355,0,0,0,0.000111247079764156,0.000334933571508317,0.000112069931637342,0.000111507582515611,0.000223164472216023,0.000334522747546833,0.000111644523836106,0,0.000333518621456365,0.000111470293166871,0.00100795161832232
